#CODE;;ENGLISH;ENGLISH;
########################################;;;;
#JOBS;;;;
########################################;;;;
title_master_of_the_horse_lithuanian;;Koniuszy;;
title_master_of_the_horse_russian;;Konyushy;;
title_master_of_the_horse_german;;Oberststallmeister;;
title_grand_butler_frankish;;Grand Bouteiller;Grand Butler;
title_high_almoner_frankish;;Grand Aumonier;Grand Almoner;
title_cupbearer_frankish;;Échanson;;
title_master_of_the_horse_frankish;;Grand Écuyer;;
title_master_of_the_hunt_frankish;;Grand Veneur;;
title_seneschal_frankish;;Grand Chambellan;Grand Chambellan;
title_grand_butler_occitan;;Grand Bouteiller;Grand Butler;
title_high_almoner_occitan;;Grand Aumonier;Grand Almoner;
title_cupbearer_occitan;;Échanson;;
title_master_of_the_horse_occitan;;Grand Écuyer;;
title_master_of_the_hunt_occitan;;Grand Veneur;;
title_seneschal_occitan;;Grand Chambellan;Grand Chambellan;
title_master_of_the_horse_castillan;;Caballerizo Mayor;;
title_master_of_the_horse_catalan;;Caballerizo Mayor;;
title_master_of_the_horse_polish;;Koniuszy;;
title_master_of_the_horse_hungarian;;Fölovászmester;;
title_high_almoner_hungarian;;Alamizsnaosztó;;
title_cupbearer_hungarian;;Pohárnok;;
title_master_of_the_hunt_hungarian;;Fövadászmester;;
title_seneschal_hungarian;;Udvarmester;;
title_grand_butler_hungarian;;Fökomornyik;;
title_court_jester_hungarian;;Udvari bolond;;
title_keeper_of_swans_hungarian;;Asztalnok;;
title_grand_butler_dutch;;Hofbutler;;
title_court_jester_dutch;;Hofnar;;
title_keeper_of_swans_dutch;;Zwaanhoeder;;
title_master_of_the_horse_frisian;;Master fan de hynders;;
title_high_almoner_frisian;;Ielmisenier;;
title_cupbearer_frisian;;Hofskinker;;
title_master_of_the_hunt_frisian;;Jachtmaster;;
title_seneschal_frisian;;Senesjal;;
title_grand_butler_frisian;;Hofbetsjinder;;
title_court_jester_frisian;;Hofhealwiis;;
title_keeper_of_swans_frisian;;Swanbeweitser;;
title_high_admiral_dutch;;Hoge Admiraal;;
title_high_judge_dutch;;Hoge Rechter;;
title_state_inquisitor_dutch;;Staatsinquisitoir;;
title_designated_heir_dutch;;Bekrachtigd Erfgenaam;;
title_high_admiral_frisian;;Heeche Admiraal;;
title_high_judge_frisian;;Heeche Rjochter;;
title_state_inquisitor_frisian;;Steatsinquisitoir;;
title_designated_heir_frisian;;Oangewisen Erfgenamt;;
captain_catalan;;Almogaten;;
condottiero_catalan;;Adalil;;
