#CODE;;ENGLISH;ENGLISH;
d_vanemas;Vanema;Vanemi;Vanemians;
d_vanemas_adj;Vanema;Vanemu;Vanemian;
d_sakalians;the Sakalians;Sakali;Sakalians;
d_sakalians_adj;Sakalian;Sakalu;Sakalian;
d_selonians;the Selonians;Seli;Selonians;
d_selonians_adj;Selonian;Selu;Selonian;
d_talavians;the Talavians;Tãlavi;Talavians;
d_talavians_adj;Talavian;Tãlavu;Talivian;
d_deltuvians;the Deltuvians;Deltuvai;Deltuvians;
d_deltuvians_adj;Deltuvian;Deltuvos;Deltuvian;
d_veleti;the Veleti;Wilzi;Wilzians;
d_veleti_adj;Veleti;Wilzi;Wilzian;
d_chutizi;Chutizi;Chutizi;Chutizians;
d_chutizi_adj;Chutizi;Chutizi;Chutizian;
d_wolinians;the Wolinians;Velunzani;Wolinians;
d_wolinians_adj;Wolinian;Velunzani;Wolinian;
d_leubuzzi;the Leubuzzi;Licicaviki;Lebuzians;
d_leubuzzi_adj;Leubuzzi;Licicaviki;Lebuzian;
d_drevlyans;the Drevlyans;Drevlyane;Drevlyans;
d_drevlyans_adj;Drevlyan;Drevlyanskiy;Drevlyan;
d_ulichs;the Ulichs;Ulichane;Ulichians;
d_ulichs_adj;Ulich;Ulichanskiy;;
d_east_polanes;the Polans;Polyane;Polyanians;
d_east_polanes_adj;Polan;Polyanskiy;Polyanian;
d_volhynians;Volhynians;Volyniane;Volhynians;
d_volhynians_adj;Volhynian;Volynianskiy;Volhynian;
d_buzhans;the Buzhans;Buzhane;Buzhans;
d_buzhans_adj;Buzhan;Buzhanskiy;Buzhan;
d_tivertsi;the Tivertsi;Tivertsi;Tivertsians;
d_tivertsi_adj;Tivertsi;Tivertskiy;Tivertsian;
d_burtas;the Burtas;Burtas;Burtasians;
d_burtas_adj;Burta;Burtan;Burtasian;
e_ulm;Ulm;Ulm;Ulm;
e_ulm_adj;Ulm;Ulmian;Ulmian;
d_erzosterreich;Austria;Österreich;Österreich;
d_erzosterreich_adj;Austrian;Österreichen;Österreichen;
k_norman_england;England;England;England;
k_norman_england_adj;English;English;English;
d_kryvians;the Krivichs;Krivichi;Kryvians;
d_kryvians_adj;Krivich;Krivichsky;Kryvian;
d_severians;the Severians;Severiane;Severians;
d_severians_adj;Severians;Severiansky;Severian;
d_lendians;Lendians;Ledzianie;Lendians;
d_lendians_adj;Lendian;Ledzianie;Lendian;
k_geats;Götaland;Gautaríki;Götaland;
k_geats_adj;Geatish;Gautr;Geatish;
e_kaleva;Kalevala;Kalevala;Kalevala;
e_kaleva_adj;Kalevala;Kalevalan;Kalevalan;
d_bohemians;the Czechs;Czechowé;Bohemians;
d_bohemians_adj;Czech;Czeský;;
d_massufa;the Massufa;Massúfa;;
d_massufa_adj;Massufa;Massúfí;;
d_lamtuna;the Lamtuna;Lamtúna;;
d_lamtuna_adj;Lamtuna;Lamtúní;;
d_lamta;Lemta;Lamta;;
d_lamta_adj;Lemta;Lamtí;;
d_zaghawa;the Zaghawa;Zagháwa;;
d_zaghawa_adj;Zaghawa;Zagháwí;;
d_guddala;the Guddala;Guddála;;
d_guddala_adj;Guddala;Guddálí;;
d_targa;Fezzan;Targa;;
d_targa_adj;Fezzan;Targí;;
d_lawata;the Laguatan;Lawata;;
d_lawata_adj;Laguatan;Lawatí;;
d_soninke;the Soninke;Soninke;;
d_soninke_adj;Soninke;Soninke;;
d_duguwa;the Zaghawa;Duguwa;;
d_duguwa_adj;Zaghawa;Duguwí;;
d_blemmyes;the Beja;Béja;;
d_blemmyes_adj;Beja;Béjí;;
k_makuria;Makuria;Makuria;;
k_makuria_adj;Makurian;Makurian;;
k_alodia;Alodia;Alodia;;
k_alodia_adj;Alodian;Alodian;;
k_moravia;Great Moravia;Velká Morava;;
k_moravia_adj;Moravian;Velkomoravský;;
k_shiite;the Shias;Shia;Shia;
k_shiite_adj;Shi'ite;Shiite;Shiite;
k_sunni;the Sunni Muslims;Sunni;Sunni;
k_sunni_adj;Sunni;Sunni;Sunni;
k_tiaret;Tiaret;Tiáret;Tiáret;
k_tiaret_adj;Tiaret;Tiáretí;Tiáretí;
d_musab;the Mozabites;Mus'ab;Mus'ab;
d_musab_adj;Mozabite;Mus'abí;Mus'abí;
d_gazzula;the Gazzula;Gazzúla;Gazzúla;
d_gazzula_adj;Gazzula;Gazzúlí;Gazzúlí;
WEST_FRANCIA;France;Francia Occidentalis;;
WEST_FRANCIA_ADJ;French;Francia Occidentalis;;
EAST_FRANCIA;Germany;Francia Orientalis;;
EAST_FRANCIA_ADJ;German;Francia Orientalis;;
d_azben;Azben;Azben;Azben;
d_azben_adj;Azben;Azben;Azben;
d_takarkart;Takarkart;Takarkart;Takarkart;
d_takarkart_adj;Takarkart;Takarkartí;Takarkartí;
d_azger;the Azger;Azger;Azger;
d_azger_adj;Azger;Azgerí;Azgerí;
d_tanmak;the Banu Tanmak;Tanmak;Tanmak;
d_tanmak_adj;Banu Tanmak;Tanmaki;Tanmaki;
d_mazata;the Mazata;Mazáta;Mazáta;
d_mazata_adj;Mazata;Mazátí;Mazátí;
d_naqis;Naqis;Naqís;Naqís;
d_naqis_adj;Naqis;Naqísí;Naqísí;
d_baqlin;Baqlin;Baqlín;Baqlín;
d_baqlin_adj;Baqlin;Baqlíní;Baqlíní;
d_djarin;Jarin;Djarín;Djarín;
d_djarin_adj;Jarin;Djaríní;Djaríní;
d_qataa;Qata;Qata'a;Qata'a;
d_qataa_adj;Qata;Qata'í;Qata'í;
d_bazin;Bazin;Bazín;Bazín;
d_bazin_adj;Bazin;Bazíní;Bazíní;
d_danakil;the Danakil;Danakil;Danakil;
d_danakil_adj;Danakil;Danakilí;Danakilí;
d_semien;Semien;Semien;Semien;
d_semien_adj;Semien;Semien;Semien;
k_ifat;Ifat;Ifat;Ifat;
k_ifat_adj;Ifat;Ifatí;Ifatí;
k_blemmyes;the Beja;Béja;Béja;
k_blemmyes_adj;Beja;Béjí;Béjí;
;;;;
d_dregovichi_adj;Dregovich;Dregovichi;Dregovichan;
d_radimichi_adj;Radimich;Radimichi;Radimichan;
d_hilal;the Banu Hilal;Banu Hilál;Banu Hilál;
d_hilal_adj;Banu Hilal;Hilálí;Hilálí;
k_aydin_adj;Aydin;Aydini;Aydini;
k_eretnid_adj;Eretnid;Eretni;Eretni;
k_germyan_adj;Germiyan;Germiyani;Germiyani;
k_hammadid_adj;Hamdanid;Hamdanid;Hamdanid;
k_kafsid_adj;Hafsid;Kafsid;Kafsid;
k_mentese_adj;Mentes;Mentese;Mentese;
k_tekke_adj;Teke;Tekke;Tekke;
k_zirid_adj;Zirid;Zirid;Zirid;
d_silesians;the Slezanie;Slezanie;Slezanie;
d_silesians_adj;Slezanie;Silesian;Silesian;
d_polans;the Polans;Polanie;Polanie;
d_polans_adj;Polan;Polan;Polan;
d_mazovians;the Masurians;Mazowszanie;Mazowszanie;
d_mazovians_adj;Masurian;Mazovian;Mazovian;
d_vistulans;the Vistulans;Wislanie;Wislanie;
d_vistulans_adj;Vistulan;Vistulan;Vistulan;
#;;;;
k_duklja;Duklja;Duklja;Duklja;
k_duklja_adj;Dukljan;Dukljan;Dukljan;
