#CODE;;ENGLISH;;ENGLISH
########################################;;;;
#Norwegian;;;;
########################################;;;;
PROV735;;Marash;c_teluch,Maras,Maraš,Mar'ash,Mariscum;
PROV734;;Ravendal;c_aintab,Ayn Tab,Hamtab;
PROV736;;Lykandos;c_lykandos,Ablustain,Ablastayn,Elbistan;
PROV737;;Kaisareia;c_kaisereia,Gesaria,Césarée,Kayseriyye;
PROV738;;Amisos;c_amisos,Canik;
PROV739;;Sinópe;c_sinope,Sinob;
PROV740;;Herakleia;c_herakleia,Héraclée,Heraclea,Eregli;
PROV741;;Nikomedeia;c_nikomedeia,Nicomédie,Nicomedia,Niqmûdiyah,Iznikmid;
PROV742;;Prousa;c_prusa,Pruse,Prusa,Bursa;
PROV743;;Kyzikos;c_kyzikos,Erdek;
PROV744;;Troád;c_abydos,Canakkale;
PROV745;;Smyrna;c_smyrna,Smyrne,Izmir;
PROV746;;Ionía;c_ephesos,Aydin;
PROV747;;Lykía;c_lykia,Lycie,Licia,Teke;
PROV748;;Karía;c_laodikeia,Laodicée,Laodicea,Ladik;
PROV749;;Dorylaion;c_dorylaion,Dorylée,Dorylaeum,Kütahiya,Daruliyyah;
PROV750;;Nikaia;c_nikaea,Nicée,Nicea,Nîqîyah,Iznik;
PROV751;;Paphlagonia;c_paphlagonia,Paphlagonie,Paphlagonia,Kastamûniyye;
PROV752;;Galatía;c_galatia,Galatie,Bozok;
PROV753;;Ankyra;c_ankyra,Engüriyye;
PROV754;;Pisidía;c_sozopolis,Hamid;
PROV755;;Attáleia;c_attaleia,Sattalie,Sattalia,Antâliyya,Atalya;
PROV756;;Lemesos;c_limisol,Leymosun,Limassol,Limisso;
PROV757;;Ammokhostos;c_famagusta,Magusa,Famagouste,Famagosta;
PROV758;;Seleukeia;c_seleukeia,Silifke,Selewkia,Séleph;
PROV759;;Ikonion;c_ikonion,Kôniya;
PROV760;;Tyana;c_tyana,Nigde;
PROV761;;Tarsos;c_tarsos,Tarsus,Darson,Tarse;
PROV762;;Adana;c_adana,Atanâ;
PROV763;;Alexandrou;c_alexandretta,Al-Iskandarun,Iskenderun,Aleksandret,Alexandrette;
PROV939;;Phrygía;c_polybotos,Karahisar-i Sahib;
PROV941;;Amaseia;c_amasia,Amâsiyya,Amasée;
PROV969;;Sision;c_sis,Kozan,Sis,Sisiya,Sisa;
PROV971;;Philadelpheia;c_philadelphia,Philadelphée,Philadelphea,Ala Šehir;
PROV1070;;Vithynion;c_vithynion,Claudiopolis,Bôlî;
PROV1218;;Sebasteia;c_sebastia,Sebasta,Sébaste,Sivas;
PROV1219;;Lamotis;c_laranda,Qarâman;
PROV1221;;Anemourion;c_anamur,Anamur,Stalemura,Stallimuri,Ma'muriya;
PROV1982;;Aiolía;c_adramyttion,Edremit;
PROV1983;;Mysía;c_akhyraous,Mysie,Karasi;
PROV1984;;Amastris;c_amastris,Amasra;
PROV1985;;Amorion;c_amorion,Amûriyye;
PROV1987;;Archelaïs;c_archelais,Ak Saray;
PROV1988;;Skoutarion;c_chrysopolis,Chrysopolis,Crisopoli,Üsküdar;
PROV1989;;Euchaita;c_eukhaita,Çorum;
PROV1990;;Gangra;c_gangra,Çankiri;
PROV1991;;Mesochaldia;c_mesochaldea,Gümüshane;
PROV1992;;Mylasa;c_mylasa,Menteše;
PROV1993;;Neokaisareia;c_neokaisareia,Néocésarée,Néoésarée,Niksar,Nikisar;
PROV1995;;Nyssa;c_nyssa,Kuš Hisar;
PROV1997;;Sangários;c_sangarios,Sögüt;
PROV1998;;Tephrike;c_tephrike,Divrigi,Tewrik;
PROV2000;;Lydía;c_thyateira,Ak Hisar;
PROV2001;;Tzamandos;c_tzamandos,Sarkisla,Dzamintav;
########################################;;;;
#Syria;;;;
########################################;;;;
PROV765;;Berzieh;c_archa,Fâmieh,Apamée,Apameia;
PROV726;;Qasr al-Hayr al-Gharbi;c_al_mafraq;
PROV714;;Azraq;c_az_zarqa,Basienis;
PROV709;;Ar-Raqqah;c_asas,Callinicum,Kallinikos;
PROV731;;Hims;c_homs,La Chamelle,Emesa;
PROV768;;Bekaa;c_baalbek,Balbec,Heliopolis,Helioupolis;
PROV725;;Jaulan;c_irbid,Arbela;
PROV728;;Ghutah;c_damascus,Damascus,Damaskos;
PROV727;;Hauran;c_syria,Bostra;
PROV712;;Bathaniyya;c_suwaida,Philippopolis;
PROV724;;Balqa;c_amman,Philadelphia,Philadelpheia,Ahamant;
PROV708;;Turbessel;c_tell_bashir,Tell Bashir,Tilbesar;
PROV723;;Jarash;c_madaba,Gerasa;
PROV713;;Qasr al-Hayr al-Sharqi;c_druz;
PROV729;;Alqaim;c_tadmor;
PROV733;;Halab;c_aleppo,Beroea,Berroia,Halapia;
PROV722;;Elim;c_petra,Aila;
PROV769;;Toron;c_safed,Paneas,Tsfat,Safad;
PROV779;;Naples;c_beersheb,Nablus,Neapolis;
PROV776;;St-Abraham;c_hebron,El-Khail,Hebron,Hebrón;
PROV782;;Negev desert;;
PROV774;;Jérusalem;c_jerusalem,Al-Quds,Kudüs,Ierosolyma,Hierosolyma;
PROV781;;Darom;c_darum;
PROV786;;Jabal Katrina;c_eilat;
PROV785;;Nekhel;c_sinai;
########################################;;;;
#Grecce;;;;
########################################;;;;
PROV470;;Dyrrakhiou;c_dyrrachion,Drac,Durazzo,Durazzu,Durazo,Durrës,Diraç;
PROV472;;Epeiros;c_epeiros,Epirus,Epiri,Yanyâ;
PROV473;;Nikopolis;c_arta,Arta,Arthe,Narda;
PROV474;;Kephallenia;c_cephalonia,Cefalonia,Céphalonie,Kefalonya;
PROV475;;Naupaktos;c_hellas,Lepanto,Inebahti;
PROV476;;Achaía;c_achaia,Achaïe,Achaia,Ahaya;
PROV477;;Messinia;c_methone,Messénie,Modon;
PROV478;;Lakonia;c_monemvasia,Chaconie,Malvasia,Monemvasija,Menekse;
PROV479;;Chaneia;c_kaneia,Canea,Al-Hanim,Hanya;
PROV480;;Khándax;c_chandax,Candie,Candia,Khandaq,Kandiye;
PROV481;;Korinthos;c_korinthos,Corinthe,Coranto,Korint,Gördes;
PROV482;;Attika;c_atheniai,Athènes,Atene,Atenes,Atina;
PROV483;;Dodekánisa;c_rhodos,Rhodes,Rodi,Rodos;
PROV484;;Kykládes;c_naxos,Kiklad,Nasso;
PROV485;;Euripos;c_euboia,Négrepont,Negroponte,Nigrepont,Eubeja,Egriboz;
PROV486;;Chios;c_chios,Sakiz;
PROV487;;Nisia Aigaiou;c_lesbos,Lesbos,Midilli;
PROV488;;Demetrias;c_demetrias,Dimitrias,Mitre,Golos;
PROV489;;Thessalía;c_thessalia,Tessaglia,Thessalie,Tessália,Tesalya;
PROV490;;Thessaloníke;c_thessalonike,Thessalonique,Tessalonica,Solun,Selânik;
PROV491;;Chalkidike;c_chalkidike,Halkidikya;
PROV492;;Strymonos;c_strymon,Syar,Ser,Serez;
PROV495;;Kallipolis;c_kaliopolis,Gelibolu;
PROV496;;Konstantinoupolis;c_byzantion,Miklagarðr,Carzihrad,Tsargrad,al-Qustantiniyah,Kostantiniyye,Konstantinusesburg;
PROV497;;Thráke;c_thrake,Trakija,Trakya;
PROV1014;;Kérkyra;c_corfu,Corfú,Corfu,Krf,Körfuz;
PROV1528;;Megále Vlachia;c_upper_wallachia,Tirhala,Megalovlahija;
PROV1986;;Arkadia;c_arcadia,Arcadie,Arcadia,Tripoliçe;
PROV1994;;Neai Patrai;c_neopatras,Neopatras,Neopatrie,Neopatria,Patracik;
PROV1996;;Raidestos;c_rhadestos,Rodoscuk,Rodosto;
PROV1999;;Boiotía;c_thebai,Estives,Stivas,Istife;
PROV2002;;Verroia;c_veria,Ber,Karaferye;
########################################;;;;
#Arabia;;;;
########################################;;;;
PROV716;;Dumat al-Jundal;c_ar_ar;
PROV717;;Mawijan;c_al_jawf;
PROV865;;Talabija;c_rafha;
PROV720;;Al-Ula;c_hijaz;
PROV654;;Subala;c_rummah;
########################################;;;;
#Rhos;;;;
########################################;;;;
PROV414;;Novgorod;c_novgorod,Holmgarðr;
PROV412;;Torzhok;c_torzhok;
PROV409;;Ladoga;c_bezhetsky_verh,Aldeigjuburgh,Aldeigjuborg;
PROV404;;Tudozerskij;c_zaozerye;
PROV413;;Pskov;c_pskov;
PROV415;;Luki;c_velikiye_luki;
PROV408;;Beloozero;c_beloozero;
PROV406;;Vologda;c_vologda;
PROV570;;Tver;c_tver;
PROV571;;Uglich;c_uglich;
PROV574;;Rostov;c_rostov,Ráðstofa;
PROV572;;Yaroslavl;c_yaroslavl;
PROV407;;Kostroma;c_kostroma;
PROV583;;Suzdal;c_suzdal,Súrsdalar;
PROV582;;Vladimir;c_vladimir;
PROV573;;Perejaslavl'-Zalesskij;c_pereyaslavl_zalessky;
PROV402;;Veliky Ustug;c_veliky_ustug;
PROV586;;Galich Mersky;c_galich_mersky;
PROV584;;Nizhny Novgorod;c_nizhny_novgorod;
PROV585;;Gorodets-Radilov;c_gorodez;
PROV580;;Riazan';c_ryazan;
PROV578;;Kolomna;c_kolomna;
PROV577;;Pronsk;c_pronsk;
PROV581;;Murom;c_murom,Móramar;
PROV575;;Moskva;c_moskva;
PROV587;;Mozajsk;c_mozhaysk;
PROV419;;Polotsk;c_polotsk,Pallteskja;
PROV417;;Vitebesk;c_vitebsk;
PROV550;;Minsk;c_minsk;
PROV547;;Kiev;c_kiev,Kœnugarðr;
PROV544;;Ros’;c_korsun;
PROV555;;Perejaslavl;c_pereyaslavl;
PROV568;;Smolensk;c_smolensk,Smaleskja;
PROV551;;Mstislavl;c_mstislavl;
PROV418;;Krasen;c_orsha;
PROV410;;Toropec;c_toropets;
PROV569;;Viazma;c_vyazma;
PROV552;;Turov;c_turov;
PROV548;;Pinsk;c_pinsk;
PROV424;;Volkovysk;c_jacwiez;
PROV567;;Novgorod Seversky;c_novgorod_seversky;
PROV554;;Chernigov;c_chernigov;
PROV553;;Lyubech;c_lyubech;
PROV576;;Briansk;c_bryansk;
PROV536;;Halych;c_galich;
PROV534;;Peremyshl;c_peremyshl;
PROV549;;Berestye;c_beresty;
PROV425;;Belsk;c_podlasie;
PROV546;;Terebovl;c_terebovl;
########################################;;;;
#Finland;;;;
########################################;;;;
PROV387;;Olonec;c_kola;
PROV382;;Finland;c_finland,Suomi;
PROV381;;Nyland;c_nyland,Uusimaa;
PROV392;;Kexholm;c_kexholm,Käkisalmi,Korela;
PROV383;;Tavastland;c_tavasts,Häme,Yam;
PROV384;;Satakunda;c_satakunta,Satakunta;
PROV390;;Savolax;c_savolaks,Savo;
PROV386;;Kvänland;c_kemi,Kænlandi,Cwenaland,Kainuu;
PROV385;;Österbotten;c_osterbotten,Pohjanmaa;
########################################;;;;
#Pomerania;;;;
########################################;;;;
PROV367;;Schlawe-Stolp;c_slupsk,Slupsk-Slavno,Slupsk-Slawno,Slëpsk-Slowno;
PROV308;;Gützkow;c_wolgast,Volgast,Wologoszcz,Hologost,Volhast,Waløgost;
PROV304;;Rügen;c_rugen,Rügen,Rujána,Rugia,Rana,Rugye,Rygen;
########################################;;;;
#Baltics;;;;
########################################;;;;
PROV369;;Chelmno;c_chelminskie,Chelmno,Kulmas,Kulm;
PROV370;;Warmia;c_marienburg,Ermland,Warmia,Varmia,Varmé;
PROV371;;Sambi;c_sambia,Samland,Sambija,Sambi;
PROV372;;Karšuva;c_memel;
PROV373;;Vredecuren;c_kurs,Vanema;
PROV374;;Opemele;c_zemigalians,Upmale;
PROV375;;Tholowa;c_lettigalians,Tãlava,Lettgallen,Lotygolia,Lotowa;
PROV377;;Saccalia;c_livs,Sakala,Sackele;
PROV379;;Ugaunia;c_dorpat,Ugandi,Ugaunija,Uggenois;
PROV420;;Lietuva;c_aukshayts;
PROV421;;Žëmaitëjë;c_zhmud,Sameiten;
PROV422;;Skalva;c_scalovia,Schalauen;
PROV423;;Sùduva;c_sudovia,Sudauen;
PROV426;;Dainava;c_yatvyagi;
PROV427;;Galindia;c_galindia,Galinden,Galindowie,Galindie,Galinda;
PROV416;;Rositten;c_west_dvina,Rëzne,Rzezyca;
PROV378;;Harria;c_reval,Hæriæ,Harria,Harju,Harrien;
PROV380;;Vironia;c_narva,Virland,Virumaa,Viruzeme,Wierland;
PROV376;;Osilia;c_osel,Øsel,Ösel,Eysýsla,Oysl,Saarenmaa,Saaremaa,Sãmsala;
########################################;;;;
#Africa-Maghreb;;;;
########################################;;;;
PROV816;;Mahdíya;c_mahdia,Thapsus;
PROV817;;Tunis;c_tunis,Carthago,Karchedon;
PROV818;;Súsa;c_medjerda,Hadrumetum;
PROV819;;Banzart;c_bizerte,Hippo Diarrhytus,Hippo Diarrhytos;
PROV820;;Búna;c_annaba,Hippo Regius;
PROV821;;Qustantiniyya;c_constantine,Cirta;
PROV822;;Bidjáya;c_bejaija,Saldae,Saldai;
PROV823;;Biskra;c_biskra,Vescera;
PROV824;;Tabna;c_tell_atlas,Lambaesis;
PROV825;;Jíjil;c_beni_yanni,Igilgili;
PROV828;;Bou Sa'ada;c_ouled_nail,Dimmidi;
PROV829;;Al-Aghwat;c_mzab;
PROV830;;Achir;c_lemdiyya,Auzia;
PROV831;;Al-Jazáir;c_al_djazair,Iol Caesarea;
PROV832;;Wahrán;c_orania,Siga;
PROV833;;Táhart;c_atlas_mnt,Ala Miliaria;
PROV834;;Tilimsán;c_tlemcen;
PROV835;;Hunayn;c_hanyan;
PROV836;;Tanas;c_snassen,Cartenna;
PROV837;;Figuig;c_figuig;
PROV838;;El-Ríf;c_el_rif;
PROV839;;Sebta;c_cebta,Septem;
PROV840;;Fás;c_fes,Volubilis;
PROV841;;Tandja;c_tangiers,Tingis;
PROV842;;Ribát al-Fath;c_infa,Anfus;
PROV843;;Marrákush;c_marrakech;
PROV844;;Asfí;c_massat;
PROV845;;Tinmallál;c_anti-atlas;
PROV846;;Ifni;c_ifni;
PROV847;;Tarúdant;c_tharasset;
PROV849;;Gran Canaria;c_canarias,Gran Canaria,Tamãran;
########################################;;;;
#Ireland;;;;
########################################;;;;
PROV5;;Antrim;c_ulster,Aontroim;
PROV7;;Louth;c_oriel,Lughbhaidh,Lú,Lhoo,Loth;
PROV8;;Leitrim;c_breifne,Liatroim,Lheeahtrim,Leitrim;
PROV9;;Mayo;c_connacht,Maigh Eo,Mageo;
PROV12;;Kilkenny;c_ossory,Chill Chainnigh,Kilkanice,Cheeill Chennee;
PROV13;;Clare;c_thomond,An Chláir,An Chláire,Yn Chlaair;
PROV14;;Kerry;c_desmond,Ciarraighe,Chiarraí,Cheree;
PROV15;;Waterford;c_ormond,An Déise,Veðrafjorðr,Wæterford;
PROV16;;Wexford;c_leinster,Loch Garman,Veisafjorð,Waesfjord;
########################################;;;;
#Iceland and other stuff;;;;
PROV1;;Vesturland;c_vestisland;
PROV2;;Austurland;c_austisland;
PROV33;;Færeyar;c_faereyar;
PROV34;;Hjaltland;c_shetland,Hjaltland;
PROV35;;Suðreyar;c_innse_gall,Sgitheanach,Skye,Skíð;
PROV36;;Orkneyar;c_orkney,Arcaibh;
PROV37;;Katanes;c_caithness,Cataibh,Sutherland,Suþland,Suðrland;
########################################;;;;
#England;;;;
########################################;;;;
PROV57;;West York Ridding;c_york,Jorvík,Eoforwic,Efrog,Ebrauc,Évèroui,Eboracum,Eborakon;
#Egypt;;;;
########################################;;;;
PROV789;;Ushmún Tannáh;c_pelusia,Thennisus,Thennesos;
PROV790;;Quzlum;c_sarqihya,Clysma,Klysma;
PROV791;;Qusayr;c_quena,Myos Hormos;
PROV797;;Manúf;c_manupura,Athribis;
PROV798;;Dimyát;c_delta,Tamiathis;
PROV799;;Nastaráwa;c_gabiyaha,Bolbitinum,Bolbitinon,Rosette,Rosetta;
PROV800;;Gíza;c_gizeh,Memphis;
PROV801;;Hawf Gharbí;c_buhairya,Hermopolis;
