#CODE;;ENGLISH;;ENGLISH
#Bohemia;;;;
c_tregor_adj;;Trégorian;;
c_dannenberg_adj;;Dannenbergische;;
c_lauffen_adj;;Lauffische;;
c_merseburg_adj;;Merseburgische;;
c_goslar_adj;;Goslarische;;
c_ansbach_adj;;Ansbachische;;
c_prignitz_adj;;Prignitzische;;
c_voigtland_adj;;Voigtlandische;;
c_konigssondergau_adj;;Königsondergauische;;
c_zweibrucken_adj;;Zweibrückische;;
c_reinholdsburg_adj;;Reinholdsburgische;;
c_vianden_adj;;Viandische;;
c_aachen_adj;;Aachener;;
c_arnhem_adj;;Veluweische;;
c_valenciennes_adj;;Valenciennes;;
c_cambrai_adj;;Cambrai;;
c_brussel_adj;;Brussel;;
c_arlon_adj;;Arlon;;
c_schaumburg_adj;;Schaumburgische;;
c_bar_adj;;Bar;;
c_pontamousson_adj;;Pont-á-Mousson;;
c_eberstein_adj;;Ebersteinische;;
c_oettingen_adj;;Oettigenishe;;
c_teck_adj;;Teckishe;;
c_helfenstein_adj;;Helfensteinische;;
c_hohenloe_adj;;Hohenloeische;;
c_hohenzollern_adj;;Zollernishe;;
c_leuchenberg_adj;;Leuchenbergische;;
c_rustringen_adj;;Rüstringer;;
c_magdeburg_adj;;Magdeburgische;;
c_blankenburg_adj;;Blankenburgische;;
c_wittenberg_adj;;Wittenbergische;;
c_brehna_adj;;Brehnaische;;
c_schwartzburg_adj;;Schwartzburgische;;
c_tecklenburg_adj;;Tecklenburgische;;
c_lauenburg_adj;;Lauenburgische;;
c_hildesheim_adj;;Hildesheimische;;
c_regensburg_adj;;Regensburgische;;
c_gorz_adj;;Görzische;;
c_lausitz_adj;;Oberlausitzische;;
c_sponheim_adj;;Sponheimische;;
c_berg_adj;;Bergische;;
c_niederlausitz_adj;;Niederlausitzische;;
c_dithmarschen_adj;;Dithmarchische;;
c_wargrien_adj;;Wargrian;;
c_henneberg_adj;;Hennebergische;;
c_saarbrucken_adj;;Saarbrückische;;
c_schwerin_adj;;Schwerinische;;
c_frankfurt_adj;;Hanuaische;;
c_bentheim_adj;;Bentheimer;;
c_zeitz_adj;;Zeitzische;;
c_augsburg_adj;;Augsburgische;;
c_pitten_adj;;Pittische;;
c_waldburg_adj;;Walburgische;;
c_mark_adj;;Markische;;
c_zutphen_adj;;Zupthische;;
c_brandenburg_adj;;Brandenburgische;;
c_wurzburg_adj;;Wurzburgische;;
#Burgundy;;;;
c_cheese_adj;;Grüyereische;;
c_basel_adj;;Baselische;;
c_montbeliard_adj;;Montbéliard;;
c_bugey_adj;;Bresse;;
c_chablais_adj;;Chablis;;
c_portois_adj;;Portois;;
c_arles_adj;;Arles;;
c_graisivaudan_adj;;Graisivaudan;;
c_gapencais_adj;;Gapençais;;
c_forcalquier_adj;;Haute Provence;;
c_namur_adj;;Namurische;;
c_limburg_adj;;Limburgische;;
c_stavelot_adj;;Zutphenische;;
c_oversticht_adj;;Overstichtische;;
c_laroche_adj;;La Rochian;;
c_chiny_adj;;Cinean;;
c_amous_adj;;Amous;;
c_aosta_adj;;Aosta;;
#Poland;;;;
c_rawamazovia_adj;;Brodnoski;;
c_leczyca_adj;;Leczyca;;
c_legnica_adj;;Legnica;;
c_pultusk_adj;;Pultusk;;
#Georgia;;;;
c_odishi_adj;;Odishian;;
c_hereti_adj;;Heretian;;
c_jiqeti_adj;;Jiqetian;;
c_klarjeti_adj;;Klarjetian;;
c_simsir_adj;;Simsirian;;
c_tusheti_adj;;Tushetian;;
c_racha_adj;;Rachaian;;
c_arran_adj;;Arranian;;
c_sarir_adj;;Saririan;;
#Armenia;;;;
##;;Suenik;;
c_artsakh_adj;;Artsakhian;;
c_baghk_adj;;Baghkian;;
c_goghtn_adj;;Goghtnian;;
##;;Vaspurakan;;
c_corduene_adj;;Corduenan;;
c_persarmenia_adj;;Persarmenian;;
##;;Armenia;;
c_vanand_adj;;Vanandian;;
##;;Lori;;
c_lori_adj;;Lorian;;
c_utik_adj;;Utikian;;
##;;Amida;;
c_mardin_adj;;Mardinian;;
##;;Taron;;
c_mesopotamia_adj;;Khlatian;;
##;;Mesopotamia;;
c_dzopk_adj;;Dzopkian;;
#Sweden;;;;
c_finnveden_adj;;Finnvedenr;;
c_attundaland_adj;;Attundalandr;;
c_fjadrundaland_adj;;Fjädrundalandr;;
c_skara_adj;;Skarar;;
c_more_adj;;Mörer;;
c_tjust_adj;;Värendr;;
#Italy;;;;
c_terradicomune_adj;;Alandese;;
c_corse_adj;;Cardino;;
c_gallura_adj;;Gallurese;;
c_logudoro_adj;;Logudorese;;
c_modica_adj;;Modicano;;
c_enna_adj;;Ennese;;
c_catanzaro_adj;;Catanzarese;;
c_gravina_adj;;Gravinese;;
c_conversano_adj;;Conversanese;;
c_larino_adj;;Larinese;;
c_marsico_adj;;Marsicano;;
c_chieti_adj;;Teatino;;
c_aversa_adj;;Aversano;;
c_molise_adj;;Molisano;;
c_gaeta_adj;;Gaetano;;
c_alife_adj;;Alifano;;
c_manopello_adj;;Lettese;;
c_alvito_adj;;Alvitano;;
c_arezzo_adj;;Aretino;;
c_fermo_adj;;Fermano;;
c_camerino_adj;;Camerinese;;
c_nerola_adj;;Nerolese;;
c_tusculum_adj;;Tuscolano;;
c_malaspina_adj;;Fosdinovese;;
c_montefeltro_adj;;Sammarinese;;
c_frignano_adj;;Frignanese;;
c_forli_adj;;Forlivese;;
c_piacenza_adj;;Piacentino;;
c_bergamo_adj;;Bergamasco;;
c_viterbo_adj;;Viterbese;;
c_finale_adj;;Finalese;;
c_ivrea_adj;;Eporediese;;
c_bassano_adj;;Bassanese;;
c_celano_adj;;Celanese;;
c_rimini_adj;;Riminese;;
c_guidi_adj;;Poppese;;
c_volterra_adj;;Volterrano;;
c_novellara_adj;;Novellarese;;
c_bobbio_adj;;Bobbiese;;
c_ventimiglia_adj;;Ventimigliese;;
c_como_adj;;Comasco;;
c_rovigo_adj;;Rovigotto;;
c_perugia_adj;;Perugino;;
c_sanmarino_adj;;Sammarinese;;
c_reggionellemilia_adj;;Reggiano;;
c_savona_adj;;Savonese;;
c_trieste_adj;;Triestino;;
c_friuli_adj;;Friulano;;
c_sangermano_adj;;Aquinate;;
c_amalfi_adj;;Amalfitano;;
c_troia_adj;;Troiano;;
c_novara_adj;;Novarese;;
c_sepiro_adj;;Sepriese;;
#Moldovia;;;;
c_bacau_adj;;Bacauian;;
c_iasi_adj;;Iasian;;
c_targujiu_adj;;Targu Jiuan;;
c_buzau_adj;;Buzauan;;
#France;;;;
c_nimes_adj;;Nimes;;
c_milau_adj;;Milau;;
c_carlades_adj;;Carladés;;
c_valentinois_adj;;Valentinois;;
c_marsan_adj;;Marsan;;
c_auxois_adj;;Auxois;;
c_albi_adj;;Albi;;
c_beziers_adj;;Besièrs;;
c_beauvais_adj;;Beauvais;;
c_rethel_adj;;Réthel;;
c_sancerre_adj;;Sancerre;;
c_archreims_adj;;Reims;;
c_bourges_adj;;Bourges;;
c_champagne_adj;;Troyes;;
c_tonnerre_adj;;Tonnerre;;
c_langres_adj;;Langres;;
c_brie_adj;;Brie;;
c_perche_adj;;Perche;;
c_velay_adj;;Velai;;
c_comminges_adj;;Comenge;;
c_turenne_adj;;Ventadorn;;
c_murat_adj;;Muratain;;
c_ponthneiu_adj;;Ponthneiuan;;
c_alencon_adj;;Alenconan;;
c_bayeux_adj;;Bayeuxan;;
c_coustance_adj;;Coustancean;;
c_dreux_adj;;Dreuxan;;
c_porhet_adj;;Porhëtian;;
c_valois_adj;;Valoisan;;
c_southvexin_adj;;Sud Vexian;;
c_tournai_adj;;Tournaian;;
c_lille_adj;;Lillian;;
c_saintpol_adj;;Saint-Polan;;
c_dauphinedeauvergne_adj;;Auvèrnhe;;
c_gatinas_adj;;Gâtinais;;
c_couserans_adj;;Couserans;;
c_porcien_adj;;Porcien;;
c_vertus_adj;;Vertus;;
c_chateaudun_adj;;Chateaudun;;
c_bigorre_adj;;Bigorre;;
c_quercy_adj;;Quercy;;
c_aunis_adj;;Aunis;;
c_laval_adj;;Laval;;
c_dauphine_viennois_adj;;Viennois;;
c_bourbon_adj;;Bourbon;;
c_ponthieu_adj;;Ponthieu;;
c_artois_adj;;Artois;;
c_porhoet_adj;;Porhoët;;
c_ventadour_adj;;Ventadour;;
c_mortain_adj;;Mortain;;
#ERE;;;;
##;;Epirus;;
##;;Cephalonia;;
c_corfu_adj;;Kerkyran;;
##;;Athens;;
c_thebai_adj;;Theban;;
##;;Achaia;;
c_monemvasia_adj;;Monemvasian;;
c_arcadia_adj;;Arcadian;;
##;;Dyrrachion;;
c_valona_adj;;Valonian;;
c_dyrrachion_adj;;Dyrrachian;;
c_arbanon_adj;;Arbanian;;
##;;Neopatras;;
c_neopatras_adj;;Neopatrian;;
c_upper_wallachia_adj;;Vlachian;;
c_demetrias_adj;;Demetrian;;
c_thessalia_adj;;Thessalian;;
##;;Thessalonika;;
c_veria_adj;;Verroian;;
c_chalkidike_adj;;Chalkidikan;;
##;;Strymon;;
c_mosynopolis_adj;;Mosynopolitan;;
c_strymon_adj;;Strymonitan;;
c_traianopolis_adj;;Traianopolitan;;
##;;Thrace;;
c_thrake_adj;;Thrakian;;
c_rhadestos_adj;;Raidestian;;
##;;Aegean Islands;;
c_lesbos_adj;;Aigaian;;
c_naxos_adj;;Kykladian;;
##;;Krete;;
c_kaneia_adj;;Chaneian;;
c_chandax_adj;;Khándaxan;;
##;;Paphlagonia;;
c_amastris_adj;;Amastrian;;
c_gangra_adj;;Gangrian;;
##;;Boukellarion;;
c_vithynion_adj;;Bithynian;;
##;;Samos;;
c_adramyttion_adj;;Aiolían;;
c_ephesos_adj;;Ionían;;
##;;Thracesia;;
c_thyateira_adj;;Lydian;;
c_laodikeia_adj;;Karian;;
c_philadelphia_adj;;Philadelpheian;;
##;;Opsikon;;
c_prusa_adj;;Prousan;;
c_sangarios_adj;;Sangarian;;
c_akhyraous_adj;;Mysian;;
##;;Optimatoi;;
c_chrysopolis_adj;;Skoutarian;;
##;;Cibyrrhaeot;;
c_mylasa_adj;;Mylasan;;
##;;Charsianon;;
##;;Cappadocia;;
c_tyana_adj;;Tyanian;;
c_archelais_adj;;Archelaïsan;;
c_nyssa_adj;;Nyssan;;
##;;Coloneia;;
c_neokaisareia_adj;;Neokaisareian;;
c_tephrike_adj;;Tephrikan;;
##;;Sebasteia;;
c_sebastia_adj;;Sebastian;;
c_tzamandos_adj;;Tzamandan;;
##;;Lykandos;;
##;;Anatolikon;;
c_sozopolis_adj;;Pisidian;;
c_amorion_adj;;Amorian;;
c_polybotos_adj (Akroinon);;Akroinan;;
##;;Melitene;;
##;;Cyprus;;
c_limisol_adj;;Lemesian;;
c_nicosia_adj;;Nikosian;;
c_famagusta_adj;;Ammokhostian;;
##;;Trebizond;;
c_mesochaldea_adj;;Mesochaldian;;
##;;Armeniakon;;
c_amasia_adj;;Amaseian;;
c_eukhaita_adj;;Euchaitan;;
##;;Cilicia Pedias;;
c_sis_adj;;Sisian;;
c_alexandretta_adj;;Alexandrouan;;
##;;Seleukeia;;
c_anamur_adj;;Anemourian;;
#Holyland;;;;
##;;Jerusalem;;
c_caesarea_adj;;Caesarean;;
##;;Acre;;
##;;Oultrejourdain;;
##;;Jaffa-Ascalon;;
c_ibelin_adj;;Orlando Bloom!!;;
##;;Galilee;;
c_sidon_adj;;Sidonian;;
c_nazareth_adj;;Nazarethan;;
##;;Edessa;;
c_kaisun_adj;;Kaisunan;;
##;;Antioch;;
c_hazart_adj;;Hazartian;;
c_saone_adj;;Saônan;;
##;;Tripoli;;
c_monferrand_adj;;Monferrandan;;
c_masyaf_adj;;Masyafan;;
c_gibelet_adj;;Gibletian;;
##;;Aleppo;;
c_manbij_adj;;Manbijan;;
c_kafrtab_adj;;Kafr-Taban;;
##;;Homs;;
c_salamiyah_adj;;Salamiyan;;
##;;Damascus;;
##;;Jordan;;
##;;Mosul;;
##;;Jazira;;
c_harran_adj;;Harranan;;
#Spain;;;;
c_pontevedra_adj;;Pontevedresa;;
c_eivissa_adj;;Ibicenca;;
c_lugo_adj;;Lucense;;
c_lemos_adj;;Monfortina;;
c_jaen_adj;;Jienense;;
c_toro_adj;;Toresana;;
c_ciudad_rodrigo_adj;;Mirobriguense;;
c_thomar_adj;;Nabantina;;
c_palencia_adj;;Palentina;;
c_medina_del_campo_adj;;Medinense;;
c_avila_adj;;Abulense;;
c_segovia_adj;;Segoviana;;
c_setubal_adj;;Setubalense;;
c_guadalajara_adj;;Guadalajareña;;
c_alava_adj;;Alavesa;;
c_guipuzcoa_adj;;guipuzcoano;;
c_tudela_adj;;Tudelana;;
c_sobrarbe_adj;;Sobrarbense;;
c_ribagorza_adj;;Ribagorzana;;
c_huesca_adj;;Oscense;;
c_teruel_adj;;Turolense;;
c_caspe_adj;;Caspolina;;
c_girona_adj;;Gerundense;;
c_beja_adj;;Bejense;;
c_braga_adj;;Bracarense;;
c_viseu_adj;;Viseense;;
c_trancoso_adj;;Trancosense;;
c_leiria_adj;;Leiriense;;
c_alcaraz_adj;;Alcaraceña;;
c_logrono_adj;;Logroñesa;;
#Rhos;;;;
c_roslavl_adj;;Roslavlskiy;;
c_novgorod_adj;;Novgorodskiy;;
c_porkhov_adj;;Porhovskiy;;
c_torzhok_adj;;Torzhokskiy;;
c_ustyuzhna_adj;;Ustyug-Zheleznyskiy;;
c_bezhetsky_verh_adj;;Ladogaskiy;;
c_zaozerye_adj;;Olonecskiy;;
c_pskov_adj;;Pskovskiy;;
c_russa_adj;;Rusaskiy;;
c_luki_adj;;Lukiskiy;;
c_beloozero_adj;;Beloozeroskiy;;
c_mologa_adj;;Mologaskiy;;
c_vologda_adj;;Vologdaskiy;;
c_chud_adj;;Shenkurskskiy;;
c_romny_adj;;Kargopolskiy;;
c_onega_adj;;Onegskiy;;
c_bjarmia_adj;;Kolmogoryskiy;;
c_north_dvina_adj;;Orlecskiy;;
c_trans-portage_adj;;Pomoryeskiy;;
c_tver_adj;;Tverskiy;;
c_uglich;;Uglichskiy;;
c_volokolamsk_adj;;Volok Lamskij;;
c_rostov_adj;;Rostovskiy;;
c_yaroslavl_adj;;Yaroslavlskiy;;
c_kostroma_adj;;Kostromaskiy;;
c_suzdal_adj;;Suzdalskiy;;
c_vladimir_adj;;Vladimirskiy;;
c_pereyaslavl_zalessky_adj;;Zalesyeskiy;;
c_veliky_ustug_adj;;Veliky Ustugskiy;;
c_galich_mersky_adj;;Galich Merskiy;;
c_nizhny_novgorod_adj;;Nizhny Novgorodskiy;;
c_gorodez_adj;;Radilovskiy;;
c_ryazans_adj;;Rjanzskiy;;
c_kolomna_adj;;Kolomnaskiy;;
c_pronsk_adj;;Pronskskiy;;
c_murom_adj;;Muronskiy;;
c_kadom_adj;;Kadomskiy;;
c_kozelsk_adj;;Kezel'skiy;;
c_novosil_adj;;Novosilskiy;;
c_tarusa_adj;;Tarusaskiy;;
c_vorotynsk_adj;;Vorotynskskiy;;
c_karachev_adj;;Karachevskiy;;
c_obolensk_adj;;Obolenskskiy;;
c_moskva_adj;;Moskvaskiy;;
c_mozhaysk_adj;;Mozajskskiy;;
c_polotsk_adj;;Polotskskiy;;
c_utena_adj;;Nalshiaskiy;;
c_braslaw_adj;;Braslawskiy;;
c_vitbesk_adj;;Vitbeskskiy;;
c_minsk_adj;;Minskskiy;;
c_druck_adj;;Druckskiy;;
c_kiev_adj;;Kievskiy;;
c_zhytomyr_adj;;Zhytomyrskiy;;
c_korsun_adj;;Ros'kiy;;
c_iskorosten_adj;;Ovruchskiy;;
c_pereyaslavl_adj;;Perejaslavlskiy;;
c_romny_ukraine_adj;;Romenskiy;;
c_lubny_adj;;Lubnoskiy;;
c_smolensk_adj;;Smolenskskiy;;
c_mstislavl_adj;;Mstislavlskiy;;
c_rostislavl_adj;;Rostislavlskiy;;
c_orsha_adj;;Rshaskiy;;
c_toropets_adj;;Toropecskiy;;
c_vyazma_adj;;Vjazmaskiy;;
c_turov_adj;;Turovskiy;;
c_pinsk_adj;;Pinskskiy;;
c_dubrovitsa_adj;;Dubrovicaskiy;;
c_jacwiez_adj;;Navhrudkaskiy;;
c_novgorod_seversky_adj;;Novgorod Severskiy;;
c_kursk_adj;;Kurskskiy;;
c_rilsk_adj;;Ril'skiy;;
c_chernigov_adj;;Chernigovskiy;;
c_lyubech_adj;;Lyubechskiy;;
c_bryansk_adj;;Vshchizhskiy;;
c_gomel_adj;;Gimijskiy;;
c_galich_adj;;Halychskiy;;
c_peremyshl_adj;;Peremyshlskiy;;
c_cern_adj;;Cernskiy;;
c_vladimir_volynsky_adj;;Vladimir-Volynskiy;;
c_beresty_adj;;Berestskiy;;
c_ostrog_adj;;Ostrogskiy;;
c_podlasie_adj;;Belskskiy;;
c_belz_adj;;Belzskiy;;
c_chelm_adj;;Kholm/Chelm;;
c_lublin_adj;;Lublinskiy;;
c_terebovl_adj;;Terebovlskiy;;
c_zvenyhorod_adj;;Zvenigorodskiy;;
c_kamyanetspodilsky_adj;;Kamenecskiy;;
c_poltava_adj;;Latvaskiy;;
c_hotmysl_adj;;Hotmyslskiy;;
c_belgorod_russia_adj;;Belgorodskiy;;
c_leipel_adj;;Logozskskiy;;
c_slutsk_adj;;Sluckskiy;;
c_viipuri_adj;;Viipuri;;
##Africa;;;;
#Ghana;;;;
c_ghana_adj;;Hodhí;;
c_kingui_adj;;Kinguí;;
c_soso_adj;;Sosso;;
c_mema_adj;;Meman;;
c_massina_adj;;Massiní;;
c_djenne_adj;;Djenne;;
c_tagant_adj;;Tagantí;;
c_masin_adj;;Masiní;;
c_aoudaghost_adj;;Awdaghustí;;
c_oualata_adj;;Walatí;;
c_awkar_adj;;Awkarí;;
#Mali;;;;
c_mali_adj;;Malian;;
c_bure_adj;;Burí;;
c_kiri_adj;;Kirí;;
c_sibiridugu_adj;;Sibiridugí;;
c_bambuk_adj;;Bambukí;;
c_malal_adj;;Malalí;;
c_sikasso_adj;;Sikassí;;
c_binduku_adj;;Bindukí;;
c_kala_adj;;Kalí;;
c_djolof_adj;;Djolofí;;
c_kaba_adj;;Kabí;;
c_galam_adj;;Galamí;;
c_cayor_adj;;Cayorí;;
#Egypt;;;;
c_alexandria_adj;;Iskandaríyí;;
c_al_alamayn_adj;;Sullumí;;
c_quattara_adj;;Síwí;;
c_gabiyaha_adj;;Nastaráwí;;
c_delta_adj;;Dimyátí;;
c_pelusia_adj;;Ushmún Tannáhí;;
c_bilbays_adj;;Bilbaysí;;
c_butanya_adj;;Butanyí;;
c_rashid_adj;;Rashídí;;
c_cairo_adj;;Qáhirí;;
c_manupura_adj;;Manúfí;;
c_buhairya_adj;;Hawfí;;
c_gizeh_adj;;Gízí;;
c_sarqihya_adj;;Quzlumí;;
c_itfih_adj;;Itfíhí;;
c_bahnasa_adj;;Bahnasí;;
c_kharija_adj;;Khárijí;;
c_dakhila_adj;;Dakhílí;;
c_bahriya_adj;;Bahríyí;;
c_farfarun_adj;;Farfarúní;;
c_fayyum_adj;;Fayyúmí;;
c_quena_adj;;Qusayrí;;
c_manfalut_adj;;Manfalútí;;
c_ikhmin_adj;;Ikhmíní;;
c_qus_adj;;Qúsí;;
c_asyut_adj;;Asyútí;;
c_aswan_adj;;Aswání;;
c_cyrenaica_adj;;Darní;;
c_senoussi_adj;;Awjílí;;
c_ajadabiya_adj;;Ajadabíyí;;
c_aghaila_adj;;Aghailí;;
c_benghazi_adj;;Barqí;;
c_tobruk_adj;;Tobrúkí;;
#Songhay;;and;;
c_gao_adj;;Gaan;;
c_timbuktu_adj;;Timbuktí;;
c_tadmekka_adj;;Tadmekkí;;
c_zarma_adj;;Kukiyí;;
c_mabruk_adj;;Mabrukí;;
c_gurma_adj;;Qagadougí;;
c_bobodyolasso_adj;;Dyolassí;;
c_yatenga_adj;;Yatengí;;
c_risiom_adj;;Risiomí;;
c_figuig_adj;;Figuigí;;
c_insalah_adj;;In Saláhí;;
c_wallen_adj;;Wallení;;
c_tuat_adj;;Touatí;;
c_elgolea_adj;;Qulayí;;
c_mzab_adj;;Mzábí;;
c_ghardaiya_adj;;Ghardaíyí;;
c_wargla_adj;;Warjílání;;
c_tuggurt_adj;;Tukkurtí;;
c_ghadames_adj;;Ghadamísí;;
c_hoggar_adj;;Hoggarí;;
c_djanet_adj;;Djanítí;;
c_timanissao_adj;;Timanissí;;
c_ilizi_adj;;Ilízí;;
c_ghat_adj;;Ghátí;;
c_nafusa_adj;;Nafúsí;;
c_waddan_adj;;Waddaní;;
c_sebha_adj;;Sebhí;;
c_murzuk_adj;;Murzukí;;
c_zawila_adj;;Zawílí;;
c_tummo_adj;;Tummí;;
c_tibesti_adj;;Tibestí;;
c_roufra_adj;;Koufrí;;
c_tazerbo_adj;;Tazerbí;;
c_gherma_adj;;Ghermí;;
c_bilma_adj;;Bilmí;;
c_gasaga_adj;;Fachí;;
c_djado_adj;;Djadí;;
c_agades_adj;;Agadí;;
c_tekkada_adj;;Takkedí;;
c_ainazawa_adj;;Azáwí;;
#Africa;;;;
c_tunis_adj;;Túnisí;;
c_medjerda_adj;;Súsí;;
c_bizerte_adj;;Banzartí;;
c_kairwan_adj;;Kairawání;;
c_mahdia_adj;;Mahdíyí;;
c_sfax_adj;;Sufáksí;;
c_gabes_adj;;Qábisí;;
c_djerba_adj;;Djerbí;;
c_zuwara_adj;;Zuwarí;;
c_nafzawa_adj;;Nafzáwí;;
c_qashtiliya_adj;;Qashtilíyí;;
c_tripolitana_adj;;Tarábulsí;;
c_leptis_magna_adj;;Misrátí;;
c_syrte_adj;;Surtí;;
c_jafran_adj;;Jafrání;;
c_labda_adj;;Labdí;;
c_zawiya_adj;;Zawíyí;;
c_beni_yanni_adj;;Jijílí;;
c_constantine_adj;;Kustantíní;;
c_bejaija_adj;;Bijayí;;
c_annaba_adj;;Annábí;;
c_setif_adj;;Setifí;;
c_ouled_nail_adj;;Bou Saadí;;
c_biskra_adj;;Biskrí;;
c_tell_atlas_adj;;Masílí;;
c_tabassa_adj;;Tabassí;;
c_arigh_adj;;Aríghí;;
c_atlas_mnt_adj;;Táhartí;;
c_lemdiyya_adj;;Achirí;;
c_al_djazair_adj;;Djazairí;;
c_snassen_adj;;Tanasí;;
c_tlemcen_adj;;Tilimsání;;
c_orania_adj;;Wahrání;;
c_hanyan_adj;;Hunayní;;
c_wajda_adj;;Wajdí;;
c_tangiers_adj;;Tandjí;;
c_cebta_adj;;Sebtí;;
c_malila_adj;;Malílí;;
c_nakur_adj;;Nakurí;;
c_fes_adj;;Fásí;;
c_infa_adj;;Infí;;
c_sa_adj;;Sa'í;;
c_sala_adj;;Salí;;
c_el_rif_adj;;Rífí;;
c_marrakech_adj;;Marrákúshí;;
c_tharasset_adj;;Tarúdantí;;
c_anti-atlas_adj;;Tinmallalí;;
c_massat_adj;;Asfí;;
c_sous_adj;;Sousí;;
c_draa_adj;;Dra'í;;
c_ifni_adj;;Ifní;;
c_tindouf_adj;;Tundoufí;;
c_ouadane_adj;;Wadání;;
c_idjil_adj;;Idjílí;;
c_birumgrein_adj;;Birumgreiní;;
c_akjoujt_adj;;Akjoujtí;;
c_araouane_adj;;Arawání;;
c_tassarahla_adj;;Tassarahlí;;
c_taoudeni_adj;;Taoudení;;
c_taghaza_adj;;Taghází;;
c_sijilmasa_adj;;Sijilmasí;;
#Prussia;;;;
c_sambia_adj;;Sambian;;
c_nadruvia_adj;;Nadruvian;;
c_pogesania_adj;;Pogesanian;;
c_marienburg_adj;;Warmian;;
c_galindia_adj;;Galindian;;
c_bartia_adj;;Bartian;;
c_pomesania_adj;;Pomesanian;;
#Pomeralia;;;;
c_danzig_adj;;Gdansk;;
c_swiecie_adj;;Swiecie;;
#Pomernia;;;;
c_belgard_adj;;Belgard;;
#Samogtia;;;;
c_memel_adj;;Karšuva;;
#Lubutz;;;;
c_santok_adj;;Santok;;
c_lubuz_adj;;Lubuska;;
c_neumark_adj;;Cedynia;;
#Denmark;;;;
c_sydsjaelland_adj;;Syndræ Syalandr;;
c_nordskane_adj;;Norræ Skaanskr;;
#Polotsk;;;;
c_zaslawye_adj;;Izjaslavl'skiy;;
#terra;;;;
c_toreida_adj;;Toreida;;
c_bandava_adj;;Bandava;;
c_duvzare_adj;;Duvzare;;
c_vaiga_adj;;Vaiga;;
##################################;;;;
#England;;;;
c_winchester_adj;;Hamptonshireish;;
#;;;;
c_wiltshire_adj;;Wiltshireish;;
#;;;;
c_wight_adj;;Wightish;;
#;;;;
c_dorset_adj;;Dorsetian;;
#;;;;
c_somerset_adj;;Somersetian;;
#;;;;
c_berks_adj;;Berkshireish;;
#;;;;
c_kent_adj;;Kentish;;
#;;;;
c_surrey_adj;;Surreyian;;
#;;;;
c_sussex_adj;;Sussexish;;
#;;;;
c_cornwall_adj;;Cornish;;
