egyptian_arabic;Egyptian;;;;;;;;;;;;;
levantine_arabic;Levantine Arabic;;;;;;;;;;;;;
turkish;Turkish;;;;;;;;;;;;;
komi;Komi;;;;;;;;;;;;;
mongol;Mongol;;;;;;;;;;;;;
kurdish;Kurdish;;;;;;;;;;;;;
ethiopian;Ethiopian;;;;;;;;;;;;;
georgian;Georgian;;;;;;;;;;;;;
alan;Alan;;;;;;;;;;;;;
caucasian_avar;Avar;;;;;;;;;;;;;
aragonese;Aragonese;;;;;;;;;;;;;
leonese;Leonese;;;;;;;;;;;;;
obotrite;Obotrite;;;;;;;;;;;;;
lutici;Lutician;;;;;;;;;;;;;
galician;Galician;;;;;;;;;;;;;
maghreb_arabic;Maghrebian;;;;;;;;;;;;;
samoyed;Nenets;;;;;;;;;;;;;
karelian;Karelian;;;;;;;;;;;;;
vepsian;Vepsian;;;;;;;;;;;;;
mari;Mari;;;;;;;;;;;;;
khanty;Mansi;;;;;;;;;;;;;
mordvin;Mordvin;;;;;;;;;;;;;
italian_group;Italian;;;;;;;;;;;;;
north_african;Berber;;;;;;;;;;;;;
iberian;Iberian Romance;;;;;;;;;;;;;
central_slavic;Central Slavic;;;;;;;;;;;;;
sanhaja;Sanhaja;;;;;;;;;;;;;
masmuda;Masmuda;;;;;;;;;;;;;
zanata;Zenata;;;;;;;;;;;;;
soninke;Soninke;;;;;;;;;;;;;
wolof;Wolof;;;;;;;;;;;;;
nubian;Nubian;;;;;;;;;;;;;
songhai;Songhai;;;;;;;;;;;;;
tagelmust;Tagelmust;;;;;;;;;;;;;
hausa;Hausa;;;;;;;;;;;;;
kanuri;Kanuri;;;;;;;;;;;;;
zaghawa;Zaghawa;;;;;;;;;;;;;
beja;Beja;;;;;;;;;;;;;
daju;Daju;;;;;;;;;;;;;
falashim;Beta Israel;;;;;;;;;;;;;
afar;Afar;;;;;;;;;;;;;
khorasani;Khorasani;;;;;;;;;;;;;
khwarezmi;Khwarezmian;;;;;;;;;;;;;
soghdian;Soghdian;;;;;;;;;;;;;
saka;Saka;;;;;;;;;;;;;
tokharian;Tocharian;;;;;;;;;;;;;
daylamite;Dailamite;;;;;;;;;;;;;
pashtun;Pashtun;;;;;;;;;;;;;
uighur;Uyghur;;;;;;;;;;;;;
qirghiz;Kyrgyz;;;;;;;;;;;;;
tajik;Tajik;;;;;;;;;;;;;
cuman;Kipchak;;;;;;;;;;;;;
karluk;Karluk;;;;;;;;;;;;;
pecheneg;Pecheneg;;;;;;;;;;;;;
khazar;Khazar;;;;;;;;;;;;;
kabar;Kabar;;;;;;;;;;;;;
oghuz;Oghuz;;;;;;;;;;;;;
turkmen;Turkmen;;;;;;;;;;;;;
pahlavi;Pahlavi;;;;;;;;;;;;;
persian;Persian;;;;;;;;;;;;;
bashkir;Bashkir;;;;;;;;;;;;;
kasogi;Circassian;;;;;;;;;;;;;
szekely;Székely;;;;;;;;;;;;;
german;German;;;;;;;;;;;;;
dutch;Dutch;;;;;;;;;;;;;
low_german;Low German;;;;;;;;;;;;;
low_saxon;Low Saxon;;;;;;;;;;;;;
thuringian;Thuringian;;;;;;;;;;;;;
old_frankish;Old Frankish;;;;;;;;;;;;;
franconian;Franconian;;;;;;;;;;;;;
low_frankish;Low Frankish;;;;;;;;;;;;;
bavarian;Bavarian;;;;;;;;;;;;;
swabian;Swabian;;;;;;;;;;;;;
frisian;Frisian;;;;;;;;;;;;;
qufs;Qufs;;;;;;;;;;;;;
khalaj;Khalaj;;;;;;;;;;;;;
brahui;Brahui;;;;;;;;;;;;;
romanian;Romanian;;;;;;;;;;;;;
