d_mordvins;baloch;;Tuqshi
d_mordvins;qufs;;Tuqshi
d_mordvins;sanhaja;;Tuqshi
d_mordvins;tagelmust;;Tuqshi
d_mordvins;masmuda;;Tuqshi
d_mordvins;zanata;;Tuqshi
d_mordvins;tuareg;;Tuqshi
d_mordvins;sardinian;;Merdas
d_mordvins;sicilian;;Merdas
d_mordvins;corsican;;Merdas
d_mordvins;central_italian;;Merdas
d_mordvins;southern_italian;;Merdas
d_mordvins;neapolitan;;Merdas
d_mordvins;tuscan;;Merdas
d_mordvins;ligurian;;Merdas
d_mordvins;langobardisch;;Merdas
d_mordvins;italian;;Merdas
d_mordvins;venetian;;Merdas
d_mordvins;dalmatian;;Merdas
d_burtas;title;;HIGH_CHIEF
d_burtas;foa;;HIGH_CHIEF_FOA
d_burtas;title_prefix;;TRIBE_OF
d_burtas;andalusian_arabic;;Burdas
d_burtas;turkish;;Bortaslar
d_burtas;turkmen;;Bortaslar
d_burtas;oghuz;;Bortaslar
d_burtas;uighur;;Bortaslar
d_burtas;mongol;;Bortaslär
d_burtas;cuman;;Bortaslär
d_burtas;pecheneg;;Bortaslar
d_burtas;khazar;;Bortaslar
d_burtas;bolghar;;Bortaslar
d_burtas;avar;;Bortaslar
d_burtas;karluk;;Bortaslar
d_burtas;kasogi;;Bortaslar
d_burtas;kirghiz;;Bortaslär
d_burtas;bedouin_arabic;;Burdas
d_burtas;maghreb_arabic;;Burdas
d_burtas;levantine_arabic;;Burdas
d_burtas;egyptian_arabic;;Burdas
d_burtas;sicilian_arabic;;Burdas
d_burtas;russian;;Burtasy
d_burtas;pommeranian;;Burtasy
d_burtas;polish;;Burtasy
d_burtas;bohemian;;Burtasy
d_burtas;moravian;;Burtasy
d_burtas;karantanci;;Burtasy
d_burtas;croatian;;Burtasy
d_burtas;serbian;;Burtasy
d_burtas;bosnian;;Burtasy
d_burtas;bulgarian;;Burtasy
d_burtas;bashkir;;Bortaslar
d_burtas;pahlavi;;Burdas
d_burtas;persian;;Burdas
d_burtas;tajik;;Burdas
d_burtas;daylamite;;Burdas
d_burtas;khalaj;;Burdas
d_burtas;soghdian;;Burdas
d_burtas;khwarezmi;;Burdas
d_burtas;kurdish;;Burdas
d_burtas;pashtun;;Burdas
d_burtas;baloch;;Burdas
d_burtas;qufs;;Burdas
d_burtas;sanhaja;;Burdas
d_burtas;tagelmust;;Burdas
d_burtas;masmuda;;Burdas
d_burtas;zanata;;Burdas
d_burtas;tuareg;;Burdas
d_muromians;title;;HIGH_CHIEF
d_muromians;foa;;HIGH_CHIEF_FOA
d_muromians;title_prefix;;TRIBE_OF
d_lyydians;russian;;Ljudiny
d_lyydians;pommeranian;;Ljudiny
d_lyydians;polish;;Ljudiny
d_lyydians;bohemian;;Ljudiny
d_lyydians;moravian;;Ljudiny
d_lyydians;karantanci;;Ljudiny
d_lyydians;croatian;;Ljudiny
d_lyydians;serbian;;Ljudiny
d_lyydians;bosnian;;Ljudiny
d_lyydians;bulgarian;;Ljudiny
d_chudes;lappish;;Etelätšuudilaš
d_chudes;russian;;Chud'
d_chudes;pommeranian;;Chud'
d_chudes;polish;;Chud'
d_chudes;bohemian;;Chud'
d_chudes;moravian;;Chud'
d_chudes;karantanci;;Chud'
d_chudes;croatian;;Chud'
d_chudes;serbian;;Chud'
d_chudes;bosnian;;Chud'
d_chudes;bulgarian;;Chud'
d_bjarmians;norse;;Bjarmir
d_bjarmians;swedish;;Bjarmir
d_bjarmians;norwegian;;Bjarmir
d_bjarmians;danish;;Bjarmir
d_bjarmians;icelandic;;Bjarmir
d_bjarmians;gothic;;Bjarmir
d_bjarmians;saxon;;Beormas
d_bjarmians;anglonorse;;Bjarmir
d_bjarmians;norsegaelic;;Bjarmir
d_bjarmians;lappish;;Norjantšuudilaš
d_bjarmians;russian;;Zavoloch'e Chud'
d_bjarmians;pommeranian;;Zavoloch'e Chud'
d_bjarmians;polish;;Zavoloch'e Chud'
d_bjarmians;bohemian;;Zavoloch'e Chud'
d_bjarmians;moravian;;Zavoloch'e Chud'
d_bjarmians;karantanci;;Zavoloch'e Chud'
d_bjarmians;croatian;;Zavoloch'e Chud'
d_bjarmians;serbian;;Zavoloch'e Chud'
d_bjarmians;bosnian;;Zavoloch'e Chud'
d_bjarmians;bulgarian;;Zavoloch'e Chud'
d_bjarmians;roman;;Biarmones
d_karelians;title;;HIGH_CHIEF
d_karelians;foa;;HIGH_CHIEF_FOA
d_karelians;title_prefix;;TRIBE_OF
d_horse_karelians;title;;HIGH_CHIEF
d_horse_karelians;foa;;HIGH_CHIEF_FOA
d_horse_karelians;title_prefix;;TRIBE_OF
d_estonia;title;;HIGH_CHIEF
d_estonia;foa;;HIGH_CHIEF_FOA
d_estonia;title_prefix;;TRIBE_OF
d_ugandians;title;;HIGH_CHIEF
d_ugandians;foa;;HIGH_CHIEF_FOA
d_ugandians;title_prefix;;TRIBE_OF
d_oseelians;title;;HIGH_CHIEF
d_oseelians;foa;;HIGH_CHIEF_FOA
d_oseelians;title_prefix;;TRIBE_OF
d_rotalians;title;;HIGH_CHIEF
d_rotalians;foa;;HIGH_CHIEF_FOA
d_rotalians;title_prefix;;TRIBE_OF
d_vironians;title;;HIGH_CHIEF
d_vironians;foa;;HIGH_CHIEF_FOA
d_vironians;title_prefix;;TRIBE_OF
d_sakalians;title;;HIGH_CHIEF
d_sakalians;foa;;HIGH_CHIEF_FOA
d_sakalians;title_prefix;;TRIBE_OF
d_vanemas;title;;HIGH_CHIEF
d_vanemas;foa;;HIGH_CHIEF_FOA
d_vanemas;title_prefix;;TRIBE_OF
d_sami;title;;HIGH_CHIEF
d_sami;foa;;HIGH_CHIEF_FOA
d_sami;title_prefix;;TRIBE_OF
d_sami;russian;;Lop'
d_sami;pommeranian;;Lop'
d_sami;polish;;Lop'
d_sami;bohemian;;Lop'
d_sami;moravian;;Lop'
d_sami;karantanci;;Lop'
d_sami;croatian;;Lop'
d_sami;serbian;;Lop'
d_sami;bosnian;;Lop'
d_sami;bulgarian;;Lop'
d_satakunta;title;;HIGH_CHIEF
d_satakunta;foa;;HIGH_CHIEF_FOA
d_satakunta;title_prefix;;TRIBE_OF
d_tavasts;title;;HIGH_CHIEF
d_tavasts;foa;;HIGH_CHIEF_FOA
d_tavasts;title_prefix;;TRIBE_OF
d_tavasts;russian;;Jem
d_tavasts;pommeranian;;Jem
d_tavasts;polish;;Jem
d_tavasts;bohemian;;Jem
d_tavasts;moravian;;Jem
d_tavasts;karantanci;;Jem
d_tavasts;croatian;;Jem
d_tavasts;serbian;;Jem
d_tavasts;bosnian;;Jem
d_tavasts;bulgarian;;Jem
d_suomi_finns;title;;HIGH_CHIEF
d_suomi_finns;foa;;HIGH_CHIEF_FOA
d_suomi_finns;title_prefix;;TRIBE_OF
d_suomi_finns;russian;;Sum
d_suomi_finns;pommeranian;;Sum
d_suomi_finns;polish;;Sum
d_suomi_finns;bohemian;;Sum
d_suomi_finns;moravian;;Sum
d_suomi_finns;karantanci;;Sum
d_suomi_finns;croatian;;Sum
d_suomi_finns;serbian;;Sum
d_suomi_finns;bosnian;;Sum
d_suomi_finns;bulgarian;;Sum
d_savonians;title;;HIGH_CHIEF
d_savonians;foa;;HIGH_CHIEF_FOA
d_savonians;title_prefix;;TRIBE_OF
d_savonians;russian;;Savaki
d_savonians;pommeranian;;Savaki
d_savonians;polish;;Savaki
d_savonians;bohemian;;Savaki
d_savonians;moravian;;Savaki
d_savonians;karantanci;;Savaki
d_savonians;croatian;;Savaki
d_savonians;serbian;;Savaki
d_savonians;bosnian;;Savaki
d_savonians;bulgarian;;Savaki
d_votes;title;;HIGH_CHIEF
d_votes;foa;;HIGH_CHIEF_FOA
d_votes;title_prefix;;TRIBE_OF
d_votes;german;;Woten
d_votes;low_german;;Woten
d_votes;dutch;;Woten
d_votes;low_saxon;;Woten
d_votes;thuringian;;Woten
d_votes;franconian;;Woten
d_votes;swabian;;Woten
d_votes;bavarian;;Woten
d_votes;low_frankish;;Woten
d_votes;lettigallish;;Krievini
d_votes;lithuanian;;Krievini
d_votes;prussian;;Krievini
d_votes;russian;;Vod'
d_votes;pommeranian;;Vod'
d_votes;polish;;Vod'
d_votes;bohemian;;Vod'
d_votes;moravian;;Vod'
d_votes;karantanci;;Vod'
d_votes;croatian;;Vod'
d_votes;serbian;;Vod'
d_votes;bosnian;;Vod'
d_votes;bulgarian;;Vod'
d_ingrians;title;;HIGH_CHIEF
d_ingrians;foa;;HIGH_CHIEF_FOA
d_ingrians;title_prefix;;TRIBE_OF
d_ingrians;lettigallish;;Ižorai
d_ingrians;lithuanian;;Ižorai
d_ingrians;prussian;;Ižorai
d_ingrians;russian;;Ižory
d_ingrians;pommeranian;;Ižory
d_ingrians;polish;;Ižory
d_ingrians;bohemian;;Ižory
d_ingrians;moravian;;Ižory
d_ingrians;karantanci;;Ižory
d_ingrians;croatian;;Ižory
d_ingrians;serbian;;Ižory
d_ingrians;bosnian;;Ižory
d_ingrians;bulgarian;;Ižory
d_kylfings;title;;HIGH_CHIEF
d_kylfings;foa;;HIGH_CHIEF_FOA
d_kylfings;title_prefix;;TRIBE_OF
d_kylfings;norse;;Kylfingar
d_kylfings;swedish;;Kylfingar
d_kylfings;norwegian;;Kylfingar
d_kylfings;danish;;Kylfingar
d_kylfings;icelandic;;Kylfingar
d_kylfings;gothic;;Kylfingar
d_kylfings;anglonorse;;Kylfingar
d_kylfings;armenian;;Koulpingoi
d_kylfings;greek;;Koulpingoi
d_kylfings;east_gothic;;Koulpingoi
d_kylfings;alan;;Koulpingoi
d_kylfings;sicilian_greek;;Koulpingoi
d_kylfings;arberian;;Koulpingoi
d_kylfings;georgian;;Koulpingoi
d_kylfings;norsegaelic;;Kylfingar
d_kylfings;russian;;Kolbiagi
d_kylfings;pommeranian;;Kolbiagi
d_kylfings;polish;;Kolbiagi
d_kylfings;bohemian;;Kolbiagi
d_kylfings;moravian;;Kolbiagi
d_kylfings;karantanci;;Kolbiagi
d_kylfings;croatian;;Kolbiagi
d_kylfings;serbian;;Kolbiagi
d_kylfings;bosnian;;Kolbiagi
d_kylfings;bulgarian;;Kolbiagi
d_kvens;title;;HIGH_CHIEF
d_kvens;foa;;HIGH_CHIEF_FOA
d_kvens;title_prefix;;TRIBE_OF
d_kvens_birkarls;title;;HIGH_CHIEF
d_kvens_birkarls;foa;;HIGH_CHIEF_FOA
d_kvens_birkarls;title_prefix;;TRIBE_OF
