d_shiite_cuman_company;title;;CAPTAIN
d_shiite_cuman_company;foa;;CAPTAIN_FOA
d_shiite_berber_company;title;;CAPTAIN
d_shiite_berber_company;foa;;CAPTAIN_FOA
d_shiite_bedouin_company;title;;CAPTAIN
d_shiite_bedouin_company;foa;;CAPTAIN_FOA
d_white_company;title;;CAPTAIN
d_white_company;foa;;CAPTAIN_FOA
d_great_company;title;;CAPTAIN
d_great_company;foa;;CAPTAIN_FOA
d_company_of_st_george;title;;CONDOTTIERO
d_company_of_st_george;foa;;CONDOTTIERO_FOA
d_star_company;title;;CONDOTTIERO
d_star_company;foa;;CONDOTTIERO_FOA
d_little_hat_company;title;;CONDOTTIERO
d_little_hat_company;foa;;CONDOTTIERO_FOA
d_rose_company;title;;CONDOTTIERO
d_rose_company;foa;;CONDOTTIERO_FOA
d_catalan_company;title;;CONDOTTIERO
d_catalan_company;foa;;CONDOTTIERO_FOA
d_navarrese_company;title;;CONDOTTIERO
d_navarrese_company;foa;;CONDOTTIERO_FOA
d_swiss_company;title;;CAPTAIN
d_swiss_company;foa;;CAPTAIN_FOA
d_breton_company;title;;CAPTAIN
d_breton_company;foa;;CAPTAIN_FOA
d_victual_brothers;title;;CAPTAIN
d_victual_brothers;foa;;CAPTAIN_FOA
d_varangian_guard;title;;CAPTAIN
d_varangian_guard;foa;;CAPTAIN_FOA
d_cuman_company;title;;CAPTAIN
d_cuman_company;foa;;CAPTAIN_FOA
d_rus_company;title;;CAPTAIN
d_rus_company;foa;;CAPTAIN_FOA
d_pecheneg_company;title;;CAPTAIN
d_pecheneg_company;foa;;CAPTAIN_FOA
d_bulgarian_company;title;;CAPTAIN
d_bulgarian_company;foa;;CAPTAIN_FOA
d_turkic_company;title;;CAPTAIN
d_turkic_company;foa;;CAPTAIN_FOA
d_lombard_band;title;;CONDOTTIERO
d_lombard_band;foa;;CONDOTTIERO_FOA
d_swiss_band;title;;CAPTAIN
d_swiss_band;foa;;CAPTAIN_FOA
d_breton_band;title;;CAPTAIN
d_breton_band;foa;;CAPTAIN_FOA
d_catalan_band;title;;CONDOTTIERO
d_catalan_band;foa;;CONDOTTIERO_FOA
d_saxon_band;title;;CAPTAIN
d_saxon_band;foa;;CAPTAIN_FOA
d_cuman_band;title;;CAPTAIN
d_cuman_band;foa;;CAPTAIN_FOA
d_rus_band;title;;CAPTAIN
d_rus_band;foa;;CAPTAIN_FOA
d_finnish_band;title;;CAPTAIN
d_finnish_band;foa;;CAPTAIN_FOA
d_lappish_band;title;;CAPTAIN
d_lappish_band;foa;;CAPTAIN_FOA
d_lithuanian_band;title;;CAPTAIN
d_lithuanian_band;foa;;CAPTAIN_FOA
d_abyssinian_band;title;;CAPTAIN
d_abyssinian_band;foa;;CAPTAIN_FOA
d_nubian_band;title;;CAPTAIN
d_nubian_band;foa;;CAPTAIN_FOA
d_scottish_band;title;;CAPTAIN
d_scottish_band;foa;;CAPTAIN_FOA
d_irish_band;title;;CAPTAIN
d_irish_band;foa;;CAPTAIN_FOA
d_alan_band;title;;CAPTAIN
d_alan_band;foa;;CAPTAIN_FOA
d_pecheneg_band;title;;CAPTAIN
d_pecheneg_band;foa;;CAPTAIN_FOA
d_bulgarian_band;title;;CAPTAIN
d_bulgarian_band;foa;;CAPTAIN_FOA
d_turkic_band;title;;CAPTAIN
d_turkic_band;foa;;CAPTAIN_FOA
d_mamluks;title;;CAPTAIN
d_mamluks;foa;;CAPTAIN_FOA
d_venetian_navy;title;;CAPTAIN
d_venetian_navy;foa;;CAPTAIN_FOA
d_venetian_navy;short_name;;yes
d_genoese_navy;title;;CAPTAIN
d_genoese_navy;foa;;CAPTAIN_FOA
d_genoese_navy;short_name;;yes
d_hanseatic_navy;title;;CAPTAIN
d_hanseatic_navy;foa;;CAPTAIN_FOA
d_hanseatic_navy;short_name;;yes
d_frisian_navy;title;;CAPTAIN
d_frisian_navy;foa;;CAPTAIN_FOA
d_frisian_navy;short_name;;yes
d_maghreb_corsairs;title;;CAPTAIN
d_maghreb_corsairs;foa;;CAPTAIN_FOA
d_maghreb_corsairs;short_name;;yes
d_ghilman;title;;CAPTAIN
d_ghilman;foa;;CAPTAIN_FOA
d_ghanan_band;title;;CAPTAIN
d_ghanan_band;foa;;CAPTAIN_FOA
e_hre;short_name;;yes
k_frisia;frisian;;Fresland
k_frisia;german;;Friesland
k_frisia;low_german;;Frieslaand
k_frisia;dutch;;Friesland
k_frisia;frankish;;Frise
d_holland;name_tier;;count
d_holland;frisian;;Hollân
d_holland;frankish;;Hollande
b_haarlem;frisian;;Haarlim
b_vlaardingen;frisian;;Flaardingen
b_vlaardingen;frankish;;Flardingue
b_sgravenhage;frisian;;De Haach
b_sgravenhage;dutch;;Den Haag
b_sgravenhage;frankish;;La Haye
b_dordrecht;frisian;;Doardt
b_dordrecht;frankish;;Dort
b_leiden;frisian;;Leien
b_leiden;frankish;;Leyde
b_middelburg;frisian;;Middelburch
b_middelburg;frankish;;Middelbourg
b_vlissingen;frisian;;Flissingen
b_vlissingen;frankish;;Flessingue
d_utrecht;name_tier;;count
d_utrecht;frisian;;Utert
b_utrecht;frisian;;Utert
b_dorestad;frisian;;Dorestêd
b_gorinchem;frisian;;Garkum
c_oversticht;low_german;;Oaversticht
b_deventer;frisian;;Dimter
b_deventer;low_german;;Daeventer
b_zwolle;frisian;;Swol
b_coevorden;low_german;;Coevern
d_gelre;german;;Geldern
d_gelre;frankish;;Gueldre
b_arnhem;frisian;;Arnhim
b_arnhem;german;;Arnheim
b_arnhem;low_german;;Arnem
b_harderwijk;low_german;;Harderwiek
b_hattem;low_german;;Attem
b_wageningen;frankish;;Wageningue
b_nijmegen;frisian;;Nymwegen
b_nijmegen;german;;Nimwegen
b_nijmegen;frankish;;Nimègue
b_nijmegen;greek;;Noiomagos
b_nijmegen;roman;;Noviomagus Batavodurum
b_geldern;dutch;;Gelderen
b_geldern;frankish;;Gueldre
b_roermond;frankish;;Ruremonde
c_zutphen;frisian;;Sutfen
c_zutphen;low_german;;Zutfent
b_zutphen;frisian;;Sutfen
b_zutphen;low_german;;Zutfent
d_frisia;frisian;;Fresland
d_frisia;german;;Friesland
d_frisia;low_german;;Freesland
d_frisia;dutch;;Friesland
d_frisia;frankish;;Frise
c_ostfriesland;frisian;; Aastfräislound
c_ostfriesland;german;;Ostfriesland
c_ostfriesland;low_german;;Oostfreesland
c_ostfriesland;dutch;;Oost Friesland
c_ostfriesland;frankish;;Frise Orientale
b_emden;frisian;; Oamde
b_aurich;frisian;; Aurk
b_aurich;low_german;;Auerk
b_norden;low_german;;Nörden
b_norderney;frisian;;Nordeneach
b_norderney;low_german;;Nörderneei
b_leer;frisian;;Lier
c_rustringen;frisian;;Rjustringen
c_rustringen;dutch;;Rustringen
b_siebethsburg;frisian;;Sibetsboarch
b_siebethsburg;german;;Sibethsburg
b_siebethsburg;low_german;;Sibetsborg
b_loningen;low_german;;Löningen
b_schortens;low_german;;Schörtens
b_kniphausen;dutch;;Kniphuizen
b_varel;frisian;;Foarel
c_westfriesland;frisian;;West Fryslân
c_westfriesland;german;;Westfriesland
c_westfriesland;dutch;;West Friesland
c_westfriesland;frankish;;Frise Occidentale
b_alkmaar;frisian;;Alkmar
b_alkmaar;german;;Alkmar
b_hoorn;frisian;;Hoarn
b_enkhuizen;frisian;;Inkhuzen
b_texel;frisian;;Tessel
c_frisia;frisian;;Fresland
c_frisia;german;;Friesland
c_frisia;dutch;;Friesland
c_frisia;frankish;;Frise
b_groningen;frisian;;Grins
b_groningen;low_german;;Grunnen
b_groningen;frankish;;Groningue
b_leeuwarden;frisian;;Ljouwert
b_leeuwarden;frankish;;Leuvarde
b_stavoren;frisian;;Starum
b_stavoren;german;;Staveren
b_stavoren;dutch;;Staveren
b_bolsward;frisian;;Boalsert
b_franeker;frisian;;Frjentsje
b_harlingen;frisian;;Harns
k_upper_lorraine;name_tier;;duke
k_upper_lorraine;german;;Oberlothringen
k_upper_lorraine;dutch;;Opper Lotharingen
k_upper_lorraine;frankish;;Haute Lotharingie
d_trier;title;;FE
d_trier;foa;;FE_FOA
d_trier;title_prefix;;FE_OF
d_trier;frankish;;Trèves
c_trier;frankish;;Trèves
c_trier;greek;;Augousta Treverorum
c_trier;roman;;Augusta Treverorum
b_trier;frankish;;Trèves
b_trier;greek;;Augousta Treverorum
b_trier;roman;;Augusta Treverorum
b_coblenz;german;;Koblenz
b_coblenz;dutch;;Koblenz
b_coblenz;frankish;;Coblence
d_luxembourg;german;;Lützelburg
d_luxembourg;dutch;;Lutzelburg
c_arlon;german;;Arel
c_arlon;dutch;;Aarlen
b_arlon;german;;Arel
b_arlon;dutch;;Aarlen
b_useldange;german;;Useldingen
b_longwy;german;;Langich
b_septfontaines;german;;Simmern
c_luxembourg;german;;Lützelburg
c_luxembourg;dutch;;Lutzelburg
b_luxembourg;german;;Lützelburg
b_luxembourg;dutch;;Lutzelburg
b_ansembourg;german;;Ansemburg
b_bradenbourg;german;;Bradenburg
b_bourscheid;german;;Burscheid
b_beauforten;german;;Befort
b_thionville;german;;Diedenhofen
b_thionville;dutch;;Diedenhoven
b_ettelbruck;german;;Ettelbrück
b_laroche;german;;Fels
b_clervaux;german;;Clerf
b_bastogne;german;;Bastenach
b_bastogne;dutch;;Bastenaken
b_houffalize;german;;Hohenfels
d_pfalz;title;;PALATINE
d_pfalz;title_female;;PALATINEA
d_pfalz;foa;;PALATINE_FOA
d_pfalz;short_name;;yes
d_pfalz;location_ruler_title;;yes
d_pfalz;german;;Pfalzgrafschaft bei Rhein
d_pfalz;dutch;;Paltsgraafschap aan de Rijn
d_pfalz;frankish;;Comté Palatinat du Rhin
c_pfalz;german;;Pfalz
c_pfalz;dutch;;Palts
c_pfalz;frankish;;Palatinat
b_hagenau;frankish;;Haguenau
b_speyer;dutch;;Spiers
b_speyer;frankish;;Spire
b_sponheim;german;;Spanheim
b_sponheim;dutch;;Spanheim
b_sponheim;frankish;;Spanheim
b_zweibrucken;german;;Zweibrücken
b_zweibrucken;dutch;;Tweebruggen
b_zweibrucken;frankish;;Deux Ponts
b_vittlich;german;;Wittlich
b_vittlich;dutch;;Wittlich
b_vittlich;frankish;;Wittlich
d_upper_lorraine;german;;Lothringen
d_upper_lorraine;dutch;;Lorreinen
d_upper_lorraine;frankish;;Lorraine
b_rixingen;german;;Rixingen
b_rixingen;dutch;;Rixingen
b_rixingen;frankish;;Réchicourt
b_remilly;german;;Remelach
b_bouzonville;german;;Busendorf
b_ramersvillers;frankish;;Rambersvillers
b_baccarat;german;;Burgambach
c_saarbrucken;german;;Saarbrücken
c_saarbrucken;dutch;;Saarbruggen
c_saarbrucken;frankish;;Sarrebruck
b_saarbrucken;german;;Saarbrücken
b_saarbrucken;dutch;;Saarbruggen
b_saarbrucken;frankish;;Sarrebruck
b_hohnburg;german;;Hohenburg
b_hohnburg;frankish;;Hohenbourg
b_homburg;frankish;;Hombourg
b_saulnois;german;;Salzgau
b_nancy;german;;Nanzig
b_blamont;german;;Blankenberg
b_sarrebourg;german;;Saarburg
b_mirecourt;german;;Meierhofen
b_epinal;german;;Spinal
b_luneville;german;;Lünstadt
c_verdun;german;;Wirtten
b_verdun;german;;Wirtten
b_doaumont;frankish;;Douaumont
b_commercy;german;;Commarchen
b_pontamousson;german;;Mussenbrück
b_briey;german;;Brieg
b_toul;german;;Tull
k_lower_lorraine;name_tier;;duke
k_lower_lorraine;german;;Niederlothringen
k_lower_lorraine;dutch;;Neder Lotharingen
k_lower_lorraine;frankish;;Basse Lotharingie
c_brabant;german;;Löwen
c_brabant;dutch;;Leuven
c_brabant;frankish;;Louvain
b_leuven;german;;Löwen
b_leuven;dutch;;Leuven
b_leuven;frankish;;Louvain
b_bonletz;german;;Bonlez
b_bonletz;dutch;;Bonlez
b_bonletz;frankish;;Bonlez
b_dongelberg;german;;Dongelberg
b_dongelberg;dutch;;Dongelberg
b_dongelberg;frankish;;Dongelberg
b_gembloux;dutch;;Gembloers
b_nivelles;dutch;;Nijvel
b_chatelet;frankish;;Châtelet
b_aarschot;german;;Aarschot
b_aarschot;dutch;;Aarschot
b_aarschot;frankish;;Aerschot
b_herstal;german;;Herstal
b_herstal;dutch;;Herstal
b_herstal;frankish;;Héristal
b_coudeberg;german;;Coudenberg
b_coudeberg;dutch;;Coudenberg
b_coudeberg;frankish;;Coudenberg
b_affligem;frankish;;Afflighem
b_mechelen;german;;Mecheln
b_mechelen;dutch;;Mechelen
b_mechelen;frankish;;Malines
b_gassbeck;german;;Gaasbeek
b_gassbeck;dutch;;Gaasbeek
b_gassbeck;frankish;;Gaasbeek
b_bouchout;dutch;;Boechout
b_brussel;german;;Brüssel
b_brussel;dutch;;Brussel
b_brussel;frankish;;Bruxelles
b_vilvoodre;german;;Vilvoorde
b_vilvoodre;dutch;;Vilvoorde
b_vilvoodre;frankish;;Vilvorde
b_tervuren;german;;Tervuren
b_tervuren;dutch;;Tervuren
b_tervuren;frankish;;Tervueren
c_breda;german;;Antorf
c_breda;dutch;;Antwerpen
c_breda;frankish;;Anvers
b_breda;frankish;;Bréda
b_lier;frankish;;Lierre
b_turnhout;old_frankish;;Turholt
b_turnhout;frankish;;Thourout
b_antwerpen;german;;Antorf
b_antwerpen;dutch;;Antwerpen
b_antwerpen;frankish;;Anvers
b_tilburg;frankish;;Tilbourg
b_bergenopzoom;frankish;;Berg-op-Zoom
b_horn;german;;Hoorn
b_horn;dutch;;Horne
b_horn;frankish;;Hornes
b_namur;german;;Namür
b_namur;dutch;;Namen
d_liege;german;;Lüttich
d_liege;dutch;;Luik
d_liege;frankish;;Liége
c_liege;german;;Lüttich
c_liege;dutch;;Luik
c_liege;frankish;;Liége
b_liege;german;;Lüttich
b_liege;dutch;;Luik
b_liege;frankish;;Liége
b_huy;dutch;;Hoei
b_aulne;german;;Alna
b_bouillon;german;;Beulen
b_bouillon;dutch;;Bullioen
b_stavelot;german;;Stablo
b_malmedy;german;;Malmünde
b_loon;frankish;;Looz
b_hesbaie;german;;Hespengau
b_hesbaie;dutch;;Haspengouw
b_tongeren;german;;Tongern
b_tongeren;frankish;;Tongres
d_hainaut;name_tier;;count
d_hainaut;german;;Hennegau
d_hainaut;dutch;;Henegouwen
c_hainaut;german;;Bergen
c_hainaut;dutch;;Bergen
b_hallen;dutch;;Halle
b_hallen;frankish;;Hal
b_soignies;german;;Söglingen
b_soignies;dutch;;Zinnik
b_lessines;dutch;;Lessen
b_mons;german;;Bergen
b_mons;dutch;;Bergen
b_enghien;dutch;;Edingen
b_ath;dutch;;Aat
b_valenciennes;dutch;;Valencijn
b_cihmay;frankish;;Chimay
b_avesnes;dutch;;Avenne
b_maubeuge;dutch;;Mabuse
b_charleroi;frankish;;Charnoy
b_cambrai;german;;Kamerich
b_cambrai;dutch;;Kamerijk
b_dachin;frankish;;Anchin
d_limburg;frankish;;Limbourg
b_limburg;frankish;;Limbourg
b_valkenburg;german;;Falkenburg
b_valkenburg;frankish;;Fauquemont
b_maastricht;german;;Maestricht
b_maastricht;frankish;;Maestricht
b_wassenberg;frankish;;Wassemberg
b_eupen;frankish;;Néau
b_prum;german;;Prüm
b_duren;german;;Düren
d_koln;title;;FE
d_koln;foa;;FE_FOA
d_koln;title_prefix;;FE_OF
d_koln;dutch;;Keulen
d_koln;frankish;;Cologne
c_koln;dutch;;Keulen
c_koln;frankish;;Cologne
b_koln;dutch;;Keulen
b_koln;frankish;;Cologne
b_koln;greek;;Colonia Agrippina
b_koln;roman;;Colonia Agrippina
b_bonn;greek;;Bonna
b_bonn;roman;;Bonna
d_berg;dutch;;Gulik-Kleef-Berg
d_berg;frankish;;Juliers-Cléves-Berg
c_julich;dutch;;Gulik
c_julich;frankish;;Juliers
b_julich;dutch;;Gulik
b_julich;frankish;;Juliers
b_nideggen;dutch;;Nidecken
b_schleiden;dutch;;Schleiden
b_kronenburg;dutch;;Kronenburg
b_monschau;frankish;;Montjoie
b_aldenhoven;dutch;;Aldenhoven
b_zulpich;dutch;;Zulpik
c_kleve;dutch;;Kleef
c_kleve;frankish;;Cléves
b_kleve;dutch;;Kleef
b_kleve;frankish;;Cléves
b_moers;dutch;;Meurs
b_krinvelde;dutch;;Krinvelde
b_duisburg;dutch;;Duisburg
b_schwanenburg;dutch;;Zwanenburcht
b_goch;dutch;;Gogh
b_rees;dutch;;Rees
b_anholt;dutch;;Anholt
b_xanten;dutch;;Santen
b_wesel;dutch;;Wezel
b_emmerich;dutch;;Emmerik
b_isselburg;dutch;;Yselberge
b_pfalzaachen;dutch;;Palts Aken
b_aachen;dutch;;Aken
b_aachen;frankish;;Aix-la-Chapelle
k_saxony;name_tier;;duke
d_osnabruck;title;;FE
d_osnabruck;foa;;FE_FOA
d_osnabruck;title_prefix;;FE_OF
d_bishopmunster;title;;FE
d_bishopmunster;foa;;FE_FOA
d_bishopmunster;title_prefix;;FE_OF
d_bremen;title;;FE
d_bremen;foa;;FE_FOA
d_bremen;title_prefix;;FE_OF
c_dithmarschen;danish;;Thetmærsch
b_meldorf;danish;;Melsword
d_magdeburg;title;;FE
d_magdeburg;foa;;FE_FOA
d_magdeburg;title_prefix;;FE_OF
c_anhalt;pommeranian;;Chutizi
d_meissen;title;;MARGRAVE
d_meissen;title_female;;MARGRAVINE
d_meissen;foa;;MARGRAVE_FOA
d_meissen;title_prefix;;MARGRAVE_OF
c_meissen;pommeranian;;Dalaminza
k_franconia;name_tier;;duke
d_mainz;title;;FE
d_mainz;foa;;FE_FOA
d_mainz;title_prefix;;FE_OF
c_mainz;greek;;Mogontiakon
c_mainz;roman;;Mogontiacum
b_mainz;greek;;Mogontiakon
b_mainz;roman;;Mogontiacum
d_thuringia;title;;LANDGRAVE
d_thuringia;title_female;;LANDGRAVINE
d_thuringia;foa;;LANDGRAVE_FOA
d_thuringia;title_prefix;;LANDGRAVE_OF
d_hessen;title;;LANDGRAVE
d_hessen;title_female;;LANDGRAVINE
d_hessen;foa;;LANDGRAVE_FOA
d_hessen;title_prefix;;LANDGRAVE_OF
k_bavaria;name_tier;;duke
d_niederbayern;greek;;Rhaitia Secunda
d_niederbayern;roman;;Rhaetia Secunda
c_passau;greek;;Batavinum
c_passau;roman;;Batavinum
b_passau;greek;;Batavinum
b_passau;roman;;Batavinum
c_leuchenberg;title;;LANDGRAVE
c_leuchenberg;title_female;;LANDGRAVINE
c_leuchenberg;foa;;LANDGRAVE_FOA
c_leuchenberg;title_prefix;;LANDGRAVE_OF
c_niederbayern;greek;;Castra Regina
c_niederbayern;roman;;Castra Regina
b_straubing;greek;;Sorviodurum
b_straubing;roman;;Sorviodurum
b_regensburg;name_tier;;count
b_regensburg;greek;;Castra Regina
b_regensburg;roman;;Castra Regina
d_tyrol;name_tier;;count
b_innichen;italian;;San Candido
c_trent;greek;;Tridente
c_trent;roman;;Tridentum
b_trento;greek;;Tridente
b_trento;roman;;Tridentum
d_bamberg;title;;FE
d_bamberg;foa;;FE_FOA
d_bamberg;title_prefix;;FE_OF
d_nuremberg;title;;BURGRAVE
d_nuremberg;title_female;;BURGRAVINE
d_nuremberg;foa;;BURGRAVE_FOA
d_nuremberg;title_prefix;;BURGRAVE_OF
b_eichstatt;name_tier;;count
d_oberbayern;greek;;Rhaitia Prima
d_oberbayern;roman;;Rhaetia Prima
c_kempten;greek;;Cambodunum
c_kempten;roman;;Cambodunum
b_kempten;greek;;Cambodunum
b_kempten;roman;;Cambodunum
b_freising;name_tier;;count
d_salzburg;title;;FE
d_salzburg;foa;;FE_FOA
d_salzburg;title_prefix;;FE_OF
d_salzburg;greek;;Iuvavum
d_salzburg;roman;;Iuvavum
c_salzburg;greek;;Iuvavum
c_salzburg;roman;;Iuvavum
b_salzburg;greek;;Iuvavum
b_salzburg;roman;;Iuvavum
d_osterreich;greek;;Noricum Ripense
d_osterreich;roman;;Noricum Ripense
c_osterreich;title;;MARGRAVE
c_osterreich;title_female;;MARGRAVINE
c_osterreich;foa;;MARGRAVE_FOA
c_osterreich;title_prefix;;MARGRAVE_OF
c_osterreich;greek;;Ouindobouna
c_osterreich;roman;;Vindobona
b_wien;greek;;Ouindobouna
b_wien;roman;;Vindobona
b_stpolten;greek;;Cetium
b_stpolten;roman;;Cetium
b_linz;greek;;Lentia
b_linz;roman;;Lentia
k_carinthia;name_tier;;duke
c_steiermark;title;;MARGRAVE
c_steiermark;title_female;;MARGRAVINE
c_steiermark;foa;;MARGRAVE_FOA
c_steiermark;title_prefix;;MARGRAVE_OF
c_celje;greek;;Keleia
c_celje;roman;;Celeia
b_celje;greek;;Keleia
b_celje;roman;;Celeia
d_carinthia;title;;MARGRAVE
d_carinthia;title_female;;MARGRAVINE
d_carinthia;foa;;MARGRAVE_FOA
d_carinthia;title_prefix;;MARGRAVE_OF
d_carinthia;greek;;Noricum Mediterraneum
d_carinthia;roman;;Noricum Mediterraneum
c_krain;title;;MARGRAVE
c_krain;title_female;;MARGRAVINE
c_krain;foa;;MARGRAVE_FOA
c_krain;title_prefix;;MARGRAVE_OF
b_krainburg;greek;;Carnium
b_krainburg;roman;;Carnium
b_bischoflack;karantanci;;Škofja Loka
b_konstanjevica;german;;Landstrass
b_michelstetten;karantanci;;Velesovo
b_laibach;greek;;Emona
b_laibach;roman;;Emona
b_kamnik;german;;Stein
b_merling;karantanci;;Metlika
b_reifnitz;karantanci;;Ribnica
b_gorz;karantanci;;Gorica
b_cervignano;karantanci;;Cervinjan
b_monfalcone;german;;Falkenberg
b_monfalcone;karantanci;;Tržic
b_cormons;german;;Gremaun
b_cormons;italian;;Cormòns
b_gradisca;german;;Gradis
b_gradisca;karantanci;;Gradišce
b_karnburg;russian;;Krnskigrad
b_karnburg;pommeranian;;Krnskigrad
b_karnburg;polish;;Krnskigrad
b_karnburg;bohemian;;Kranj
b_karnburg;moravian;;Kranj
b_karnburg;karantanci;;Krnskigrad
b_karnburg;croatian;;Krnskigrad
b_karnburg;serbian;;Krnskigrad
b_karnburg;bosnian;;Krnskigrad
b_karnburg;bulgarian;;Krnskigrad
d_istria;title;;MARGRAVE
d_istria;title_female;;MARGRAVINE
d_istria;foa;;MARGRAVE_FOA
d_istria;title_prefix;;MARGRAVE_OF
d_istria;german;;Istrien
d_istria;russian;;Istra
d_istria;pommeranian;;Istra
d_istria;polish;;Istra
d_istria;bohemian;;Istrie
d_istria;moravian;;Istria
d_istria;karantanci;;Istra
d_istria;croatian;;Istra
d_istria;serbian;;Istra
d_istria;bosnian;;Istra
d_istria;bulgarian;;Istra
d_istria;hungarian;;Isztria
d_istria;roman;;Histria
c_istria;german;;Meranien
c_istria;russian;;Meranije
c_istria;pommeranian;;Meranije
c_istria;polish;;Meranije
c_istria;bohemian;;Merano
c_istria;moravian;;Merano
c_istria;karantanci;;Meranije
c_istria;croatian;;Meranije
c_istria;serbian;;Meranije
c_istria;bosnian;;Meranije
c_istria;bulgarian;;Meranije
c_istria;hungarian;;Meránia
c_istria;sardinian;;Merano
c_istria;sicilian;;Merano
c_istria;corsican;;Merano
c_istria;central_italian;;Merano
c_istria;southern_italian;;Merano
c_istria;neapolitan;;Merano
c_istria;tuscan;;Merano
c_istria;ligurian;;Merano
c_istria;langobardisch;;Merano
c_istria;italian;;Merano
c_istria;venetian;;Merano
c_istria;roman;;Meraniae
b_mitterburg;german;;Mitterburg
b_mitterburg;armenian;;Pisinón
b_mitterburg;greek;;Pisinón
b_mitterburg;alan;;Pisinón
b_mitterburg;arberian;;Pisinón
b_mitterburg;georgian;;Pisinón
b_mitterburg;russian;;Pazin
b_mitterburg;pommeranian;;Pazin
b_mitterburg;polish;;Pazin
b_mitterburg;bohemian;;Pazin
b_mitterburg;moravian;;Pazin
b_mitterburg;karantanci;;Pazin
b_mitterburg;croatian;;Pazin
b_mitterburg;serbian;;Pazin
b_mitterburg;bosnian;;Pazin
b_mitterburg;bulgarian;;Pazin
b_mitterburg;venetian;;Pixin
b_mitterburg;roman;;Pisinum
b_brsec;german;;Berschezh
b_brsec;russian;;Brsec
b_brsec;pommeranian;;Brsec
b_brsec;polish;;Brsec
b_brsec;bohemian;;Bršec
b_brsec;moravian;;Bršec
b_brsec;karantanci;;Brsec
b_brsec;croatian;;Brsec
b_brsec;serbian;;Brsec
b_brsec;bosnian;;Brsec
b_brsec;bulgarian;;Brsec
b_pinguente;german;;Pinquent
b_pinguente;armenian;;Pinguenthós
b_pinguente;greek;;Pinguenthós
b_pinguente;alan;;Pinguenthós
b_pinguente;arberian;;Pinguenthós
b_pinguente;georgian;;Pinguenthós
b_pinguente;russian;;Buzet
b_pinguente;pommeranian;;Buzet
b_pinguente;polish;;Buzet
b_pinguente;bohemian;;Buzet
b_pinguente;moravian;;Buzet
b_pinguente;karantanci;;Buzet
b_pinguente;croatian;;Buzet
b_pinguente;serbian;;Buzet
b_pinguente;bosnian;;Buzet
b_pinguente;bulgarian;;Buzet
b_pinguente;roman;;Pinguentum
