#CODE                                        ;SED+VIET;VIET;OTHER;SED;VANILLA
#zj_ordepchains.csv;;;;;
#zj_meltingpot_events.csv;;;;;
#zj_council_shuffling.csv;;;;;
#zj_Zhayedan.csv;;;;;
#zj_VIET_zhongguo.csv;;;;;
#zj_VIET_wafrica_stuff.csv;;;;;
#zj_VIET_random_mods_stuff.csv;;;;;
title_noyan_desc                             ;During the Mongol conquests, Genghis Khan named four of his top generals as “dogs of war” – Subutai, Jebe, Jelme, and Khubilai. They were considered his most trusted and most capable military commanders, and they played key roles in several of Genghis Khan’s campaigns. The title probably came about because Mongols had a lot of dogs, and dogs were very useful for people’s lives in hunting and warnings.;During the Mongol world conquests, Genghis Khan named four of his top generals as so-called "Dogs of War" - Subotai, Jebe, Jelme, and Khubilai. They were considered his most trusted and most capable military commanders, and they played key roles in several of Genghis Khan's campaigns. The title probably came about because Mongols had a lot of dogs, and dogs were very useful for people's lives in hunting and warnings.;;This title was originally granted to Mongolian battlefield commanders, but as they were awarded conquered land to administrate, it came to represent a form of higher nobility.;This title was originally granted to Mongolian battlefield commanders, but as they were awarded conquered land to administrate, it came to represent a form of higher nobility.
ca_culture_jewish_1                          ;        ;Jewish Heavy Infantry Barracks;;Jewish Heavy Infantry Barracks;Jewish Heavy Infantry Barracks
ca_culture_jewish_2                          ;        ;Jewish Heavy Infantry Barracks;;Jewish Heavy Infantry Barracks;Jewish Heavy Infantry Barracks
ca_culture_jewish_3                          ;        ;Jewish Heavy Infantry Barracks;;Jewish Heavy Infantry Barracks;Jewish Heavy Infantry Barracks
ca_culture_jewish_4                          ;        ;Jewish Heavy Infantry Barracks;;Jewish Heavy Infantry Barracks;Jewish Heavy Infantry Barracks
ca_culture_jewish_1_desc                     ;        ;This is where the elite infantry serving a Jewish ruler is trained. Special care is taken to equip the soldiers with the finest heavy armor that money can buy. This, combined with rigorous training and iron discipline, makes them an elite force to be truly feared.;;This is where the elite infantry serving a Jewish ruler is trained. Special care is taken to equip the soldiers with the finest heavy armor that money can buy. This, combined with rigorous training and iron discipline, makes them an elite force to be truly feared.;This is where the elite infantry serving a Jewish ruler is trained. Special care is taken to equip the soldiers with the finest heavy armor that money can buy. This, combined with rigorous training and iron discipline, makes them an elite force to be truly feared.
BM_THE_OLD_GODS_DESC                         ;        ;§Y'How the little piglets would grunt if they knew how the old boar suffered.'§! Those were the prophetic last words of the legendary viking §YRagnarr Loðbrok§! as he lay dying in the snake pit of Northumbrian king §YÆlla§!. In 867 the vengeful sons of Loðbrok and their 'Great Heathen Army' descended upon the petty kingdoms of Britain to make of §YÆlla§! a 'Blood Eagle'. Meanwhile, two other Norse lords - §YRurik§! and §YDyre§! - were carving out their own rival states among the Slavic and Finnish tribes of the East, laying down the foundations for what would one day become Russia. Meanwhile, to the east, the onslaught of Islam continues against the old faiths of the Silk Road - §YZoroastrian, Buddhism, Manichaeism, Hinduism§! - but the loyal followers of these remnants are stubbornly defiant in the face of near-certain doom. The Old Gods are still strong and their warriors mighty!;;§Y“How the little piglets would grunt if they knew how the old boar suffered.”§! Those were the prophetic last words of the legendary viking §YRagnarr Loðbrók§! as he lay dying in the snake pit of the Northumbrian king §YÆlla§!. In 867 the vengeful sons of Loðbrók and their “Great Heathen Army” descended upon the petty kingdoms of Britain to make of §YÆlla§! a “blood eagle.” Meanwhile, two other Norse lords – §YRurik§! and §YDyri§! – were carving out their own rival states among the Slavic and Finnish tribes of the East, laying down the foundations for what would one day become Russia. The Old Gods are still strong and their warriors mighty!;§Y'How the little piglets would grunt if they knew how the old boar suffered.'§! Those were the prophetic last words of the legendary viking §YRagnarr Loðbrok§! as he lay dying in the snake pit of Northumbrian king §YÆlla§!. In 867 the vengeful sons of Loðbrok and their 'Great Heathen Army' descended upon the petty kingdoms of Britain to make of §YÆlla§! a 'Blood Eagle'. Meanwhile, two other Norse lords - §YRurik§! and §YDyre§! - were carving out their own rival states among the Slavic and Finnish tribes of the East, laying down the foundations for what would one day become Russia. The Old Gods are still strong and their warriors mighty!
title_court_musician_christian               ;        ;Court Minstrel;;;
title_court_musician_celtic                  ;        ;Court Bard;;;
title_court_musician_west_germanic           ;        ;Court Bard;;;
title_court_musician_latin                   ;        ;Court Troubadour;;;
title_court_musician_female_latin            ;        ;Court Trobairitz;;;
title_court_musician_iberian                 ;        ;Court Troubadour;;;
title_court_musician_female_iberian          ;        ;Court Trobairitz;;;
title_court_musician_andalusian_arabic       ;        ;Court Musician;;;
title_court_musician_female_andalusian_arabic;        ;Court Musician;;;
title_court_musician_south_slavic            ;        ;Court Guslar;;;
title_court_musician_east_slavic             ;Okolnichy;Court Okolnichy;;;
title_court_musician_altaic                  ;        ;Court Ashik;;;
title_court_musician_iranian                 ;        ;Court Ashik;;;
title_court_musician_georgian                ;        ;Court Ashik;;;
title_court_musician_armenian                ;        ;Court Ashik;;;
title_court_musician_east_african            ;        ;Court Azmari;;;
#zj_VIET_FlavorTitles.csv;;;;;
county_irish                                 ;        ;High Lordship;;;
kingdom_welsh                                ;        ;Principality;;;
barony_irish                                 ;        ;Lordship;;;
barony_of_scottish                           ;        ;Lordship of;;;
barony_scottish                              ;        ;Lordship;;;
count_female_scottish                        ;        ;Lady;;;
city_baron_breton                            ;        ;Machtiern;;;
barony_welsh                                 ;        ;Cantref;;;
county_welsh                                 ;        ;Country;;;
title_tanist_welsh                           ;        ;Edling;;;
barony_greek                                 ;Katepanikion;Kephalatikion;;;
county_greek                                 ;        ;Bandon;;;
duchy_greek                                  ;        ;Theme;;;
duke_female_georgian                         ;Queen   ;Mepe;;;
duchy_of_georgian                            ;        ;Kingdom of;;;
duchy_georgian                               ;        ;Kingdom;;;
county_of_georgian                           ;        ;Saeristavo of;;;
county_georgian                              ;        ;Saeristavo;;;
barony_of_georgian                           ;        ;Satsikhistavo of;;;
barony_georgian                              ;        ;Satsikhistavo;;;
job_marshal_georgian                         ;High Constable;Spaspet;;;
title_prince_georgian                        ;Prince  ;Tavadi;;;
title_prince_female_georgian                 ;Princess;Tavadi;;;
county_of_armenian                           ;        ;Melikdom of;;;
county_armenian                              ;        ;Melikdom;;;
barony_of_armenian                           ;Sghnakh of;Skhnakhi of;;;
barony_armenian                              ;Sghnakh ;Skhnakhi;;;
temple_barony_greek                          ;        ;Metropolis;;;
temple_barony_of_greek                       ;        ;Metropolis of;;;
temple_baron_greek                           ;        ;Metropolitan;;;
king_east_slavic                             ;        ;Grand Prince;;;
king_female_east_slavic                      ;        ;Grand Princess;;;
kingdom_of_east_slavic                       ;        ;Grand Principality of;;;
king_title_ruler_consort_east_slavic         ;        ;Grand Prince;;;
king_title_ruler_consort_female_east_slavic  ;        ;Grand Princess;;;
king_baltic                                  ;        ;Grand Duke;;;
king_title_ruler_consort_baltic              ;        ;Grand Duke;;;
king_female_baltic                           ;        ;Grand Duchess;;;
king_title_ruler_consort_female_baltic       ;        ;Grand Duchess;;;
kingdom_of_baltic                            ;        ;Grand Duchy of;;;
kingdom_baltic                               ;        ;Grand Duchy;;;
duke_east_slavic                             ;        ;Prince;;;
duchy_of_east_slavic                         ;        ;Principality of;;;
duchy_east_slavic                            ;        ;Principality;;;
duke_female_east_slavic                      ;        ;Princess;;;
duchy_of_serbian                             ;        ;Principality of;;;
duchy_serbian                                ;        ;Principality;;;
duchy_croatian                               ;        ;Principality;;;
duke_west_slavic                             ;        ;Voivode;;;
duchy_of_west_slavic                         ;        ;Voivodeship of;;;
duchy_west_slavic                            ;        ;Voivodeship;;;
duke_south_slavic                            ;        ;Voivode;;;
duchy_of_south_slavic                        ;        ;Voivodeship of;;;
duchy_south_slavic                           ;        ;Voivodeship;;;
count_east_slavic                            ;        ;Boyar;;;
county_of_east_slavic                        ;        ;Boyardom of;;;
county_east_slavic                           ;        ;Boyardom;;;
count_bulgarian                              ;        ;Boyar;;;
county_of_bulgarian                          ;        ;Boyardom of;;;
county_bulgarian                             ;        ;Boyardom;;;
city_count_east_slavic                       ;        ;Posadnik;;;
city_county_of_east_slavic                   ;        ;Posadnikdom of;;;
baron_serbian                                ;        ;Župan;;;
barony_of_serbian                            ;County of;Župa of;;;
barony_serbian                               ;County  ;Župa;;;
baron_croatian                               ;        ;Župan;;;
barony_of_croatian                           ;County of;Župa of;;;
barony_croatian                              ;County  ;Župa;;;
count_south_slavic                           ;        ;Ban;;;
county_of_south_slavic                       ;        ;Banat of;;;
county_south_slavic                          ;        ;Banat;;;
count_magyar                                 ;        ;Ban;;;
county_of_magyar                             ;        ;Banat of;;;
county_magyar                                ;        ;Banat;;;
barony_polish                                ;        ;Castellany;;;
barony_of_lithuanian                         ;        ;Castellany of;;;
barony_lithuanian                            ;        ;Castellany;;;
title_prince_east_slavic                     ;        ;Tsarevich;;;
title_prince_female_east_slavic              ;        ;Tsarevna;;;
job_treasurer_croatian                       ;Protovestiarios;Protovestijar;;;
duchy_polish                                 ;        ;Duchy;;;
duchy_of_lithuanian                          ;        ;Duchy of;;;
duchy_lithuanian                             ;        ;Duchy;;;
emperor_south_slavic                         ;        ;Tsar;;;
emperor_female_south_slavic                  ;Tsarina ;Tsaritsa;;;
city_duke_lithuanian                         ;        ;Voivode;;;
city_duke_polish                             ;        ;Voivode;;;
king_east_african                            ;        ;Negus;;;
king_female_east_african                     ;        ;Nigist;;;
emperor_east_african                         ;Emperor ;Negusa Nagast;;;
emperor_female_east_african                  ;Empress ;Nigiste Negest;;;
duke_east_african                            ;        ;Ras;;;
count_east_african                           ;        ;Bitwoded;;;
baron_east_african                           ;Fit’awrari;Fitawrari;;;
city_king_east_african                       ;        ;Nebura Ed;;;
city_duke_east_african                       ;        ;Liqat;;;
city_count_east_african                      ;Governor;Mekonnen;;;
city_baron_east_african                      ;Governor;Shum;;;
job_marshal_east_african                     ;        ;Dejazmach;;;
job_treasurer_east_african                   ;Minister of the Pen;Tshehafi Tezaz;;;
city_baron_somali                            ;        ;Caaqil;;;
temple_baron_somali                          ;Islan   ;Islaan;;;
job_marshal_somali                           ;Malakh  ;Malaakh;;;
job_spymaster_somali                         ;Gurtiyal;Guurtiyaal;;;
title_prince_east_african                    ;        ;Abeto;;;
title_prince_female_east_african             ;        ;Emebet Hoy;;;
city_duke_west_african                       ;        ;Dyamani-Tigui;;;
city_count_west_african                      ;        ;Kafo-Tigui;;;
city_baron_west_african                      ;        ;Dougou-Tigui;;;
job_marshal_west_african                     ;Farariya;Farari;;;
job_chancellor_west_african                  ;Vizier  ;Kankoro-Sigui;;Grand Vizier;Grand Vizier
county_of_west_african                       ;Kafu of ;Kafu of;;Sheikhdom of;Sheikhdom of
county_west_african                          ;Kafu    ;Kafu;;Sheikhdom;Sheikhdom
city_county_of_west_african                  ;        ;Kafu of;;;
temple_county_west_african                   ;        ;Kafu;;;
temple_county_of_west_african                ;        ;Kafu of;;;
baron_west_african                           ;Ton-Tigui;Ton-Tigui;;Wâli;Wâli
barony_of_west_african                       ;Horon of;Horon of;;Wilayah of;Wilayah of
barony_west_african                          ;Horon   ;Horon;;Wilayah;Wilayah
title_prince_west_african                    ;        ;Maghan;;;
county_of_west_germanic                      ;        ;Shire of;;;
county_west_germanic                         ;        ;Shire;;;
duke_north_germanic                          ;        ;Jarl;;;
baron_north_germanic                         ;        ;Lord;;;
duchy_of_north_germanic                      ;        ;Jarldom of;;;
duchy_north_germanic                         ;        ;Jarldom;;;
city_county_of_central_germanic              ;        ;Free Imperial City of;;;
city_count_central_germanic                  ;Burgomaster;Burgomeister;;;
city_baron_north_germanic                    ;Alderman;Ålderman;;;
city_count_north_germanic                    ;Lawspeaker;Lagman;;;
barony_of_saxon                              ;        ;Thanage of;;;
barony_saxon                                 ;        ;Thanage;;;
city_count_west_germanic                     ;        ;Reeve;;;
city_duke_west_germanic                      ;High-Reeve;High Reeve;;;
job_marshal_zoroastrian_group                ;        ;Spahbod;;Eran-Spahbed;Eran Spahbod
job_spiritual_zoroastrian_group              ;Dastur  ;Court Magi;;Mobed;Mobad
job_treasurer_zoroastrian_group              ;Ho Tokhshan Bod;Ho Tokhshan Bod;;Chamberlain;Darik-Pat
job_chancellor_zoroastrian_group             ;Wuzurg Framadar;Bozorg Farmadar;;Astabadh;Astabadh
temple_emperor_zoroastrian_group             ;Moabadan-Moabad;Moabandan-Moabad;;;
temple_king_zoroastrian_group                ;Moabadan-Moabad;Moabandan-Moabad;;;
temple_duke_zoroastrian_group                ;Magus   ;Magi;;;
temple_duchy_of_zoroastrian_group            ;Atash-i Vahram of;Atash i-Vahram of;;;
temple_count_zoroastrian_group               ;        ;Dastur;;;
temple_county_of_zoroastrian_group           ;        ;Atash i-Adaran of;;;
temple_baron_zoroastrian_group               ;Mobed   ;Mobad;;;
temple_barony_of_zoroastrian_group           ;Atash Dadgah of;Atash i-Dadgah of;;;
title_prince_iranian                         ;Shahzada;Shahzadeh;;Shahzada;Shahzada
title_prince_female_iranian                  ;Shahzada;Shahzadeh;;Shahdokht;Shahdokht
baron_tocharian                              ;        ;Cozbo;;;
barony_of_tocharian                          ;        ;Kilmi of;;;
barony_tocharian                             ;        ;Kilmi;;;
barony_of_khotanese                          ;        ;Kilmi of;;;
barony_khotanese                             ;        ;Kilmi;;;
city_baron_tocharian                         ;        ;Sothamga;;;
job_chancellor_khotanese                     ;        ;Amaca;;;
job_marshal_khotanese                        ;General ;Hinaysa;;;
job_chancellor_tocharian                     ;        ;Amas;;;
count_tocharian                              ;Governor;Rajadharaga;;;
city_baron_female_sogdian                    ;        ;Sartapaw;;;
city_count_sogdian                           ;Elteber ;Eltabar;;;
city_count_female_sogdian                    ;Elteber ;Eltabar;;;
city_duke_sogdian                            ;        ;Afshin;;;
city_duke_female_sogdian                     ;        ;Afshin;;;
city_king_sogdian                            ;Ikhshid ;Ekshid;;;
city_king_female_sogdian                     ;Ikhshid ;Ekshid;;;
count_mongol                                 ;Darga   ;Darga;;Chief;Chief
duke_female_mongol                           ;Begum   ;Begum;;High Chieftess;High Chieftess
count_female_mongol                          ;        ;Behichi;;;
baron_female_mongol                          ;        ;Behi;;;
title_prince_mongol                          ;        ;Taiji;;;
title_prince_female_mongol                   ;Princess;Gongzhu;;;
job_marshal_mongol                           ;Bayan   ;Boyan;;;
duke_cuman                                   ;        ;Tarkhan;;;
count_cuman                                  ;        ;Baghatur;;;
count_pecheneg                               ;        ;Baghatur;;;
job_treasurer_turkish                        ;        ;Defterdar;;;
city_emperor_roman                           ;        ;Emperor;;;
city_king_roman                              ;        ;Consul;;;
city_duke_roman                              ;        ;Proconsul;;;
city_count_roman                             ;Urban Prefect;Praefectus Urbanus;;;
city_baron_roman                             ;Prefect ;Praefectus;;;
family_palace_baron_roman                    ;        ;Pater Familias;;;
family_palace_baron_female_roman             ;        ;Mater Familias;;;
temple_king_druze                            ;        ;Ajawid;;;
temple_kingdom_of_druze                      ;Great Khalwa of;Al-Kabir Khalwa of;;;
temple_duke_druze                            ;        ;Ajawid;;;
temple_duchy_of_druze                        ;Great Khalwa of;Al-Kabir Khalwa of;;;
temple_count_druze                           ;‘Uqqal  ;Uqqal;;;
temple_county_of_druze                       ;        ;Khalwa of;;;
temple_baron_druze                           ;Rais    ;Ra’is;;;
temple_barony_of_druze                       ;Mqateh of;Mqateh of;;Khalwa of;Khalwat of
temple_count_hindu                           ;Guru    ;Guru;;Pujari;Pujari
temple_county_of_hindu                       ;Bannab of;Bannab of;;Temple of;Temple of
temple_baron_hindu                           ;Acharya ;Acharya;;Pujari;Pujari
temple_barony_of_hindu                       ;        ;Mandir of;;Temple of;Mandir of
job_spiritual_hindu                          ;        ;Court Acharya;;;
temple_barony_orthodox                       ;        ;Metropolis;;;
temple_barony_of_orthodox                    ;        ;Metropolis of;;;
temple_baron_orthodox                        ;        ;Metropolitan;;;
temple_barony_finnish_pagan                  ;        ;Sacred Grove;;;
temple_barony_of_finnish_pagan               ;        ;Sacred Grove of;;;
temple_barony_finnish_pagan_reformed         ;        ;Sacred Grove;;;
temple_barony_of_finnish_pagan_reformed      ;        ;Sacred Grove of;;;
temple_baron_baltic_pagan                    ;High Priest;Krivis;;Shaman;Shaman
temple_barony_of_baltic_pagan                ;        ;Sacred Grove of;;;
temple_baron_baltic_pagan_reformed           ;High Priest;Krivis;;Shaman;Shaman
temple_barony_of_baltic_pagan_reformed       ;        ;Sacred Grove of;;;
family_palace_baron_muslim                   ;        ;Rais;;;
family_palace_baron_zoroastrian_group        ;        ;Rais;;;
family_palace_baron_hindu                    ;        ;Rais;;;
city_duke_muslim                             ;Hakim   ;Hakim;;Wali-Emir;Wali-Emir
city_king_muslim                             ;Malik   ;Malik;;Wali-Malik;Wali-Malik
city_kingdom_of_muslim                       ;        ;Malikate of;;;
city_kingdom_muslim                          ;        ;Malikate;;;
family_palace_baron_central_germanic         ;        ;Grand Burgher;;;
family_palace_baron_female_central_germanic  ;        ;Grand Burgheress;;;
family_palace_baron_prussian                 ;        ;Grand Burgher;;;
family_palace_baron_female_prussian          ;        ;Grand Burgheress;;;
family_palace_baron_bohemian                 ;        ;Grand Burgher;;;
family_palace_baron_female_bohemian          ;        ;Grand Burgheress;;;
city_count_female_italian                    ;Lady    ;Signora;;;
city_count_female_sicilian                   ;Lady    ;Signora;;;
city_count_iberian                           ;        ;Corregidor;;;
city_county_of_iberian                       ;Corregimiento of;Corregimento of;;;
city_baron_iberian                           ;        ;Alcade;;;
title_prince_iberian                         ;        ;Infante;;;
title_prince_female_iberian                  ;        ;Infanta;;;
city_king_pagan_group                        ;        ;Paramount Chief;;;
city_duke_pagan_group                        ;        ;Tribal Elder;;;
city_count_pagan_group                       ;        ;Clan Elder;;;
city_baron_pagan_group                       ;        ;Village Elder;;;
city_kingdom_of_pagan_group                  ;        ;Nation of;;;
city_duchy_of_pagan_group                    ;        ;Tribe of;;;
city_county_of_pagan_group                   ;        ;Clan of;;;
city_count_norman                            ;        ;Reeve;;;
city_duke_norman                             ;High-Reeve;High Reeve;;;
city_job_chancellor                          ;        ;Ambassador;;;
title_tanist_saxon                           ;Ætheling;Aetheling;;;
duke_lombard                                 ;        ;Prince;;;
duchy_of_lombard                             ;        ;Principality of;;;
#zj_VIET_Events_Events.csv;;;;;
#zj_VIET_Decisions.csv;;;;;
#zj_VIET_Culture.csv;;;;;
tamil                                        ;        ;Tamil;;Tamil;Tamil
sindhi                                       ;        ;Sindhi;;Sindhi;Sindhi
pictish                                      ;        ;Pictish;;Pictish;Pictish
sinhala                                      ;        ;Sinhala;;Sinhalese;Sinhala
lombard                                      ;        ;Lombard;;Langobard;Lombard
tocharian                                    ;        ;Tocharian;;Tocharian;Tocharian
baron_berber                                 ;        ;Wâli;;;
baron_female_berber                          ;Wâli    ;Wâlia;;;
barony_of_berber                             ;        ;Wilayah of;;;
count_berber                                 ;        ;Sheikh;;;
count_female_berber                          ;        ;Shaykhah;;;
county_of_berber                             ;        ;Sheikhdom of;;;
duke_berber                                  ;        ;Emir;;;
duke_female_berber                           ;        ;Emira;;;
duchy_of_berber                              ;        ;Emirate of;;;
king_berber                                  ;        ;Sultan;;;
king_female_berber                           ;        ;Sultana;;;
kingdom_of_berber                            ;        ;Sultanate of;;;
barony_berber                                ;        ;Wilayah;;;
county_berber                                ;        ;Sheikhdom;;;
duchy_berber                                 ;        ;Emirate;;;
kingdom_berber                               ;        ;Sultanate;;;
job_chancellor_berber                        ;        ;Grand Vizier;;;
emperor_berber                               ;Padishah;Badshah;;;
arabic                                       ;Semitic ;Semitic;;Arabic;Arabic
#zj_VIET_Celtic.csv;;;;;
#zj_SyrenNickMod.csv;;;;;
#zj_Regency_localisations.csv;;;;;
#zj_MZ.csv;;;;;
emperor_iranian                              ;        ;Shahanshah;;Shah;Shahanshah
king_iranian                                 ;        ;Shah;;Shah;Shah
king_female_iranian                          ;        ;Banebshen;;Banbishn;Banebshen
duke_iranian                                 ;        ;Satrap;;Satrap;Satrap
count_iranian                                ;        ;Marzban;;Marzban;Marzoban
baron_iranian                                ;        ;Argbadh;;Argbed;Argbadh
barony_iranian                               ;        ;Arg;;Arg;Arg
barony_of_iranian                            ;        ;Arg of;;Arg of;Arg of
county_iranian                               ;        ;Marzpanate;;Marzpanate;Marzpanate
county_of_iranian                            ;        ;Marzpanate of;;Marzpanate of;Marzpanate of
duchy_iranian                                ;        ;Satrapy;;Satrapy;Satrapy
duchy_of_iranian                             ;        ;Satrapy of;;Satrapy of;Satrapy of
kingdom_iranian                              ;        ;Shahdom;;Shahdom;Shahdom
kingdom_of_iranian                           ;        ;Shahdom of;;Shahdom of;Shahdom of
temple_baron_zoroastrian                     ;Mobed   ;Mobad;;Herbad;Herbad
temple_barony_zoroastrian                    ;Atashkada;Atashkada;;Verethragna;Vahram
temple_barony_of_zoroastrian                 ;Atashkada of;Atashkada of;;Verethragna of;Vahram of
job_spiritual_zoroastrian                    ;Dastur  ;Dastur;;Mobed;Mobad
job_spymaster_zoroastrian                    ;        ;Spasaka;;;
city_baron_zoroastrian_group                 ;Dehqan  ;Dihqan;;;
#zj_Latinokratia_localisation.csv;;;;;
e_latin_empire_adj                           ;        ;Roman;;Latin;Latin
#zj_HKC Sinic Titles.csv;;;;;
#zj_HKC Christian Stuff.csv;;;;;
temple_empire_of_christian                   ;        ;See of;;;
temple_king_christian                        ;Patriarch;Patriarch;;King-Bishop;King-Bishop
temple_kingdom_of_christian                  ;        ;Patriarchate of;;;
temple_duke_christian                        ;        ;Prince-Archbishop;;Prince-Archbishop;Prince-Archbishop
