#CODE   ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
#Norwegian,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV528 ;Sieradz ;Sieradz;c_sieradzko-leczyckie,Schieratz;Sieradzko-Leczyckie
PROV530 ;Czersk  ;Czersk;c_czersk;Czersk
PROV531 ;Sandomierz;Sandomierz;c_sandomierskie;Sandomierz
PROV532 ;Stary Sacz;Sacz;c_sacz,Sandez;Sacz
########################################,,,,,,,,,,,,,,;;;;
#Balkans,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV459 ;Krk     ;Krk;c_veglia,Vegl,Veglia,Kyrikon,Curicta;Veglia
PROV460 ;Zagorje ;Zagorje;c_varadzin,Warasdin,Varasd,Varasdino,Varasdinum,Varasdinion;Varazdin
PROV462 ;Vukovar ;Vukova;c_krizevci,Wukowar,Vlco,Mursa,Moursa;Krizevci
PROV464 ;Lika    ;Lika;c_senj,Licca,Attienities;Senj
PROV466 ;Podgorje;Podgorje;c_zachlumia,Zachloumia;Zachlumia
PROV503 ;Drina Valley;Podrinje;c_hum,Drinus,Dreinos;Hum
PROV504 ;Rama    ;Rama;c_rama;Rama
PROV465 ;Zadar   ;Zadar;c_zadar,Jadres,Zara,Jatara,Iadera,Diadora,Jadhara;Zadar
PROV467 ;Cetina  ;Cetina;c_split,Spalatum,Spálathos;Split
PROV505 ;Belgrade;Belgrad;c_belgrade,Belgrád,Singidounon,Singidunum,Belgrado;Belgrade
PROV469 ;Montenegro;Crna Gora;c_zeta,Diokleia,Dioclea,Karadag;Zeta
PROV507 ;Kran    ;Kran;c_nikopolis,Seuthoupolis,Seuthopolis,Hasat;Nikopolis
PROV498 ;Zagore  ;Zagore;c_mesembria,Zagoria,Misivri;Mesembria
PROV493 ;Plovdiv ;Plovdiv;c_philippopolis,Philippopolis,Philippoupolis,Filibe;Philippopolis
PROV508 ;Preslav ;Preslav;c_dorostotum,Durostoulon,Dorostorum,Stamboluk;Dorostotum
PROV500 ;Sredets ;Sredets;c_serdica,Triaditsa,Serdica,Sofya;Serdica
PROV499 ;Tarnovo ;Tarnovo;c_tyrnovo,Moisía,Moesia Secunda,Tirnova;Tyrnovo
PROV501 ;Niš     ;Niš;c_naissus,Nysos,Nishi,Naissus,Nisch;Naissos
PROV471 ;Ohrid   ;Ohrid;c_ochrid,Achrída,Ohër,Lychnidus,Ohri,Ohrida;Ohrid
PROV494 ;Edirne  ;Adrianopol;c_adrianopolis,Adrianopolis,Adrianupleos,Adrianoupolis,Hadrianoúpolis,Hadrianopolis,Edirne;Adrianopolis
PROV468 ;Dubrovnik;Dubrovnik;c_ragusa,Ragusa,Ragusium,Raguia;Ragusa
PROV510 ;Constanta;Konstanta;c_constantia,Konstantia,Constantia,Köstence,Constanta;Constantia
########################################,,,,,,,,,,,,,,;;;;
#German territories,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV89  ;Cleves  ;Kleve;c_kleve,Kleef,Cléves;Kleve
PROV120 ;Grone   ;Grone;c_gottingen;Göttingen
PROV259 ;Lippe   ;Lippe;c_celle;Celle
PROV311 ;Bayreuth;Bayreuth;c_plauen;Plauen
PROV359 ;Traungau;Traungau;c_innsbruck;Innsbruck
PROV364 ;Upper Lusatia;Oberlausitz;c_lausitz;Lausitz
PROV448 ;Salzburg;Salzburg;c_salzburg,Iuvavum;Salzburg
PROV457 ;Carniola;Carniola;c_krain;Krain
PROV261 ;Stormarn;Stormarn;c_hamburg;Hamburg
PROV248 ;Thurgau ;Thurgau;c_st_gallen;St. Gallen
PROV249 ;Montfort;Montfort;c_schwaben;Schwaben
PROV244 ;Zähringen;Zähringen;c_bern;Bern
PROV447 ;Ortenburg;Ortenburg;c_passau,Batavinum,Batavinon;Passau
PROV127 ;Blâmont ;Blâmont;c_lorraine;Lorraine
PROV133 ;Vaudémont;Vaudémont;c_saintois;Saintois
PROV117 ;Leuven  ;Leuven;c_brabant,Löwen,Louvain,Leuven;Brabant
PROV122 ;Wertheim;Wertheim;c_leiningen;Leiningen
PROV92  ;Antwerp ;Antwerp;c_breda,Antorf,Anvers,Antwerpen;Breda
PROV94  ;Mons    ;Mons;c_hainaut,Bergen;Hainaut
PROV263 ;Itzehoe ;Eselsfleth;c_holstein;Holstein
PROV458 ;Merania ;Merania;c_istria,Merano,Meranien,Meránia,Meraniae,Meranije;Istria
########################################,,,,,,,,,,,,,,;;;;
#Bohemia,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV438 ;Hradec  ;Hradec;c_hradec,Hradecz,Hradec,Grätz;Hradec
PROV440 ;Olomouc ;Olomouc;c_olomouc,Olomúcz,Olomuniec,Olmütz,Olmits,Alamóc;Olomouc
PROV439 ;Plzen   ;Plzen;c_plzen,Plzen,Pilsen,Pilzen,Pilzno;Plzen
PROV362 ;Doudleby;Doudleby;c_domazlice,Jižní Czechy,Sudböhmen;Domazlice
PROV363 ;Litomerice;Litomerice;c_litomerice,Leitmeritz,Litomierzicze,Litomierzyce;Litomerice
PROV436 ;Kladsko ;Kladsko;c_boleslav,Kladsko,Klodsko,Glatz;Boleslav
PROV437 ;Prague  ;Praha;c_praha,Prag,Praha,Praga;Prague
PROV441 ;Brno    ;Boruy;c_brno,Brno,Brünn,Berno,Brin,Börön;Brno
PROV446 ;Znojmo  ;Znojmo;c_znojmo,Znoymo,Znaym;Znojmo
########################################,,,,,,,,,,,,,,;;;;
#Burgundy,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV229 ;Haute-Provence;Auta Provença;c_forcalquier;Forcalquier
PROV230 ;Nice    ;Nissa;c_nice,Antipolis;Nice
PROV228 ;Viennois;Viennois;c_dauphine_viennois,Vienna,Ouienna;Vienne
PROV237 ;Savoy   ;Savoia;c_savoie;Savoy
PROV135 ;Besançon;Besancon;c_besancon,Vesontio,Ouisontion;Bourgogne
########################################,,,,,,,,,,,,,,;;;;
#Italy,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV335 ;Buonalbergo;Bounalbergo;c_benevento,Beneventum,Beneuenton;Benevento
PROV1112;Molise  ;Molise;c_molise;Madurai
PROV334 ;Acerra  ;Acerra;c_napoli,Neapolis;Napoli
PROV851 ;Aversa  ;Aversa;c_capua,Kapue;Capua
PROV1106;Alife   ;Alife;c_alife,Allifae,Alliphai;Volga
PROV1105;Fondi   ;Fondi;c_fondi,Caieta,Kaiete;Volga
PROV347 ;Melfi   ;Melfi;c_apulia,Potentia;Apulia
PROV1111;Andria  ;Andria;c_andria;Aegean Sea
PROV348 ;Monte Sant’Angelo;Monte Sant' Angelo;c_foggia,Sipontum,Sepius;Foggia
PROV346 ;Conversano;Conversano;c_bari,Barium,Barion;Bari
PROV1110;Gravina ;Gravina;c_gravina,Silvium,Sìlbion;Gulf of Venice
PROV1108;Loritello;Loritello;c_loritello,Larinum,Larinon;Garonne
PROV344 ;Taranto ;Taranto;c_taranto,Tarentum,Taras;Taranto
PROV345 ;Lecce   ;Lecce;c_lecce,Hydruntum,Hydrunton;Lecce
PROV336 ;Principato;Principato;c_salerno,Salernon;Salerno
PROV937 ;Marsicovetere;Marsico;c_marsico;Sea of Crete
PROV935 ;Amalfi  ;Amalfi;c_amalfi;Amalfi
PROV1114;Aquino  ;Aquino;c_aquino,Albitum,Albiton;Mahoyadapuram
PROV1132;Marsica ;Marsica;c_marsi;Kirghiz
PROV1113;Manoppello;Manopello;c_manopello,Aternum,Áternon;Chagai
PROV337 ;Tarsia  ;Tarsia;c_consenza,Consentia,Konsentia;Catanzaro
PROV1136;Catanzaro;Catanzaro;c_catanzaro,Croton,Kroton,Qatansar;Dvaraka
PROV338 ;Gerace  ;Gerace;c_reggio,Rhegium,Rhegion,Rivàh;Reggio
PROV340 ;Palermo ;Palermo;c_palermo,Balharm;Palermo
PROV339 ;Geraci  ;Geraci;c_messina,Kefaloídion,Gafludi;Messina
PROV343 ;Paterno ;Paterno;c_siracusa,Tauromenion,Mu'izziyyah;Siracusa
PROV1126;Modica  ;Modica;c_modica,Syrakousai,Noto,Muòrica;Daman
PROV342 ;Butera  ;Butera;c_agrigento,Akragas,Kerkent;Girgenti
PROV341 ;Aderno  ;Aderno;c_trapani,Enna,Qasr Ianni;Trapani
PROV812 ;Malta   ;Malta;c_malta;Malta
PROV929 ;Abruzzo ;Aprutio;c_aprutium,Adria;Aprutium
PROV356 ;Venice  ;Venezia;c_venezia;Venezia
PROV1101;Cinarca ;Cinarca;c_cinarca,Agiation;Volga
PROV1102;Ceccano ;Ceccano;c_ceccano;Oka
PROV324 ;Rogliano;Rogliano;c_corsica;Corsica
PROV1104;Logudoro;Logudoro;c_logudoro,Torres;Oka
PROV1103;Gallura ;Gallura;c_gallura,Caddùra;Volga
PROV325 ;Arborea ;Arborea;c_arborea,Arbarèe;Arborea
PROV326 ;Cagliari;Cagliari;c_cagliari,Caralis,Karalis,Plùminos-Càlari;Cagliari
PROV353 ;Rovigo  ;Rovigo;c_ferrara,Ferraria;Ferrara
PROV1143;Este    ;Este;c_este,Ateste;Kalyani
PROV351 ;Ravenna ;Ravenna;c_ravenna,Rhaouenna;Ravenna
PROV352 ;Romagna ;Romagna;c_bologna,Bononia;Bologna
PROV1123;Bertinoro;Bertinoro;c_bertinoro,Forum Livii,Phoron Livii;Vengipura
PROV1133;Rimini  ;Rimini;c_rimini,Ariminum,Ariminon;Vadodara
PROV350 ;Ancona  ;Ancona;c_ancona,Ankon;Ancona
PROV1116;Bagnacavallo;Bagnacavallo;c_bagnacavallo,Tiberiacum;Tenkasi
PROV1117;Camerino;Camerino;c_camerino,Camerinum,Kamarinon;Qalqut
PROV1121;Montefeltro;Montefeltro;c_montefeltro,Monteferetra;Uchangidurga
PROV329 ;Piobbico;Piobbico;c_urbino,Urbinium,Ourbinon;Urbino
PROV349 ;Assisi  ;Assisi;c_spoleto,Spoletium,Spoletion;Spoleto
PROV1145;Marsciano;Marsciano;c_marsciano,Perusia,Perousia;Devagiri
PROV333 ;Rome    ;Roma;c_roma,Rhome;Rome
PROV1119;Tusculum;Tusculum;c_tusculum,Touskoulon;Kanchipuram
PROV1128;Segni   ;Segni;c_segni,Signia;Vizagipatam
PROV1118;Sabina  ;Sabina;c_sabina,Reate;Manyapura
PROV243 ;Vico    ;Vico;c_orvieto,Volsinii,Ouolsinion;Orvieto
PROV1109;Borgovalle;Borgovalle;c_borgovalle,Iguvium,Igoúïon;Adriatic Sea
PROV235 ;Burgaria;Burgaria;c_lombardia,Mediolanium,Mediolanion;Lombardy
PROV318 ;Brescia ;Brescia;c_brescia,Brixia;Brescia
PROV1125;Bergamo ;Bergamo;c_bergamo,Bergomum,Bergomon;Thana
PROV234 ;Pavia   ;Pavia;c_pavia,Ticinum,Tikinon;Pavia
PROV320 ;Camisano;Camisano;c_cremona,Kremone;Cremona
PROV1142;Valassina;Valassina;c_valassina,Comum,Komon;Pratishthana
PROV1290;Seprio  ;Seprio;c_seprio;Khetaka
PROV357 ;Treviso ;Treviso;c_treviso,Tarvisium,Tarbision;Treviso
PROV1131;Vicenza ;Vicenza;c_vicenza,Vicetia,Ouïketía;Karmanta
PROV319 ;Verona  ;Verona;c_verona,Ouerona;Verona
PROV355 ;Padua   ;Padua;c_padova,Patavium,Pataouion;Padua
PROV321 ;Parma   ;Parma;c_parma;Parma
PROV1124;Piacenza;Piacenza;c_piacenza,Placentia,Plakentia;Honnore
PROV231 ;Auriate ;Auriate;c_saluzzo;Saluzzo
PROV1046;Pombia  ;Pombia;c_pombia,Novaria;Elbe
PROV1130;Vercelli;Vercelli;c_vercelli,Vercellae,Ouerkellai;Mandavyapura
PROV236 ;Susa    ;Susa;c_piemonte,Augusta Taurinorum,Augousta Taurinon;Piemonte
PROV246 ;Aosta   ;Aosta;c_grisons,Augusta Praetoria,Augousta Praitopia;Grisons
PROV232 ;Asti    ;Asti;c_monferrato,Hasta,Asta;Monferrato
PROV1318;Bosco   ;Bosco;c_bosco,Aquae Statiellae,Akouai Statiella;Samatata
PROV1140;Bobbio  ;Bobbio;c_gavi,Bobium,Bobion;Banavasi
PROV233 ;Genoa   ;Genoa;c_genoa,Genua,Genoua;Genoa
PROV1316;Finale  ;Finale;c_finale,Album Ingaunum,Albingaunon;Brahmaputra
PROV1129;Ceva    ;Ceva;c_ceva,Ceba;Kataka
PROV1141;Ventimiglia;Ventimiglia;c_ventimiglia,Albium Intemelium,Albion Intemelion;Kol
PROV322 ;Modena  ;Modena;c_modena,Mutina,Moutine;Modena
PROV957 ;Reggio  ;Reggio;c_reggionellemilia,Regium Lepidum,Région Lepidon;Oulujärvi
PROV1122;Frignano;Frignano;c_frignano,Pistoria;Udayagiri
PROV354 ;San Martino;San Martino;c_mantua,Mantoua;Mantua
PROV1139;Sabionetta;Sabionetta;c_sabionetta;Makran
PROV323 ;Lucca   ;Lucca;c_lucca,Luca,Louka;Lucca
PROV1120;Luni    ;Luni;c_luni,Luna,Louna;Tagadur
PROV1137;Prato   ;Prato;c_prato;Mansura
PROV1138;Volterra;Volterra;c_biserno,Volaterrae,Ouolaterrai;Bhakkar
PROV328 ;Florence;Firenze;c_firenze,Florentia,Phlorentia;Florence
PROV1115;Arezzo  ;Arezzo;c_arezzo,Arretium,Arretion;Cholamandalam
PROV330 ;Siena   ;Siena;c_siena,Saena;Siena
PROV331 ;Santa Fiora;Santafiora;c_piombino,Rusellae,Rhousellai;Piombino
PROV332 ;Pitigliano;Pitgliano;c_orbetello,Cosa;Orbetello
PROV327 ;Pisa    ;Pisa;c_pisa,Pisae,Pisai;Pisa
PROV1135;Scialenga;Scialenga;c_scialenga,Clusium,Klysion;Valabhi
PROV1134;Casentino;Casentino;c_casentino;Bhumilka
PROV1107;Modigliana;Modigliana;c_modigliana,Modilianam;Garonne
########################################,,,,,,,,,,,,,,;;;;
#Wales,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV19  ;Glywysing;Glywysing;c_glamorgan,Glywysing,Glamorgan;Glamorgan
PROV18  ;Dyfed   ;Dyfed;c_dyfed,Dyfed,Pembroke;Dyfed
PROV65  ;Maelor  ;Maelor;c_powys,Powys Fadog,Powis Fadog;Powys
########################################,,,,,,,,,,,,,,;;;;
#Hungary,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV442 ;Trencín ;Trencsén;c_trencin,Trencsén,Trencín,Trentschin;Trencín
PROV443 ;Nitra   ;Nyitra;c_nitra,Nyitra,Nitra,Neutra;Nitra
PROV444 ;Visegrád;Visegrád;c_esztergom,Ostrihom,Gran,Aquincum,Akouinkon;Esztergom
PROV445 ;Bratislava;Pozsony;c_pressburg,Pozsony,Prešpurk,Prešporok,Pressburg;Pressburg
PROV450 ;Sopron  ;Sopron;c_sopron,Ödenburg,Scarabantia,Skarabantia;Sopron
PROV451 ;Fejér   ;Fejér;c_fejer;Fejer
PROV452 ;Tolna   ;Tolna;c_pecs,Blatnohrad,Fünfkirchen,Sopianae,Sopianai;Pecs
PROV453 ;Csongrád;Csongrád;c_szekezfehervar,Czernohrad,Cierny hrad,Ciongrad,Stuhlweißenburg;Szekesfehervar
PROV454 ;Zala    ;Kolon;c_vas,Eisenburg,Zelezna;Vas
PROV517 ;Temes   ;Temes;c_temes,Temeš,Temes,Timish,Temiš,Timiš,Tymes;Temes
PROV518 ;Bodrog  ;Bodrog;c_bacs,Bách,Baci,Batsch,Bach,Baç;Bacs
PROV519 ;Fehér   ;Fehér;c_feher,Weißenburg,Weyssenburg,Alba de Jos,Belgrad-i Erdel;Feher
PROV520 ;Bihar   ;Bihar;c_bihar,Bihor,Bihár;Bihar
PROV522 ;Veszprém;Veszprém;c_pest;Pest
PROV523 ;Heves   ;Heves;c_heves;Heves
PROV524 ;Gyõr    ;Gyõr;c_gemer,Ráb,Jura,Vjura,Raab,Arrabona;Gemer
PROV525 ;Árva    ;Árva;c_orava,Árva,Orava,Arwa,Orawa;Zvolen
PROV533 ;Borsod  ;Borsod;c_saris,Šariš,Scharosch;Spis
PROV537 ;Somogy  ;Somogy;c_bereg;Bereg
PROV538 ;Abaúj   ;Abauj;c_abauj,Abov,Abaujwar;Abauj
PROV539 ;Szatmár ;Szatmár;c_marmaros,Sathmar,Maramures;Marmaros
PROV540 ;Torda   ;Torda;c_szekelyfold,Thorenburg,Turda;Szekelyföld
########################################,,,,,,,,,,,,,,;;;;
#Moldavia,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV545 ;Suceava ;Suceava;c_torki,Seretos,Sedschopff,Szépvásár,Suczawa;Torki
PROV511 ;Bessarabia;Basarabia;c_galaz;Galaz
PROV512 ;Bender  ;Tighina;c_belgorod,Bender;Belgorod
PROV513 ;Bârlad  ;Bârlad;c_birlad,Barlád,Bariach;Birlad
########################################,,,,,,,,,,,,,,;;;;
#Brittany,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV101 ;Rennes  ;Roazhon;c_rennes,Condate Redonum,Kondate,Rennes;Rennes
PROV102 ;Penthièvre;Turnagoued;c_penthievre;Penthievre
PROV103 ;Léon    ;Leon;c_french_leon,Gesocribate,Léon;Léon
PROV104 ;Cornouaille;Gernev;c_cornouaille,Vorgium,Ouorgion,Cornouaille;Cornouaille
PROV105 ;Vannes  ;Gwened;c_vannes,Darioritum,Darioriton,Vannes;Vannes
PROV106 ;Nantes  ;Naoned;c_nantes,Portus Namnetum,Nantes;Nantes
########################################,,,,,,,,,,,,,,;;;;
#Aquitaine,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV217 ;Auvergne;Auvèrnhe;c_auvergne;Auvergne
PROV210 ;Foix    ;Fois;c_foix;Foix
PROV214 ;Toulouse;Tolosa;c_toulouse,Tolosa;Toulouse
PROV218 ;Rouergue;Roergue;c_rouergue;Rouergue
PROV219 ;Gévaudan;Gavaudan;c_gevaudan;Gévaudan
PROV212 ;Narbonne;Narbona;c_narbonne,Narbo Martius,Narbonesios;Narbonne
PROV213 ;Carcassonne;Carcassona;c_carcassonne,Carcasum;Carcassonne
PROV220 ;Melgueil;Melguèlh;c_montpellier;Melgueil
PROV223 ;Vivarais;Vivarés;c_viviers;Vivarais
PROV150 ;Albret  ;Labrit;c_albret;Marsan
########################################,,,,,,,,,,,,,,;;;;
#France,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV112 ;Paris   ;Paris;c_ile_de_france,Lutetia,Loukotekia;Paris
PROV132 ;Auxerre ;Auxerre;c_auxerre,Autessiodurum;Auxerre
PROV130 ;Troyes  ;Troyes;c_champagne,Augustobona,Augoustobona;Troyes
PROV139 ;Bourges ;Bourges;c_bourges,Avaricum;Bourges
PROV114 ;Reims   ;Reims;c_reims,Remos;Reims
PROV131 ;Sens    ;Sens;c_sens,Agedincum;Sens
PROV100 ;Avranches;Avranches;c_avranches,Ingena;Mortain
########################################,,,,,,,,,,,,,,;;;;
#Iberia,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV154 ;Asturias de Santillana;Asturias de Santillana;c_asturias_de_santillana,Sant'ianna,Santillanako Asturias,Astúries de Santillana,Asturies de Santillana,Astúrias de Santilhana,Asturies de Sainte-Julianne;Asturias de Santillana
PROV155 ;Asturias de Oviedo;Asturias de Oviedo;c_asturias_de_oviedo,Uffiddu,Astúrias d'Oviedo,Asturies d'Uviéu,Astúries d'Oviedo,Obiedoko Asturias,Asturies d'Ouviet;Asturias de Oviedo
PROV156 ;Trastámara;Trastámara;c_coruna,Qruniyyah,Trastamare,Trastâmara,Trastamara,Trastàmara,Brigantium,Brigantion;Coruña
PROV158 ;Porto   ;Oporto;c_porto,Uburtu,Porto,Portu,Oporto,Porteau;Porto
PROV165 ;Carmona ;Carmona;c_cadiz,Qarmuna,Karmona,Carmonne;Cadiz
PROV173 ;Tortosa ;Tortosa;c_tarragona,Turtusha,Tortose,Tarraco,Tarrakon;Tarragona
PROV174 ;Albarracín;Albarracín;c_albarracin,Aben Razin,Albarrazín,Albarrasí,Albarratzin;Albarracin
PROV178 ;Alarcón ;Alarcón;c_la_mancha,al-Urqub,Alarcó,Alarkon,Alarcon;La Mancha
PROV179 ;Villena ;Villena;c_almansa,Bilyana,Bilena,Vilhena,Villène;Almansa
PROV183 ;Mérida  ;Mérida;c_aracena,Marida,Merida,Emerita Augusta,Emerita Augousta;Aracena
PROV195 ;Talavera;Talavera;c_caceres,Talabira,Talabera,Caesarobriga,Kaisarobriga;Caceres
PROV182 ;Seville ;Sevilla;c_sevilla,Isbiliya,Sebilla,Séville,Sevilha,Hispalis,Ispalis;Seville
########################################,,,,,,,,,,,,,,;;;;
#Anatolia,,,,,,,,,,,,,,;;;;
########################################,,,,,,,,,,,,,,;;;;
PROV601 ;Imereti ;Imereti;c_imeretia,Kotais;Imeretia
PROV679 ;Kartli  ;Kartli;c_kartli;Kartli
PROV701 ;Taron   ;Tarawn;c_taron,Taron,Daron,Mus,Muš,Mûs;Taron
PROV702 ;Bznunik’;Bznunik;c_bznunik,Chalata,Bznunik,Ahlat,Akhlât,Xelat,Halat;Khliat
PROV703 ;Tercan  ;Derdjan;c_karin,Keltzene,Erzincan,Arzinjan,Ezirgan;Karin
PROV704 ;Erzurum ;Karin;c_theodosiopolis,Theodosioupolis,Karin,Erzen er-Rûm,Arzan ar-Rûm,Erzîrom;Theodosiopolis
PROV705 ;Chaldia ;Chaldia;c_chaldea,Giresun;Chaldea
PROV735 ;Kahramanmarash;Marash;c_teluch,Maras,Maraš,Mar'ash,Mariscum,Germanikeia;Teluch
PROV734 ;Ravendal;Ravendal;c_aintab,Ayn Tab,Hamtab;Aintab
PROV736 ;Lykandos;Lykandos;c_lykandos,Ablustain,Ablastayn,Elbistan;Lykandos
PROV737 ;Kayseri ;Kaisareia;c_kaisereia,Gesaria,Césarée,Kayseriye;Kaisereia
PROV738 ;Samsun  ;Amisos;c_amisos,Canik;Amisos
PROV739 ;Sinop   ;Sinópe;c_sinope,Sinob;Sinope
PROV740 ;Eregli  ;Herakleia;c_herakleia,Héraclée,Heraclea,Eregli;Herakleia
PROV741 ;Nicomedia;Nikomedeia;c_nikomedeia,Nicomédie,Nicomedia,Niqmûdiyah,Iznikmid;Nikomedeia
PROV742 ;Bursa   ;Prousa;c_prusa,Pruse,Prusa,Bursa;Prusa
PROV743 ;Cyzicus ;Kyzikos;c_kyzikos,Erdek;Kyzikos
PROV744 ;Troad   ;Troád;c_abydos,Canakkale;Abydos
PROV745 ;Smyrna  ;Smyrna;c_smyrna,Smyrne,Izmir;Smyrna
PROV746 ;Ionia   ;Ionía;c_ephesos,Aydin;Ephesos
PROV747 ;Lycia   ;Lykía;c_lykia,Lycie,Licia,Teke;Lykia
PROV748 ;Caria   ;Karía;c_laodikeia,Laodicée,Laodicea,Ladik;Laodikeia
PROV749 ;Dorylaeum;Dorylaion;c_dorylaion,Dorylée,Dorylaeum,Kütahya,Daruliyyah;Dorylaion
PROV750 ;Nicaea  ;Nikaia;c_nikaea,Nicée,Nicea,Nîqîyah,Iznik;Nikaea
PROV751 ;Paphlagonia;Paphlagonia;c_paphlagonia,Paphlagonie,Paphlagonia,Kastamoni;Paphlagonia
PROV752 ;Galatia ;Galatía;c_galatia,Galatie,Bozok;Galatia
PROV753 ;Ankara  ;Ankyra;c_ankyra,Engürü;Ancyra
PROV754 ;Pisidia ;Pisidía;c_sozopolis,Hamid;Sozopolis
PROV755 ;Antalya ;Attáleia;c_attaleia,Sattalie,Sattalia,Antâliyya,Atalya;Attaleia
PROV756 ;Limassol;Lemesos;c_limisol,Leymosun,Limassol,Limisso;Limisol
PROV757 ;Famagusta;Ammókhõstos;c_famagusta,Magusa,Famagouste,Famagosta;Famagusta
PROV758 ;Silifke ;Seleukeia;c_seleukeia,Silifke,Selewkia,Séleph;Seleukeia
PROV759 ;Konya   ;Ikonion;c_ikonion,Konya;Ikonion
PROV760 ;Tyana   ;Tyana;c_tyana,Nigde;Tyana
