#CODE         ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x,;;;;
W_L_144056    ;http://en.wikipedia.org/wiki/Toghrul_III;http://en.wikipedia.org/wiki/Toghrul_III;;
W_L_93258     ;http://en.wikipedia.org/wiki/Buraq_Hajib;http://en.wikipedia.org/wiki/Buraq_Hajib;;
W_L_93133     ;http://en.wikipedia.org/wiki/Muhammad_ibn_Suri;http://en.wikipedia.org/wiki/Muhammad_ibn_Suri;;
W_L_93134     ;http://en.wikipedia.org/wiki/Abu_Ali_ibn_Muhammad;http://en.wikipedia.org/wiki/Abu_Ali_ibn_Muhammad;;
W_L_93136     ;http://en.wikipedia.org/wiki/Abbas_ibn_Shith;http://en.wikipedia.org/wiki/Abbas_ibn_Shith;;
W_L_93137     ;http://en.wikipedia.org/wiki/Muhammad_ibn_Abbas;http://en.wikipedia.org/wiki/Muhammad_ibn_Abbas;;
W_L_93138     ;http://en.wikipedia.org/wiki/Qutb_al-din_Hasan;http://en.wikipedia.org/wiki/Qutb_al-din_Hasan;;
W_L_93139     ;http://en.wikipedia.org/wiki/Izz_al-Din_Husayn;http://en.wikipedia.org/wiki/Izz_al-Din_Husayn;;
W_L_93140     ;http://en.wikipedia.org/wiki/Sayf_al-Din_Suri;http://en.wikipedia.org/wiki/Sayf_al-Din_Suri;;
W_L_93141     ;http://en.wikipedia.org/wiki/Baha_al-Din_Sam_I;http://en.wikipedia.org/wiki/Baha_al-Din_Sam_I;;
W_L_93143     ;http://en.wikipedia.org/wiki/Ala_al-Din_Husayn;http://en.wikipedia.org/wiki/Ala_al-Din_Husayn;;
W_L_1000230334;http://en.wikipedia.org/wiki/Sayf_al-Din_Muhammad;http://en.wikipedia.org/wiki/Sayf_al-Din_Muhammad;;
W_L_1000230336;http://en.wikipedia.org/wiki/Ghiyath_al-Din_Muhammad;http://en.wikipedia.org/wiki/Ghiyath_al-Din_Muhammad;;
W_L_144142    ;http://en.wikipedia.org/wiki/Muhammad_of_Ghor;http://en.wikipedia.org/wiki/Muhammad_of_Ghor;;
W_L_1000230338;http://en.wikipedia.org/wiki/Ghiyath_al-Din_Mahmud;http://en.wikipedia.org/wiki/Ghiyath_al-Din_Mahmud;;
W_L_93144     ;http://en.wikipedia.org/wiki/Baha_al-Din_Sam_III;http://en.wikipedia.org/wiki/Baha_al-Din_Sam_III;;
W_L_93145     ;http://en.wikipedia.org/wiki/Ala_al-Din_Atsiz;http://en.wikipedia.org/wiki/Ala_al-Din_Atsiz;;
W_L_1000230332;http://en.wikipedia.org/wiki/Ala_al-Din_Ali;http://en.wikipedia.org/wiki/Ala_al-Din_Ali;;
W_L_1000230171;http://en.wikipedia.org/wiki/Ikhtiyar_al-Din_Ai-Taq;http://en.wikipedia.org/wiki/Ikhtiyar_al-Din_Ai-Taq;;
W_L_1000230176;http://en.wikipedia.org/wiki/Terken_Khatun_(wife_of_Ala_ad-Din_Tekish);http://en.wikipedia.org/wiki/Terken_Khatun_(wife_of_Ala_ad-Din_Tekish);;
W_L_1000229906;http://en.wikipedia.org/wiki/Terken_Khatun_(wife_of_Malik-Shah_I);http://en.wikipedia.org/wiki/Terken_Khatun_(wife_of_Malik-Shah_I);;
W_L_1000230177;http://en.wikipedia.org/wiki/Inalchuq;http://en.wikipedia.org/wiki/Inalchuq;;
W_L_3016      ;http://en.wikipedia.org/wiki/B%C3%B6ritigin;http://en.wikipedia.org/wiki/B%C3%B6ritigin;;
W_L_170300    ;http://en.wikipedia.org/wiki/Nasir_ad-Din_Qabacha;http://en.wikipedia.org/wiki/Nasir_ad-Din_Qabacha;;
W_L_170302    ;http://en.wikipedia.org/wiki/Taj_al-Din_Yildiz;http://en.wikipedia.org/wiki/Taj_al-Din_Yildiz;;
W_L_144225    ;https://en.wikipedia.org/wiki/Hassan-i_Sabbah;https://en.wikipedia.org/wiki/Hassan-i_Sabbah;;
W_L_144226    ;https://en.wikipedia.org/wiki/Kiya_Buzurg_Ummid;https://en.wikipedia.org/wiki/Kiya_Buzurg_Ummid;;
W_L_144227    ;https://en.wikipedia.org/wiki/Muhammad_Buzurg_Ummid;https://en.wikipedia.org/wiki/Muhammad_Buzurg_Ummid;;
W_L_227012    ;https://en.wikipedia.org/wiki/Rashid_ad-Din_Sinan;https://en.wikipedia.org/wiki/Rashid_ad-Din_Sinan;;
W_L_1000231081;https://en.wikipedia.org/wiki/Hassan_II_(Imam);https://en.wikipedia.org/wiki/Hassan_II_(Imam);;
W_L_144228    ;https://en.wikipedia.org/wiki/Nur_al-Din_Muhammad_II;https://en.wikipedia.org/wiki/Nur_al-Din_Muhammad_II;;
W_L_144229    ;https://en.wikipedia.org/wiki/Jalaluddin_Hasan;https://en.wikipedia.org/wiki/Jalaluddin_Hasan;;
W_L_144230    ;https://en.wikipedia.org/wiki/%E2%80%98Al%C4%81%E2%80%99_ad-D%C4%ABn_Mu%E1%B8%A5ammad_III;https://en.wikipedia.org/wiki/%E2%80%98Al%C4%81%E2%80%99_ad-D%C4%ABn_Mu%E1%B8%A5ammad_III;;
W_L_144231    ;https://en.wikipedia.org/wiki/Rukn_al-Din_Khurshah;https://en.wikipedia.org/wiki/Rukn_al-Din_Khurshah;;
