#CODE                                                 ;SED2    ;SWMH;OTHERSWMH;SED1;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,0;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;;;;;
#GREEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;;;;;
duchy_of_danish                                       ;        ;Jarldom of;;Jarldom of;
duchy_of_norwegian                                    ;        ;Jarldom of;;Jarldom of;
county_of_norwegian                                   ;        ;Fylki of;;;
kingdom_of_icelandic                                  ;        ;Konungríki of;;;
kingdom_of_gothic                                     ;        ;Konungríki of;;;
kingdom_of_swedish                                    ;        ;Konungríki of;;;
kingdom_of_danish                                     ;        ;Konungríki of;;;
kingdom_of_norwegian                                  ;        ;Konungríki of;;;
kingdom_of_norse                                      ;        ;Konungríki of;;;
kingdom_icelandic                                     ;        ;Konungríki;;;
kingdom_gothic                                        ;        ;Konungríki;;;
kingdom_swedish                                       ;        ;Konungríki;;;
kingdom_danish                                        ;        ;Konungríki;;;
kingdom_norwegian                                     ;        ;Konungríki;;;
kingdom_norse                                         ;        ;Konungríki;;;
duchy_icelandic                                       ;        ;Jarldom;;;
duchy_gothic                                          ;        ;Jarldom;;;
duchy_swedish                                         ;        ;Jarldom;;;
duchy_danish                                          ;        ;Jarldom;;;
duchy_norwegian                                       ;        ;Jarldom;;;
county_norwegian                                      ;        ;Fylki;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#RUSSIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_russian                                         ;        ;Boyarin;;Boyar;
baron_female_russian                                  ;        ;Boyarynya;;Boyarina;
baron_title_ruler_consort_russian                     ;        ;Boyarin;;Boyar;
baron_title_ruler_consort_female_russian              ;        ;Boyarynya;;Boyarina;
count_russian                                         ;        ;Udelny Knyaz;;;
count_female_russian                                  ;        ;Udelnaya Knyaginya;;;
count_title_ruler_consort_russian                     ;        ;Udelny Knyaz;;;
count_title_ruler_consort_female_russian              ;        ;Knyaginya;;;
duke_russian                                          ;        ;Knyaz;;;Grand Prince
duke_female_russian                                   ;        ;Knyaginya;;;Grand Princess
duke_title_ruler_consort_russian                      ;        ;Knyaz;;;
duke_title_ruler_consort_female_russian               ;        ;Knyaginya;;;
king_russian                                          ;        ;Veliky Knyaz;;;
king_female_russian                                   ;        ;Velikaya Knyaginya;;;
title_ruler_consort_russian                           ;        ;Veliky Knyaz;;;
title_ruler_consort_female_russian                    ;        ;Knyaginya;;;
emperor_russian                                       ;        ;Tsar;;Czar;Tsar
emperor_female_russian                                ;        ;Tsaritsa;;Czarina;Tsaritsa
emperor_title_ruler_consort_russian                   ;        ;Velikiy Kniaz;;Grand Prince;
emperor_title_ruler_consort_female_russian            ;        ;Tsaritsa;;Czarina;
title_prince_russian                                  ;        ;Knyazhich;;;
title_prince_female_russian                           ;        ;Knyazhna;;;
barony_of_russian                                     ;        ;Volost of;;;
county_of_russian                                     ;        ;Udelnoe Knyazhestvo of;;;
duchy_of_russian                                      ;        ;Knyazhestvo of;;;Grand Principality of
kingdom_of_russian                                    ;        ;Velikoe Knyazhestvo of;;;
empire_of_russian                                     ;        ;Tsarstvo of;;;
city_baron_russian                                    ;        ;Posadnik;;;
city_count_russian                                    ;        ;Namestnik;;;
temple_baron_russian                                  ;        ;Arkhierey;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#SCOTTISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_scottish                                        ;        ;Toisech;;;
baron_female_scottish                                 ;        ;Toisecha;;;
baron_title_ruler_consort_scottish                    ;        ;Toisech;;;
baron_title_ruler_consort_female_scottish             ;        ;Toisecha;;;
count_scottish                                        ;        ;Earl;;Earl;Earl
count_title_ruler_consort_scottish                    ;        ;Earl;;Earl;
duke_scottish                                         ;        ;Mormaer;;Mormaer;
duke_title_ruler_consort_scottish                     ;        ;Mormaer;;Mormaer;
county_of_scottish                                    ;        ;Earldom of;;Earldom of;
duchy_of_scottish                                     ;        ;Mormaerdom of;;Mormaerdom of;
city_baron_scottish                                   ;        ;Bailie;;;
city_count_scottish                                   ;        ;Provost;;;
city_barony_of_scottish                               ;        ;Burgh of;;;
city_county_of_scottish                               ;        ;Burgh of;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#IRISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_irish                                           ;        ;Tiarna;;;
baron_female_irish                                    ;        ;Bantiarna;;;
baron_title_ruler_consort_irish                       ;        ;Tiarna;;;
baron_title_ruler_consort_female_irish                ;        ;Bantiarna;;;
count_irish                                           ;        ;Ri Buiden;;King;Earl
count_female_irish                                    ;        ;Bantiarna;;Queen;
count_title_ruler_consort_irish                       ;        ;Ri Buiden;;King Consort;
count_title_ruler_consort_female_irish                ;        ;Bantiarna;;Queen;
duke_irish                                            ;        ;Ri Ruirech;;Overking;
duke_female_irish                                     ;        ;Bantiarna;;Overqueen;
duke_title_ruler_consort_irish                        ;        ;Ri Ruirech;;Overking Consort;
duke_title_ruler_consort_female_irish                 ;        ;Bantiarna;;Overqueen;
king_irish                                            ;        ;Ard Rí;;High King;
king_female_irish                                     ;        ;Banríon;;High Queen;
king_title_ruler_consort_irish                        ;        ;Ard Rí;;High King Consort;
king_title_ruler_consort_female_irish                 ;        ;Banríon Chéile;;High Queen;
emperor_irish                                         ;        ;Ollamh Érenn;;;
emperor_female_irish                                  ;        ;Ollamh Érenn;;;
emperor_title_ruler_consort_female_irish              ;        ;Ollamh Érenn;;;
title_prince_irish                                    ;        ;Flaith;;Prince;
title_prince_female_irish                             ;        ;Banfhlaith;;Princess;
barony_of_irish                                       ;        ;Tuath of;;Tribe of;
county_of_irish                                       ;        ;Cóicid of;;Kingdom of;
duchy_of_irish                                        ;        ;Kingdom of;;Overkingdom of;
kingdom_of_irish                                      ;        ;Kingdom of;;High Kingdom of;
empire_of_irish                                       ;        ;Kingdom of;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#WELSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_welsh                                           ;        ;Tiarna;;;
baron_female_welsh                                    ;        ;Bantiarna;;;
baron_title_ruler_consort_welsh                       ;        ;Tiarna;;;
baron_title_ruler_consort_female_welsh                ;        ;Bantiarna;;;
count_welsh                                           ;        ;Tywysog;;Earl;
count_title_ruler_consort_welsh                       ;        ;Tywysoges;;Earl;
duke_welsh                                            ;        ;Tywysog;;Prince;
duke_female_welsh                                     ;        ;Tywysoges;;Princess;
duke_title_ruler_consort_welsh                        ;        ;Tywysog;;Prince-Consort;
duke_title_ruler_consort_female_welsh                 ;        ;Tywysoges;;Princess;
king_welsh                                            ;        ;Brenin;;;
king_female_welsh                                     ;        ;Breninhes;;;
king_title_ruler_consort_welsh                        ;        ;Brenin;;;
king_title_ruler_consort_female_welsh                 ;        ;Breninhes;;;
emperor_welsh                                         ;        ;Brenin;;;
emperor_female_welsh                                  ;        ;Breninhes;;;
emperor_title_ruler_consort_female_welsh              ;        ;Breninhes;;;
title_prince_welsh                                    ;        ;Etifedd;;;
barony_of_welsh                                       ;        ;Cwmwd o;;;
county_of_welsh                                       ;        ;Cantref o;;Earldom of;
duchy_of_welsh                                        ;        ;Tywysogaeth o;;Principality of;
kingdom_of_welsh                                      ;        ;Teyrnas o;;Kingdom of;
empire_of_welsh                                       ;        ;Teyrnas o;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#Cumbric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_cumbric                                         ;        ;Tiarna;;;
baron_female_cumbric                                  ;        ;Bantiarna;;;
baron_title_ruler_consort_cumbric                     ;        ;Tiarna;;;
baron_title_ruler_consort_female_cumbric              ;        ;Bantiarna;;;
count_cumbric                                         ;        ;Tywysog;;;
count_title_ruler_consort_cumbric                     ;        ;Tywysoges;;;
duke_cumbric                                          ;        ;Tywysog;;;
duke_female_cumbric                                   ;        ;Tywysoges;;;
duke_title_ruler_consort_cumbric                      ;        ;Tywysog;;;
duke_title_ruler_consort_female_cumbric               ;        ;Tywysoges;;;
king_cumbric                                          ;        ;Brenin;;;
king_female_cumbric                                   ;        ;Breninhes;;;
king_title_ruler_consort_cumbric                      ;        ;Brenin;;;
king_title_ruler_consort_female_cumbric               ;        ;Breninhes;;;
emperor_cumbric                                       ;        ;Brenin;;;
emperor_female_cumbric                                ;        ;Breninhes;;;
emperor_title_ruler_consort_female_cumbric            ;        ;Breninhes;;;
title_prince_cumbric                                  ;        ;Etifedd;;;
barony_of_cumbric                                     ;        ;Cwmwd o;;;
county_of_cumbric                                     ;        ;Cantref o;;;
duchy_of_cumbric                                      ;        ;Tywysogaeth o;;;
kingdom_of_cumbric                                    ;        ;Teyrnas o;;;
empire_of_cumbric                                     ;        ;Teyrnas o;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#cornish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_cornish                                         ;        ;Tiarna;;;
baron_female_cornish                                  ;        ;Bantiarna;;;
baron_title_ruler_consort_cornish                     ;        ;Tiarna;;;
baron_title_ruler_consort_female_cornish              ;        ;Bantiarna;;;
count_cornish                                         ;        ;Tywysog;;;
count_title_ruler_consort_cornish                     ;        ;Tywysoges;;;
duke_cornish                                          ;        ;Tywysog;;;
duke_female_cornish                                   ;        ;Tywysoges;;;
duke_title_ruler_consort_cornish                      ;        ;Tywysog;;;
duke_title_ruler_consort_female_cornish               ;        ;Tywysoges;;;
king_cornish                                          ;        ;Brenin;;;
king_female_cornish                                   ;        ;Breninhes;;;
king_title_ruler_consort_cornish                      ;        ;Brenin;;;
king_title_ruler_consort_female_cornish               ;        ;Breninhes;;;
emperor_cornish                                       ;        ;Brenin;;;
emperor_female_cornish                                ;        ;Breninhes;;;
emperor_title_ruler_consort_female_cornish            ;        ;Breninhes;;;
title_prince_cornish                                  ;        ;Etifedd;;;
barony_of_cornish                                     ;        ;Cwmwd o;;;
county_of_cornish                                     ;        ;Cantref o;;;
duchy_of_cornish                                      ;        ;Tywysogaeth o;;;
kingdom_of_cornish                                    ;        ;Teyrnas o;;;
empire_of_cornish                                     ;        ;Teyrnas o;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#LITHUANIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
duke_lithuanian                                       ;        ;Kunigaikštis;;;
duke_lithuanian_female                                ;        ;Kunigaikštiene;;;
king_lithuanian                                       ;        ;Didysis Kunigaikštis;;;
king_lithuanian_female                                ;        ;Dydžioji Kunigaikštiene;;;
king_title_ruler_consort_lithuanian                   ;        ;Kunigaikštis;;;
king_title_ruler_consort_female_lithuanian            ;        ;Kunigaikštiene;;;
emperor_lithuanian_female                             ;        ;Dydžioji Kunigaikštiene;;;
emperor_title_ruler_consort_lithuanian                ;        ;;;;
emperor_title_ruler_consort_female_lithuanian         ;        ;Dydžioji Kunigaikštiene;;;
kingdom_of_lithuanian                                 ;        ;Dydžioji Kunigaikštyste;;;
count_lithuanian                                      ;        ;Vaivadas;;;
barron_lithuanian                                     ;        ;Bajoras;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#ENGLISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
count_english                                         ;        ;Earl;;Earl;Earl
count_title_ruler_consort_english                     ;        ;Earl;;Earl;
county_of_english                                     ;        ;Earldom of;;Earldom of;
city_baron_english                                    ;        ;Sheriff;;Sheriff;
city_count_english                                    ;        ;High Sheriff;;High Sheriff;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#SAXON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_saxon                                           ;        ;Thegn;;Thegn;
baron_title_ruler_consort_saxon                       ;        ;Thegn;;Thegn;
count_saxon                                           ;        ;Ealdorman;;;Earl
count_female_saxon                                    ;        ;Hlaefdige;;;
count_title_ruler_consort_saxon                       ;        ;Ealdorman;;;
count_title_ruler_consort_female_saxon                ;        ;Hlaefdige;;;
duke_saxon                                            ;        ;Earl;;Earl;
duke_female_saxon                                     ;        ;Hlaefdige;;Earl;
duke_title_ruler_consort_saxon                        ;        ;Earl;;Earl Consort;
duke_title_ruler_consort_female_saxon                 ;        ;Hlaefdige;;Earl;
duchy_of_saxon                                        ;        ;Earldom of;;Earldom of;
city_baron_saxon                                      ;        ;Tithingman;;;
city_count_saxon                                      ;        ;Provost;;;
city_barony_of_saxon                                  ;        ;Tithing of;;Tithing of;
city_county_of_saxon                                  ;        ;Burgh;;Burgh;
county_of_saxon                                       ;        ;Scír of;;Shire of;
king_saxon                                            ;        ;Cyning;;;
king_female_saxon                                     ;        ;Cwén;;;
king_title_ruler_consort_saxon                        ;        ;Cyning;;;
king_title_ruler_consort_female_saxon                 ;        ;Cwén;;;
kingdom_of_saxon                                      ;        ;Cyningríce of;;;
kingdom_saxon                                         ;        ;Cyningríce;;;
emperor_saxon                                         ;        ;Héahcásere;;;
emperor_female_saxon                                  ;        ;þéodcwén;;;
emperor_title_ruler_saxon_occitan                     ;        ;Héahcásere;;;
emperor_title_ruler_consort_female_saxon              ;        ;þéodcwén;;;
empire_saxon                                          ;        ;Héafodríce;;;
empire_of_saxon                                       ;        ;Héafodríce of;;;
county_saxon                                          ;        ;Scír;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#FRANKISHOCCITAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_frankish                                        ;        ;Baron;;;
baron_female_frankish                                 ;        ;Baronne;;;
baron_title_ruler_consort_frankish                    ;        ;Baron;;;
baron_title_ruler_consort_female_frankish             ;        ;Baronne;;;
count_frankish                                        ;        ;Comte;;;
count_female_frankish                                 ;        ;Comtesse;;;
count_title_ruler_consort_frankish                    ;        ;Comte;;;
count_title_ruler_consort_female_frankish             ;        ;Comtesse;;;
duke_frankish                                         ;        ;Duc;;;
duke_female_frankish                                  ;        ;Duchesse;;;
duke_title_ruler_consort_frankish                     ;        ;Duc;;;
duke_title_ruler_consort_female_frankish              ;        ;Duchesse;;;
king_frankish                                         ;        ;Roi;;;
king_female_frankish                                  ;        ;Reine;;;
king_title_ruler_consort_frankish                     ;        ;Roi;;;
king_title_ruler_consort_female_frankish              ;        ;Reine;;;
emperor_frankish                                      ;        ;Empereur;;;
emperor_female_frankish                               ;        ;Impératrice;;;
emperor_title_ruler_consort_female_frankish           ;        ;Impératrice;;;
title_prince_frankish                                 ;        ;Prince;;;
title_prince_female_frankish                          ;        ;Princesse;;;
baron_occitan                                         ;        ;Baron;;;
baron_female_occitan                                  ;        ;Baronne;;;
baron_title_ruler_consort_occitan                     ;        ;Baron;;;
baron_title_ruler_consort_female_occitan              ;        ;Baronne;;;
count_occitan                                         ;        ;Comte;;;
count_female_occitan                                  ;        ;Comtesse;;;
count_title_ruler_consort_occitan                     ;        ;Comte;;;
count_title_ruler_consort_female_occitan              ;        ;Comtesse;;;
duke_occitan                                          ;        ;Duc;;;
duke_female_occitan                                   ;        ;Duchesse;;;
duke_title_ruler_consort_occitan                      ;        ;Duc;;;
duke_title_ruler_consort_female_occitan               ;        ;Duchesse;;;
king_occitan                                          ;        ;Roi;;;
king_female_occitan                                   ;        ;Reine;;;
king_title_ruler_consort_occitan                      ;        ;Roi;;;
king_title_ruler_consort_female_occitan               ;        ;Reine;;;
emperor_occitan                                       ;        ;Empereur;;;
emperor_female_occitan                                ;        ;Impératrice;;;
emperor_title_ruler_consort_female_occitan            ;        ;Impératrice;;;
title_prince_occitan                                  ;        ;Prince;;;
title_prince_female_occitan                           ;        ;Princesse;;;
castle_barony_of_frankish                             ;        ;Baronnie de;;;
county_of_frankish                                    ;        ;Comté de;;;
duchy_of_frankish                                     ;        ;Duché de;;;
kingdom_of_frankish                                   ;        ;Royaume de;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
#Portugese,and,Galician,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
########################################,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;
baron_portuguese                                      ;        ;Barão;;;
baron_female_portuguese                               ;        ;Baronesa;;;
baron_title_ruler_consort_portuguese                  ;        ;Barão;;;
baron_title_ruler_consort_female_portuguese           ;        ;Baronesa;;;
count_portuguese                                      ;        ;Conde;;;
count_female_portuguese                               ;        ;Condessa;;;
count_title_ruler_consort_portuguese                  ;        ;Conde;;;
count_title_ruler_consort_female_portuguese           ;        ;Condessa;;;
duke_portuguese                                       ;        ;Duque;;;
duke_female_portuguese                                ;        ;Duquesa;;;
duke_title_ruler_consort_portuguese                   ;        ;Duque;;;
duke_title_ruler_consort_female_portuguese            ;        ;Duquesa;;;
king_portuguese                                       ;        ;Rei;;;
king_female_portuguese                                ;        ;Rainha;;;
king_title_ruler_consort_portuguese                   ;        ;Rei;;;
king_title_ruler_consort_female_portuguese            ;        ;Rainha;;;
emperor_portuguese                                    ;        ;Imperador;;;
emperor_female_portuguese                             ;        ;Imperatriz;;;
emperor_title_ruler_consort_portuguese                ;        ;Imperador;;;
emperor_title_ruler_consort_female_portuguese         ;        ;Imperatriz;;;
title_prince_portuguese                               ;        ;Infante;;;
title_prince_female_portuguese                        ;        ;Infanta;;;
baron_galician                                        ;        ;Barão;;;
baron_female_galician                                 ;        ;Baronesa;;;
