b_gevelsberg;Gevelsberg;;;;;;;;;;;;;
b_nienbrugge;Nienbrügge;;;;;;;;;;;;;
b_hovel;Hövel;;;;;;;;;;;;;
b_vielsalm;Vielsalm;;;;;;;;;;;;;
b_neukirchen;Neukirchen;;;;;;;;;;;;;
b_hohnburg;Hohenburg;;;;;;;;;;;;;
b_homburg;Homburg;;;;;;;;;;;;;
b_lipljan;Lipljan;;;;;;;;;;;;;
b_svetispas;Svetispas;;;;;;;;;;;;;
b_nerodimlje;Nerodimlje;;;;;;;;;;;;;
b_pinneberg;Pinneberg;;;;;;;;;;;;;
b_wilster;Wilster;;;;;;;;;;;;;
b_steinburg;Steinburg;;;;;;;;;;;;;
b_neumunster;Wippendorf;;;;;;;;;;;;;
b_glucksburg;Glücksburg;;;;;;;;;;;;;
b_lauenburg;Lauenburg;;;;;;;;;;;;;
b_burtscheid;Burtscheid;;;;;;;;;;;;;
b_ham;Ham;;;;;;;;;;;;;
b_vianden;Vianden;;;;;;;;;;;;;
b_montfort_gelre;Montfort;;;;;;;;;;;;;
b_gendt;Gendt;;;;;;;;;;;;;
b_zaltbommel;Zaltbommel;;;;;;;;;;;;;
b_straelen;Straelen;;;;;;;;;;;;;
b_elburg;Elburg;;;;;;;;;;;;;
b_harderwijk;Harderwijk;;;;;;;;;;;;;
b_hattem;Hattem;;;;;;;;;;;;;
b_wageningen;Wageningen;;;;;;;;;;;;;
b_nideggen;Nideggen;;;;;;;;;;;;;
b_schleiden;Schleiden;;;;;;;;;;;;;
b_kronenburg;Kronenburg;;;;;;;;;;;;;
b_zulpich;Zülpich;;;;;;;;;;;;;
b_aldenhoven;Aldenhoven;;;;;;;;;;;;;
b_arleux;Arleux;;;;;;;;;;;;;
b_saintspouplet;Saint-Souplet;;;;;;;;;;;;;
b_crevecoeursurlescaut;Crévecour;;;;;;;;;;;;;
b_esnes;Esens;;;;;;;;;;;;;
b_dachin;D'Achin;;;;;;;;;;;;;
b_lecateau;Cateau;;;;;;;;;;;;;
b_cihmay;Chimay;;;;;;;;;;;;;
b_maubeuge;Maubeuge;;;;;;;;;;;;;
b_beaumonte;Beumont;;;;;;;;;;;;;
b_hallen;Halle;;;;;;;;;;;;;
b_soignies;Soignies;;;;;;;;;;;;;
b_lessines;Lessines;;;;;;;;;;;;;
b_schlossburg;Schlossburg;;;;;;;;;;;;;
b_coudeberg;Coudeberg;;;;;;;;;;;;;
b_nivelles;Nivelles;;;;;;;;;;;;;
b_vilvoodre;Vilvoodre;;;;;;;;;;;;;
b_overijse;Overijse;;;;;;;;;;;;;
b_tervuren;Tervuren;;;;;;;;;;;;;
b_affligem;Affligem;;;;;;;;;;;;;
b_chatelet;Chatelet;;;;;;;;;;;;;
b_tienen;Tienen;;;;;;;;;;;;;
b_horstcastle;Horst;;;;;;;;;;;;;
b_diestcity;Diest;;;;;;;;;;;;;
b_bonletz;Bonletz;;;;;;;;;;;;;
b_dongleberg;Dongleberg;;;;;;;;;;;;;
b_gembloux;Gembloux;;;;;;;;;;;;;
b_beersel;Beersel;;;;;;;;;;;;;
b_gassbeck;Gassbeck;;;;;;;;;;;;;
b_bouchout;Bouchout;;;;;;;;;;;;;
b_nedelaar;Nedelaar;;;;;;;;;;;;;
b_blomberg;Blomberg;;;;;;;;;;;;;
b_stenberg;Stenberg;;;;;;;;;;;;;
b_wevelsburg;Wevelsburg;;;;;;;;;;;;;
b_schauenburg;Schauenburg;;;;;;;;;;;;;
b_rinteln;Rinteln;;;;;;;;;;;;;
b_querheim;Querheim;;;;;;;;;;;;;
b_oberkirchsaxony;Oberkirchsaxony;;;;;;;;;;;;;
b_buckeburg;Buckeburg;;;;;;;;;;;;;
b_grevenmarcher;Grevenmacher;;;;;;;;;;;;;
b_rixingen;Rixingen;;;;;;;;;;;;;
b_remilly;Rémilly;;;;;;;;;;;;;
b_ramersvillers;Ramersvillers;;;;;;;;;;;;;
b_baccarat;Baccarat;;;;;;;;;;;;;
b_hingsingen;Hingsingen;;;;;;;;;;;;;
b_orchimont;Orchimont;;;;;;;;;;;;;
b_wilzenn;Wiltz;;;;;;;;;;;;;
b_joinville;Joinville;;;;;;;;;;;;;
b_blamont;Blámont;;;;;;;;;;;;;
b_pontamousson;Pont-á-Mousson;;;;;;;;;;;;;
b_commercy;Commercy;;;;;;;;;;;;;
b_useldange;Useldange;;;;;;;;;;;;;
b_septfontaines;Septfontaines;;;;;;;;;;;;;
b_ansembourg;Ansembourg;;;;;;;;;;;;;
b_bradenbourg;Bradenbourg;;;;;;;;;;;;;
b_bourscheid;Bourscheid;;;;;;;;;;;;;
b_beauforten;Beaufort;;;;;;;;;;;;;
b_durbuy;Durbuy;;;;;;;;;;;;;
b_solothurn;Solothurn;;;;;;;;;;;;;
b_burgdorf;Burgdorf;;;;;;;;;;;;;
b_murten;Murten;;;;;;;;;;;;;
b_herzogenbuchsee;Herzogenbuchsee;;;;;;;;;;;;;
b_altrapperswill;Alt-Rapperswill;;;;;;;;;;;;;
b_brugg;Brugg;;;;;;;;;;;;;
b_muri;Muri;;;;;;;;;;;;;
b_einsideln;Einsiedeln;;;;;;;;;;;;;
b_alttogenburg;Alt-Toggenburg;;;;;;;;;;;;;
b_winterthur;Winterthur;;;;;;;;;;;;;
b_badenschweiz;Baden;;;;;;;;;;;;;
b_schanis;Schänis;;;;;;;;;;;;;
b_eberstein;Eberstein;;;;;;;;;;;;;
b_gernsbach;Gernsbach;;;;;;;;;;;;;
b_backnang;Backnang;;;;;;;;;;;;;
b_besigheim;Besigheim;;;;;;;;;;;;;
b_hodenhagen;Hodenhagen;;;;;;;;;;;;;
b_wirtenberg;Wirtenberg;;;;;;;;;;;;;
b_hohenasperg;Hohenasperg;;;;;;;;;;;;;
b_herrenberg;Herrenberg;;;;;;;;;;;;;
b_kirchheim;Kirchheim;;;;;;;;;;;;;
b_nurtingen;Nürtingen;;;;;;;;;;;;;
b_rottenburg;Rottenburg;;;;;;;;;;;;;
b_goppingen;Göppingen;;;;;;;;;;;;;
b_hohenstauffen;Hohenstauffen;;;;;;;;;;;;;
b_katzenstein;Katzenstein;;;;;;;;;;;;;
b_schattenburg;Schattenburg;;;;;;;;;;;;;
b_langaren;Langaren;;;;;;;;;;;;;
b_helfenstein;Helfenstein;;;;;;;;;;;;;
b_heidenheim;Heidenheim;;;;;;;;;;;;;
b_blaubeuren;Blaubeuren;;;;;;;;;;;;;
b_sig;Sig;;;;;;;;;;;;;
b_weisensteig;Weisensteig;;;;;;;;;;;;;
b_pappenheim;Pappenheim;;;;;;;;;;;;;
b_oettingen;Öettingen;;;;;;;;;;;;;
b_wallerstein;Wallerstein;;;;;;;;;;;;;
b_baldern;Baldern;;;;;;;;;;;;;
b_spielberg;Spielberg;;;;;;;;;;;;;
b_weikersheim;Weikersheim;;;;;;;;;;;;;
b_mockmuhl;Mockmühl;;;;;;;;;;;;;
b_neustein;Neustein;;;;;;;;;;;;;
b_waldenburg;Waldenburg;;;;;;;;;;;;;
b_hochlach;Hochlach;;;;;;;;;;;;;
b_hechingen;Hechingen;;;;;;;;;;;;;
b_schalksburg;Schalksburg;;;;;;;;;;;;;
b_stetten;Stetten;;;;;;;;;;;;;
b_balingen;Balingen;;;;;;;;;;;;;
b_tettang;Tettang;;;;;;;;;;;;;
b_thierstein;Thierstein;;;;;;;;;;;;;
b_weingarten;Weingarten;;;;;;;;;;;;;
b_benediktbeuern;Benediktbeuern;;;;;;;;;;;;;
b_ottobeuren;Ottobeuren;;;;;;;;;;;;;
b_plassenburg;Plassenburg;;;;;;;;;;;;;
b_bayreuth;Bayreuth;;;;;;;;;;;;;
b_wunsiedel;Wunsiedel;;;;;;;;;;;;;
b_guttenberg;Guttenberg;;;;;;;;;;;;;
b_hof;Hof;;;;;;;;;;;;;
b_kirchenlamitz;Kirchenlamitz;;;;;;;;;;;;;
b_heilingenstadt;Heilingenstadt;;;;;;;;;;;;;
b_baiersdorf;Baiersdorf;;;;;;;;;;;;;
b_pottenstein;Pottenstein;;;;;;;;;;;;;
b_leuchenberg;Leuchenberg;;;;;;;;;;;;;
b_hals;Hals;;;;;;;;;;;;;
b_grafenwohr;Grafenwöhr;;;;;;;;;;;;;
b_pleystein;Pleystein;;;;;;;;;;;;;
b_reichenstein;Reichenstein;;;;;;;;;;;;;
b_nurnbergerburg;Nürnbergerburg;;;;;;;;;;;;;
b_montfaucon;Montfaucon;;;;;;;;;;;;;
b_hericourtm;Héricourt;;;;;;;;;;;;;
b_chatelotm;Châtelot;;;;;;;;;;;;;
b_sainmaurice;Saint-maurice;;;;;;;;;;;;;
b_montecheroux;Montécheroux;;;;;;;;;;;;;
b_clemontm;Clémont;;;;;;;;;;;;;
b_montmelian;Montmélian;;;;;;;;;;;;;
b_moutiers;Moutiers;;;;;;;;;;;;;
b_ciamberi;Ciamberì;;;;;;;;;;;;;
b_conflans;Conflans;;;;;;;;;;;;;
b_modane;Modane;;;;;;;;;;;;;
b_pignerol;Pignerol;;;;;;;;;;;;;
b_bussoleno;Bussoleno;;;;;;;;;;;;;
b_aixlesbains;Aix-les-Bains;;;;;;;;;;;;;
b_ferrero;Ferrero;;;;;;;;;;;;;
b_auriate;Auriate;;;;;;;;;;;;;
b_bellegarde;Bellegarde;;;;;;;;;;;;;
b_brou;Brou;;;;;;;;;;;;;
b_belley;Belley;;;;;;;;;;;;;
b_nantua;Nantua;;;;;;;;;;;;;
b_oyonnax;Oyonnax;;;;;;;;;;;;;
b_amberieu;Ambérieu;;;;;;;;;;;;;
b_aigle;Aigle;;;;;;;;;;;;;
b_thonon;Thonon;;;;;;;;;;;;;
b_stmaurice;Saint Maurîce;;;;;;;;;;;;;
b_monthey;Monthey;;;;;;;;;;;;;
b_martigny;Martigny;;;;;;;;;;;;;
b_chateaudoex;Château d'Oëx;;;;;;;;;;;;;
b_dole;Dôle;;;;;;;;;;;;;
b_gray;Gray;;;;;;;;;;;;;
b_auxonne;Auxonne;;;;;;;;;;;;;
b_lure;Lure;;;;;;;;;;;;;
b_luxeuil;Luxeuil;;;;;;;;;;;;;
b_marnay;Marnay;;;;;;;;;;;;;
b_besancon;Besançon;;;;;;;;;;;;;
b_stferjeux;Saint Ferjeux;;;;;;;;;;;;;
b_baume;Baume;;;;;;;;;;;;;
b_salins;Salins;;;;;;;;;;;;;
b_pontarlier;Pontarlier;;;;;;;;;;;;;
b_poligny;Poligny;;;;;;;;;;;;;
b_clairvauox;Clairvaux;;;;;;;;;;;;;
b_nizza;Nissa;;;;;;;;;;;;;
b_beuil;Beuil;;;;;;;;;;;;;
b_barcilona;Barcilona;;;;;;;;;;;;;
b_lopugetenier;Lo Puget Tenier;;;;;;;;;;;;;
b_santpouans;Sant Pouans;;;;;;;;;;;;;
b_tendo;Tendo;;;;;;;;;;;;;
b_forcalquier;Forcalquier;;;;;;;;;;;;;
b_apt;Apt;;;;;;;;;;;;;
b_sault;Sault;;;;;;;;;;;;;
b_digne;Dihna;;;;;;;;;;;;;
b_nyons;Nyons;;;;;;;;;;;;;
b_sisteron;Sisteron;;;;;;;;;;;;;
b_riez;Riez;;;;;;;;;;;;;
b_albon;Albon;;;;;;;;;;;;;
b_vienne;Vièna;;;;;;;;;;;;;
b_valence;Valence;;;;;;;;;;;;;
b_montelimar;Montélimar;;;;;;;;;;;;;
b_romans;Romans;;;;;;;;;;;;;
b_valreas;Valréas;;;;;;;;;;;;;
b_latourdupin;La-Tour-Du-Pin;;;;;;;;;;;;;
b_stantoine;Saint Antoine;;;;;;;;;;;;;
b_die;Diá;;;;;;;;;;;;;
b_embrun;Embrun;;;;;;;;;;;;;
b_gap;Gap;;;;;;;;;;;;;
b_briancon;Briançon;;;;;;;;;;;;;
b_stbonnet;Saint Bonnet;;;;;;;;;;;;;
b_serresn;Serres;;;;;;;;;;;;;
b_veynes;Veynes;;;;;;;;;;;;;
b_voreppe;Voreppe;;;;;;;;;;;;;
b_grenoble;Grenoble;;;;;;;;;;;;;
b_vif;Vif;;;;;;;;;;;;;
b_valbonnais;Valbonnais;;;;;;;;;;;;;
b_lamure;La Mure;;;;;;;;;;;;;
b_pontcharra;Pontcharra;;;;;;;;;;;;;
b_arle;Arle;;;;;;;;;;;;;
b_montsalvens;Montsalvens;;;;;;;;;;;;;
b_rougemont;Rougemont;;;;;;;;;;;;;
b_corbieres;Corbieres;;;;;;;;;;;;;
b_charmey;Charmey;;;;;;;;;;;;;
b_bulle;Bulle;;;;;;;;;;;;;
b_riaz;Riaz;;;;;;;;;;;;;
b_saintpierreaosta;Saint-Piere;;;;;;;;;;;;;
b_fenisaosta;Fénis;;;;;;;;;;;;;
b_usselaosta;Ussel;;;;;;;;;;;;;
b_aosta;Aosta;;;;;;;;;;;;;
b_verresaosta;Verres;;;;;;;;;;;;;
b_saintvincentaosta;Saint-Vincent;;;;;;;;;;;;;
b_chatillionaosta;Châtillion;;;;;;;;;;;;;
b_challantaosta;Challant;;;;;;;;;;;;;
b_hautecombe;Hautecombe;;;;;;;;;;;;;
b_dinant;Dinant;;;;;;;;;;;;;
b_limburg;Limburg;;;;;;;;;;;;;
b_eupen;Eupen;;;;;;;;;;;;;
b_malmedy;Malmedy;;;;;;;;;;;;;
b_coevorden;Coevorden;;;;;;;;;;;;;
b_fexhe;Fexhe;;;;;;;;;;;;;
b_aulne;Aulne;;;;;;;;;;;;;
b_clervaux;Clervaux;;;;;;;;;;;;;
b_houffalize;Houffalize;;;;;;;;;;;;;
b_chiny;Chiny;;;;;;;;;;;;;
b_orval;Orval;;;;;;;;;;;;;
b_steenderen;Steenderen;;;;;;;;;;;;;
b_eerbeek;Eerbeek;;;;;;;;;;;;;
b_leuvenheim;Lovenen;;;;;;;;;;;;;
b_andenne;Andenne;;;;;;;;;;;;;
b_echternach;Echternach;;;;;;;;;;;;;
b_eindhoven;Eindhoven;;;;;;;;;;;;;
b_hoogstraten;Hoogstraten;;;;;;;;;;;;;
b_turnhout;Turnhout;;;;;;;;;;;;;
b_erebuni;Erewan;;;;;;;;;;;;;
b_midjnaberd;Erazgewors;;;;;;;;;;;;;
b_parazhnakert;Parazhnakert;;;;;;;;;;;;;
b_artashat;Artashat;;;;;;;;;;;;;
b_aragatz;Aragatz;;;;;;;;;;;;;
b_ketsaris;Ketsaris;;;;;;;;;;;;;
b_loriberd;Loriberd;;;;;;;;;;;;;
b_samshvilde;Samshvilde;;;;;;;;;;;;;
b_haghbat;Haghbat;;;;;;;;;;;;;
b_mahkanaberd;Mahkanaberd;;;;;;;;;;;;;
b_noraberd;Noraberd;;;;;;;;;;;;;
b_tsurtav;Tsurtav;;;;;;;;;;;;;
b_khorvirap;Khorvirap;;;;;;;;;;;;;
b_sanahin;Sanahin;;;;;;;;;;;;;
b_zugdidi;Zugdidi;;;;;;;;;;;;;
b_poti;Poti;;;;;;;;;;;;;
b_martvili;Martvili;;;;;;;;;;;;;
b_anaklia;Anaklia;;;;;;;;;;;;;
b_khobi;Khobi;;;;;;;;;;;;;
b_tsalenjikha;Tsalenjikha;;;;;;;;;;;;;
b_jvari;Jvari;;;;;;;;;;;;;
b_kvetera;Kvetera;;;;;;;;;;;;;
b_kelatsminda;Kelatsminda;;;;;;;;;;;;;
b_shaki;Shaki;;;;;;;;;;;;;
b_gavazi;Gavazi;;;;;;;;;;;;;
b_gishi;Gishi;;;;;;;;;;;;;
b_bodbe;Bodbe;;;;;;;;;;;;;
b_areshi;Areshi;;;;;;;;;;;;;
b_davidgareja;David Gareja;;;;;;;;;;;;;
b_khornabuji;Khornabuji;;;;;;;;;;;;;
b_dedoplistsqaro;Dedoplis Tsgaro;;;;;;;;;;;;;
b_hrasekaberd;Hrasekaberd;;;;;;;;;;;;;
b_vardanajor;Vardanajor;;;;;;;;;;;;;
b_noravank;Noravank;;;;;;;;;;;;;
b_artsnanik;Artsnanik;;;;;;;;;;;;;
b_kakavaberd;Kakavaberd;;;;;;;;;;;;;
b_kajaran;Kajaran;;;;;;;;;;;;;
b_baghaberd;Baghaberd;;;;;;;;;;;;;
b_tanjaparakhou;Tanjaparakhou;;;;;;;;;;;;;
b_shagat;Shagat;;;;;;;;;;;;;
b_parisos;Parisos;;;;;;;;;;;;;
b_tavush;Tavush;;;;;;;;;;;;;
b_khoranashat;Khoranashat;;;;;;;;;;;;;
b_shamkhor;Shamkhor;;;;;;;;;;;;;
b_matsnaberd;Matsnaberd;;;;;;;;;;;;;
b_arenatssar;Arenatssar;;;;;;;;;;;;;
b_khamshi;Khamshi;;;;;;;;;;;;;
b_amaras;Amaras;;;;;;;;;;;;;
b_gardman;Gardman;;;;;;;;;;;;;
b_vaykunik;Vaykunik;;;;;;;;;;;;;
b_haterk;Haterk;;;;;;;;;;;;;
b_jrvshtik;Jrvshtik;;;;;;;;;;;;;
b_tigranakertartsakh;Tigranakert;;;;;;;;;;;;;
b_khachen;Khachen;;;;;;;;;;;;;
b_mamai;Mamai;;;;;;;;;;;;;
b_khosta;Khosta;;;;;;;;;;;;;
b_maurolaca;Maurolaca;;;;;;;;;;;;;
b_masaitica;Masaitica;;;;;;;;;;;;;
b_abbasa;Abbasa;;;;;;;;;;;;;
b_liesh;Liesh;;;;;;;;;;;;;
b_sochi;Sochi;;;;;;;;;;;;;
b_artanuji;Artanuji;;;;;;;;;;;;;
b_khupati;Khupati;;;;;;;;;;;;;
b_akhiza;Akhiza;;;;;;;;;;;;;
b_artaani;Artaani;;;;;;;;;;;;;
b_arkhabi;Arkhabi;;;;;;;;;;;;;
b_vardzia;Vardzia;;;;;;;;;;;;;
b_doliskana;Doliskana;;;;;;;;;;;;;
b_gonio;Gonio;;;;;;;;;;;;;
b_ughtis;Ughtis;;;;;;;;;;;;;
b_mamrovani;Mamrovani;;;;;;;;;;;;;
b_berdagrak;Berdagrak;;;;;;;;;;;;;
b_vatsejori;Vatsejori;;;;;;;;;;;;;
b_kalamakhi;Kalamakhi;;;;;;;;;;;;;
b_kars;Kars;;;;;;;;;;;;;
b_kaghzvan;Kaghzvan;;;;;;;;;;;;;
b_surparakelots;Surp Arakelots;;;;;;;;;;;;;
b_zarishat;Zarishat;;;;;;;;;;;;;
b_tekor;Tekor;;;;;;;;;;;;;
b_kechran;Kechran;;;;;;;;;;;;;
b_sarighamish;Sarighamish;;;;;;;;;;;;;
b_surpstephanos;Surp Stephanos;;;;;;;;;;;;;
b_tarki;Tarki;;;;;;;;;;;;;
b_kyakhulay;Kyakhulay;;;;;;;;;;;;;
b_shamkhal;Shamkhal;;;;;;;;;;;;;
b_vovnushki;Vovnushki;;;;;;;;;;;;;
b_tkhabayerdy;Tkhabayerdy;;;;;;;;;;;;;
b_bekhaila;Bekhaila;;;;;;;;;;;;;
b_erzi;Erzi;;;;;;;;;;;;;
b_haskali;Haskali;;;;;;;;;;;;;
b_chanta;Chanta;;;;;;;;;;;;;
b_albiyerdy;Albiyerdy;;;;;;;;;;;;;
b_alagir;Alagir;;;;;;;;;;;;;
b_nuzal;Nuzal;;;;;;;;;;;;;
b_jarlekhi;Jarlekhi;;;;;;;;;;;;;
b_omalo;Omalo;;;;;;;;;;;;;
b_shenako;Shenako;;;;;;;;;;;;;
b_keselo;Keselo;;;;;;;;;;;;;
b_shatili;Shatili;;;;;;;;;;;;;
b_khakhmati;Khakhmati;;;;;;;;;;;;;
b_akhieli;Akhieli;;;;;;;;;;;;;
b_lebaiskari;Lebaiskari;;;;;;;;;;;;;
b_kasriskari;Kasriskari;;;;;;;;;;;;;
b_seti;Seti;;;;;;;;;;;;;
b_nikortsminda;Nikortsminda;;;;;;;;;;;;;
b_gamba;Gamba;;;;;;;;;;;;;
b_thargizel;Thargizel;;;;;;;;;;;;;
b_tsageri;Tsageri;;;;;;;;;;;;;
b_oni;Oni;;;;;;;;;;;;;
b_gebi;Gebi;;;;;;;;;;;;;
b_arakul;Arakul;;;;;;;;;;;;;
b_vachi;Vachi;;;;;;;;;;;;;
b_khasavyurt;Khasavyurt;;;;;;;;;;;;;
b_albana;Albana;;;;;;;;;;;;;
b_manas;Manas;;;;;;;;;;;;;
b_kaghankatuyk;Kaghankatuyk;;;;;;;;;;;;;
b_gish;Gish;;;;;;;;;;;;;
b_baylakan;Baylakan;;;;;;;;;;;;;
b_ganja;Ganja;;;;;;;;;;;;;
b_martakert;Martakert;;;;;;;;;;;;;
b_aghuen;Aghuen;;;;;;;;;;;;;
b_gulistan;Gulistan;;;;;;;;;;;;;
b_ujar;Ujar;;;;;;;;;;;;;
b_agsu;Agsu;;;;;;;;;;;;;
b_emli;Emli;;;;;;;;;;;;;
b_shusha;Shusha;;;;;;;;;;;;;
b_korduk;Korduk;;;;;;;;;;;;;
b_tshauk;Tshauk;;;;;;;;;;;;;
b_aitvank;Aitvank;;;;;;;;;;;;;
b_vorsirank;Vorsirank;;;;;;;;;;;;;
b_aigark;Aigark;;;;;;;;;;;;;
b_motolank;Motolank;;;;;;;;;;;;;
b_kartunik;Kartunik;;;;;;;;;;;;;
b_albak;Albak;;;;;;;;;;;;;
b_zaravand;Zaravand;;;;;;;;;;;;;
b_arna;Arna;;;;;;;;;;;;;
b_kurijan;Kurijan;;;;;;;;;;;;;
b_zarehavan;Zarehavan;;;;;;;;;;;;;
b_tamber;Tamber;;;;;;;;;;;;;
b_trabigavar;Trabi Gavar;;;;;;;;;;;;;
b_marigavar;Mari Gavar;;;;;;;;;;;;;
b_arsi;Arsi;;;;;;;;;;;;;
b_goghtn;Goghtn;;;;;;;;;;;;;
b_agarak;Agarak;;;;;;;;;;;;;
b_mtsghun;Mtsghun;;;;;;;;;;;;;
b_nakhichevan;Nakhichevan;;;;;;;;;;;;;
b_kartchavan;Kartchavan;;;;;;;;;;;;;
b_noragerd;Noragerd;;;;;;;;;;;;;
b_boghrut;Boghrut;;;;;;;;;;;;;
b_ordubad;Ordubad;;;;;;;;;;;;;
b_paghin;Paghin;;;;;;;;;;;;;
