job_viceroy name_catalan;Viceroy;;;;;;;;;;;;;
job_treasurer_norman;Bailli;;;;;;;;;;;;;
job_chancellor_polish;Chancellor;;;;;;;;;;;;;
job_marshal_polish;Marszalek;;;;;;;;;;;;;
job_treasurer_polish;Chamberlain;;;;;;;;;;;;;
job_spymaster_polish;Deputy Chancellor;;;;;;;;;;;;;
job_spiritual_polish;Chaplain;;;;;;;;;;;;;
job_marshal_serbian;Voivode;;;;;;;;;;;;;
job_treasurer_serbian;Chamberlain;;;;;;;;;;;;;
job_chancellor_russian;Dyak;;;;;;;;;;;;;
job_marshal_russian;Voivode;;;;;;;;;;;;;
job_treasurer_russian;Tiun;;;;;;;;;;;;;
job_spiritual_russian;Confessor;;;;;;;;;;;;;
job_spymaster_russian;Tayny Sovetnik;;;;;;;;;;;;;
job_chancellor_hungarian;Gazdatiszt;;;;;;;;;;;;;
job_marshal_hungarian;Hadvezér;;;;;;;;;;;;;
job_treasurer_hungarian;Chamberlain;;;;;;;;;;;;;
job_spiritual_hungarian;Court Chaplain;;;;;;;;;;;;;
job_spymaster_hungarian;Spy;;;;;;;;;;;;;
job_chancellor_andalusian_arabic;Grand Vizier;;;;;;;;;;;;;
job_marshal_romanian;Spitar;;;;;;;;;;;;;
job_marshal_armenian;Sparapet;;;;;;;;;;;;;
job_spiritual_armenian;Catholicos;;;;;;;;;;;;;
job_chancellor_german;Chancellor;;;;;;;;;;;;;
job_marshal_german;Marshal;;;;;;;;;;;;;
job_treasurer_german;Treasurer;;;;;;;;;;;;;
job_spiritual_christian_german;Chaplain;;;;;;;;;;;;;
job_spymaster_german;Court Informant;;;;;;;;;;;;;
job_chancellor_muslim_andalusian_arabic;Grand Vizier;;;;;;;;;;;;;
job_chancellor_muslim_arabic;Grand Vizier;;;;;;;;;;;;;
job_chancellor_muslim_altaic;Grand Vizier;;;;;;;;;;;;;
job_chancellor_muslim_iranian;Grand Vizier;;;;;;;;;;;;;
job_chancellor_muslim_north_african;Grand Vizier;;;;;;;;;;;;;
job_chancellor_dutch;Chancellor;;;;;;;;;;;;;
job_spymaster_dutch;Spymaster;;;;;;;;;;;;;
job_spiritual_dutch;Court Chaplain;;;;;;;;;;;;;
job_marshal_dutch;Marshal;;;;;;;;;;;;;
job_treasurer_dutch;Treasurer;;;;;;;;;;;;;
job_treasurer_frisian;Coin Master;;;;;;;;;;;;;
job_marshal_frisian;Marshal;;;;;;;;;;;;;
job_chancellor_frisian;Chancellor;;;;;;;;;;;;;
job_spymaster_frisian;Spymaster;;;;;;;;;;;;;
job_spiritual_frisian;Court Pastor;;;;;;;;;;;;;
job_chancellor_iranian_group;Grand Vizier;;;;;;;;;;;;;
job_marshal_iranian_group;Minister for War;;;;;;;;;;;;;
job_spymaster_iranian_group;Minister for the Barid;;;;;;;;;;;;;
job_treasurer_iranian_group;Minister for Finance;;;;;;;;;;;;;
job_spiritual_iranian_group;Great Imam;;;;;;;;;;;;;
job_chancellor_sardinian;Chancellor;;;;;;;;;;;;;
job_marshal_sardinian;Marshal;;;;;;;;;;;;;
job_treasurer_sardinian;Camerlengo;;;;;;;;;;;;;
title_master_of_the_horse_swedish;Equerry;;;;;;;;;;;;;
title_master_of_the_horse_lithuanian;Master of the Horse;;;;;;;;;;;;;
title_master_of_the_horse_russian;Master of the Horse;;;;;;;;;;;;;
title_master_of_the_horse_german;Master of the Horse;;;;;;;;;;;;;
title_grand_butler_frankish;Grand Butler;;;;;;;;;;;;;
title_high_almoner_frankish;Grand Almoner;;;;;;;;;;;;;
title_cupbearer_frankish;Cup-bearer;;;;;;;;;;;;;
title_master_of_the_horse_frankish;Grand Squire;;;;;;;;;;;;;
title_master_of_the_hunt_frankish;Grand Huntsman;;;;;;;;;;;;;
title_seneschal_frankish;Grand Chamberlain;;;;;;;;;;;;;
title_grand_butler_occitan;Grand Butler;;;;;;;;;;;;;
title_high_almoner_occitan;Grand Almoner;;;;;;;;;;;;;
title_cupbearer_occitan;Cup-bearer;;;;;;;;;;;;;
title_master_of_the_horse_occitan;Grand Squire;;;;;;;;;;;;;
title_master_of_the_hunt_occitan;Grand Huntsman;;;;;;;;;;;;;
title_seneschal_occitan;Grand Chamberlain;;;;;;;;;;;;;
title_master_of_the_horse_castillan;Great Equerry;;;;;;;;;;;;;
title_master_of_the_horse_catalan;Great Equerry;;;;;;;;;;;;;
title_master_of_the_horse_polish;Master of the Horse;;;;;;;;;;;;;
title_master_of_the_horse_hungarian;Master of the Horse;;;;;;;;;;;;;
title_high_almoner_hungarian;Almoner;;;;;;;;;;;;;
title_cupbearer_hungarian;Cup-bearer;;;;;;;;;;;;;
title_master_of_the_hunt_hungarian;Senior Master Hunter;;;;;;;;;;;;;
title_seneschal_hungarian;Marshal;;;;;;;;;;;;;
title_grand_butler_hungarian;Butler;;;;;;;;;;;;;
title_court_jester_hungarian;Jester;;;;;;;;;;;;;
title_keeper_of_swans_hungarian;Master of the Stewards;;;;;;;;;;;;;
title_grand_butler_dutch;Court Butler;;;;;;;;;;;;;
title_court_jester_dutch;Jester;;;;;;;;;;;;;
title_keeper_of_swans_dutch;Swan Keeper;;;;;;;;;;;;;
title_master_of_the_horse_frisian;Master of the Horse;;;;;;;;;;;;;
title_high_almoner_frisian;Almoner;;;;;;;;;;;;;
title_cupbearer_frisian;Court Skinker;;;;;;;;;;;;;
title_master_of_the_hunt_frisian;Master of the Hunt;;;;;;;;;;;;;
title_seneschal_frisian;Seneschal;;;;;;;;;;;;;
title_grand_butler_frisian;Court Attendant;;;;;;;;;;;;;
title_court_jester_frisian;Court Lunatic;;;;;;;;;;;;;
title_keeper_of_swans_frisian;Swan Guard;;;;;;;;;;;;;
title_high_admiral_dutch;High Admiral;;;;;;;;;;;;;
title_high_judge_dutch;High Judge;;;;;;;;;;;;;
title_state_inquisitor_dutch;State Inquisitor;;;;;;;;;;;;;
title_designated_heir_dutch;Ratified Heir;;;;;;;;;;;;;
title_high_admiral_frisian;High Admiral;;;;;;;;;;;;;
title_high_judge_frisian;High Judge;;;;;;;;;;;;;
title_state_inquisitor_frisian;State Inquisitor;;;;;;;;;;;;;
title_designated_heir_frisian;Directed Heir;;;;;;;;;;;;;
captain_catalan;Captain;;;;;;;;;;;;;
condottiero_catalan;Adalid;;;;;;;;;;;;;
