PROV999;Legnica;;;;;;;;;;;;;
PROV1000;Syrmia;;;;;;;;;;;;;
PROV1001;Tropolje;;;;;;;;;;;;;
PROV1002;Donji Kraji;;;;;;;;;;;;;
PROV1003;Pomorje;;;;;;;;;;;;;
PROV1004;Požega;;;;;;;;;;;;;
PROV1005;Zarand;;;;;;;;;;;;;
PROV1006;Krassó;;;;;;;;;;;;;
PROV1007;Königssondergau;;;;;;;;;;;;;
PROV1008;Zweibrücken;;;;;;;;;;;;;
PROV1009;Mark;;;;;;;;;;;;;
PROV1010;Sunnmøre;;;;;;;;;;;;;
PROV1011;Arbanon;;;;;;;;;;;;;
PROV1012;Hvosno;;;;;;;;;;;;;
PROV1017;Veluwe;;;;;;;;;;;;;
PROV1018;Vianden;;;;;;;;;;;;;
PROV1019;Brussels;;;;;;;;;;;;;
PROV1020;Schaumburg;;;;;;;;;;;;;
PROV1021;Arlon;;;;;;;;;;;;;
PROV1022;Valenciennes;;;;;;;;;;;;;
PROV1023;Orkdalen;;;;;;;;;;;;;
PROV1024;Cambrai;;;;;;;;;;;;;
PROV1025;Rendsburg;;;;;;;;;;;;;
PROV1026;Aachen;;;;;;;;;;;;;
PROV1028;Pont-à-Mousson;;;;;;;;;;;;;
PROV1029;Teck;;;;;;;;;;;;;
PROV1030;Eberstein;;;;;;;;;;;;;
PROV1031;Zollern;;;;;;;;;;;;;
PROV1032;Oettingen;;;;;;;;;;;;;
PROV1033;Leuchtenberg;;;;;;;;;;;;;
PROV1034;Helfenstein;;;;;;;;;;;;;
PROV1035;Hohenlohe;;;;;;;;;;;;;
PROV1036;Montbéliard;;;;;;;;;;;;;
PROV1037;Basel;;;;;;;;;;;;;
PROV1038;Gruyére;;;;;;;;;;;;;
PROV1039;Amous;;;;;;;;;;;;;
PROV1040;Chablais;;;;;;;;;;;;;
PROV1041;Aosta;;;;;;;;;;;;;
PROV1042;Bresse;;;;;;;;;;;;;
PROV1043;Lolland;;;;;;;;;;;;;
PROV1044;Varais;;;;;;;;;;;;;
PROV1045;Portois;;;;;;;;;;;;;
PROV1047;Arles;;;;;;;;;;;;;
PROV1048;Grésivaudan;;;;;;;;;;;;;
PROV1049;Gap;;;;;;;;;;;;;
PROV1050;Norðlendingafjórðungur;;;;;;;;;;;;;
PROV1051;Vendsyssel;;;;;;;;;;;;;
PROV1052;Hardsyssel;;;;;;;;;;;;;
PROV1053;Dannenberg;;;;;;;;;;;;;
PROV1054;Henneberg;;;;;;;;;;;;;
PROV1055;Pultusk;;;;;;;;;;;;;
PROV1056;Namur;;;;;;;;;;;;;
PROV1057;Limburg;;;;;;;;;;;;;
PROV1058;Zutphen;;;;;;;;;;;;;
PROV1059;Overijssel;;;;;;;;;;;;;
PROV1060;La Roche-en-Ardenne;;;;;;;;;;;;;
PROV1061;Chiny;;;;;;;;;;;;;
PROV1062;Sponheim;;;;;;;;;;;;;
PROV1063;Berg;;;;;;;;;;;;;
PROV1064;Lower Lusatia;;;;;;;;;;;;;
PROV1065;Dithmarschen;;;;;;;;;;;;;
PROV1066;Wagria;;;;;;;;;;;;;
PROV1067;Fjordane;;;;;;;;;;;;;
PROV1068;Riga;;;;;;;;;;;;;
PROV1069;Nicosia;;;;;;;;;;;;;
PROV1071;Skara;;;;;;;;;;;;;
PROV1072;Fjärdhundraland;;;;;;;;;;;;;
PROV1073;Attundaland;;;;;;;;;;;;;
PROV1074;Magdeburg;;;;;;;;;;;;;
PROV1075;Wittenberg;;;;;;;;;;;;;
PROV1076;Blankenburg;;;;;;;;;;;;;
PROV1077;Brehna;;;;;;;;;;;;;
PROV1078;Schwarzburg;;;;;;;;;;;;;
PROV1079;Tecklenburg;;;;;;;;;;;;;
PROV1081;Samegrelo;;;;;;;;;;;;;
PROV1082;Hereti;;;;;;;;;;;;;
PROV1087;Klarjeti;;;;;;;;;;;;;
PROV1089;Simsir;;;;;;;;;;;;;
PROV1090;Tusheti;;;;;;;;;;;;;
PROV1091;Racha;;;;;;;;;;;;;
PROV1092;Arran;;;;;;;;;;;;;
PROV1094;Nor Shirakan;;;;;;;;;;;;;
PROV1096;Sarir;;;;;;;;;;;;;
PROV1098;Lauenburg;;;;;;;;;;;;;
PROV1099;Gudbrandsdalen;;;;;;;;;;;;;
PROV1100;Romerike;;;;;;;;;;;;;
PROV1101;Terra di Comune;;;;;;;;;;;;;
PROV1102;Cap Corse;;;;;;;;;;;;;
PROV1103;Gallura;;;;;;;;;;;;;
PROV1104;Logudoro;;;;;;;;;;;;;
PROV1111;Andria;;;;;;;;;;;;;
PROV1112;Molise;;;;;;;;;;;;;
PROV1113;Manoppello;;;;;;;;;;;;;
PROV1114;Alvito;;;;;;;;;;;;;
PROV1118;Nerola;;;;;;;;;;;;;
PROV1121;Montefeltro;;;;;;;;;;;;;
PROV1122;Frignano;;;;;;;;;;;;;
PROV1126;Modica;;;;;;;;;;;;;
PROV1128;Viterbo;;;;;;;;;;;;;
PROV1134;Enna;;;;;;;;;;;;;
PROV1139;Novellara;;;;;;;;;;;;;
PROV1147;Bacau;;;;;;;;;;;;;
PROV1148;Târgu Jiu;;;;;;;;;;;;;
PROV1149;Buzau;;;;;;;;;;;;;
PROV1150;Bars;;;;;;;;;;;;;
PROV1152;Békés;;;;;;;;;;;;;
PROV1154;Szepes;;;;;;;;;;;;;
PROV1155;Hont;;;;;;;;;;;;;
PROV1156;Velay;;;;;;;;;;;;;
PROV1157;Comminges;;;;;;;;;;;;;
PROV1158;Murat;;;;;;;;;;;;;
PROV1159;Auxois;;;;;;;;;;;;;
PROV1160;Sancerre;;;;;;;;;;;;;
PROV1161;Ventadour;;;;;;;;;;;;;
PROV1162;Rethel;;;;;;;;;;;;;
PROV1163;Perche;;;;;;;;;;;;;
PROV1164;Tonnerre;;;;;;;;;;;;;
PROV1165;Langres;;;;;;;;;;;;;
PROV1166;Meaux;;;;;;;;;;;;;
PROV1167;Albi;;;;;;;;;;;;;
PROV1168;Béziers;;;;;;;;;;;;;
PROV1169;Beauvais;;;;;;;;;;;;;
PROV1170;Ponthieu;;;;;;;;;;;;;
PROV1171;Alençon;;;;;;;;;;;;;
PROV1172;Bayeux;;;;;;;;;;;;;
PROV1173;Cherbourg;;;;;;;;;;;;;
PROV1174;Dreux;;;;;;;;;;;;;
PROV1175;Porhoët;;;;;;;;;;;;;
PROV1176;Valois;;;;;;;;;;;;;
PROV1177;French Vexin;;;;;;;;;;;;;
PROV1178;Tournai;;;;;;;;;;;;;
PROV1179;Lille;;;;;;;;;;;;;
PROV1180;Saint-Pol;;;;;;;;;;;;;
PROV1181;Porcien;;;;;;;;;;;;;
PROV1184;Rüstringen;;;;;;;;;;;;;
PROV1185;Vertus;;;;;;;;;;;;;
PROV1186;Châteaudun;;;;;;;;;;;;;
PROV1187;Bigorre;;;;;;;;;;;;;
PROV1188;Quercy;;;;;;;;;;;;;
PROV1189;Gâtinais;;;;;;;;;;;;;
PROV1191;Lemos;;;;;;;;;;;;;
PROV1194;Ciudad Rodrigo;;;;;;;;;;;;;
PROV1196;Palencia;;;;;;;;;;;;;
PROV1197;Medina del Campo;;;;;;;;;;;;;
PROV1198;Ávila;;;;;;;;;;;;;
PROV1199;Segovia;;;;;;;;;;;;;
PROV1202;Álava;;;;;;;;;;;;;
PROV1203;Gipuzkoa;;;;;;;;;;;;;
PROV1210;Girona;;;;;;;;;;;;;
PROV1214;Trancoso;;;;;;;;;;;;;
PROV1222;In Salah;;;;;;;;;;;;;
PROV1224;Takedda;;;;;;;;;;;;;
PROV1225;Agadez;;;;;;;;;;;;;
PROV1226;Ghat;;;;;;;;;;;;;
PROV1227;Kaouar;;;;;;;;;;;;;
PROV1228;Gasga;;;;;;;;;;;;;
PROV1229;Al-Fashir;;;;;;;;;;;;;
PROV1230;Dongola;;;;;;;;;;;;;
PROV1231;Kufra;;;;;;;;;;;;;
PROV1232;Awlil;;;;;;;;;;;;;
PROV1233;Tanezrouft;;;;;;;;;;;;;
PROV1234;Ténéré;;;;;;;;;;;;;
PROV1235;Tibesti;;;;;;;;;;;;;
PROV1237;Masyaf;;;;;;;;;;;;;
PROV1241;Syrian Desert;;;;;;;;;;;;;
PROV1246;Aunis;;;;;;;;;;;;;
PROV1247;Gorizia;;;;;;;;;;;;;
PROV1248;Trégor;;;;;;;;;;;;;
PROV1249;Nîmes;;;;;;;;;;;;;
PROV1250;Millau;;;;;;;;;;;;;
PROV1251;Carlat;;;;;;;;;;;;;
PROV1252;Valentinois;;;;;;;;;;;;;
PROV1253;Marsan;;;;;;;;;;;;;
PROV1254;Couserans;;;;;;;;;;;;;
PROV1255;Dauphinate of Auvergne;;;;;;;;;;;;;
PROV1256;Mortain;;;;;;;;;;;;;
PROV1257;Sparbyggjafylke;;;;;;;;;;;;;
PROV1258;Southern Region;;;;;;;;;;;;;
PROV1263;Opava;;;;;;;;;;;;;
PROV1264;Kuenring;;;;;;;;;;;;;
PROV1265;Žatec;;;;;;;;;;;;;
PROV1266;An Nafud;;;;;;;;;;;;;
PROV1267;the Swina;;;;;;;;;;;;;
PROV1268;Koporye;;;;;;;;;;;;;
PROV1269;Staraya Russa;;;;;;;;;;;;;
PROV1270;Porkhov;;;;;;;;;;;;;
PROV1271;Ustyuzhna;;;;;;;;;;;;;
PROV1272;Volokolamsk;;;;;;;;;;;;;
PROV1273;Kadom;;;;;;;;;;;;;
PROV1274;Kozelsk;;;;;;;;;;;;;
PROV1275;Novosil;;;;;;;;;;;;;
PROV1276;Tarusa;;;;;;;;;;;;;
PROV1277;Karachev;;;;;;;;;;;;;
PROV1278;Sogn;;;;;;;;;;;;;
PROV1279;Zhytomyr;;;;;;;;;;;;;
PROV1280;Ovruch;;;;;;;;;;;;;
PROV1281;Romny;;;;;;;;;;;;;
PROV1282;Dubrovytsia;;;;;;;;;;;;;
PROV1283;Chernivtsi;;;;;;;;;;;;;
PROV1284;Ostroh;;;;;;;;;;;;;
PROV1285;Zvenigorod;;;;;;;;;;;;;
PROV1286;Kamianets-Podilskyi;;;;;;;;;;;;;
PROV1287;Mologa;;;;;;;;;;;;;
PROV1288;Lukoml;;;;;;;;;;;;;
PROV1289;Romsdal;;;;;;;;;;;;;
PROV1290;Castelseprio;;;;;;;;;;;;;
PROV1292;Kursk;;;;;;;;;;;;;
PROV1293;Rylsk;;;;;;;;;;;;;
PROV1294;Slutsk;;;;;;;;;;;;;
PROV1296;Vyborg;;;;;;;;;;;;;
PROV1301;Czluchów;;;;;;;;;;;;;
PROV1302;Santok;;;;;;;;;;;;;
PROV1303;Neumark;;;;;;;;;;;;;
PROV1304;Southern Zealand;;;;;;;;;;;;;
PROV1305;Ashmyany;;;;;;;;;;;;;
PROV1306;Zaslawye;;;;;;;;;;;;;
PROV1307;Bandava;;;;;;;;;;;;;
PROV1308;Duvzare;;;;;;;;;;;;;
PROV1309;Vaiga;;;;;;;;;;;;;
PROV1310;Northern Scania;;;;;;;;;;;;;
PROV1311;Finnveden;;;;;;;;;;;;;
PROV1312;Modruš;;;;;;;;;;;;;
PROV1313;Bialogard;;;;;;;;;;;;;
PROV1314;Rawa;;;;;;;;;;;;;
PROV1315;Leczyca;;;;;;;;;;;;;
PROV1316;Savona;;;;;;;;;;;;;
PROV1317;Celje;;;;;;;;;;;;;
PROV1318;Aquino;;;;;;;;;;;;;
PROV1319;Say;;;;;;;;;;;;;
PROV1320;Tahoua;;;;;;;;;;;;;
PROV1321;Gobir;;;;;;;;;;;;;
PROV1322;Kebbi;;;;;;;;;;;;;
PROV1323;Zamfara;;;;;;;;;;;;;
PROV1324;Yauri;;;;;;;;;;;;;
PROV1325;Zazzau;;;;;;;;;;;;;
PROV1326;Katsina;;;;;;;;;;;;;
PROV1327;Daura;;;;;;;;;;;;;
PROV1328;Kano;;;;;;;;;;;;;
PROV1329;Kanem;;;;;;;;;;;;;
PROV1330;Omiš;;;;;;;;;;;;;
PROV1331;Bilbeis;;;;;;;;;;;;;
PROV1332;Madeira Island;;;;;;;;;;;;;
PROV1333;Burzenland;;;;;;;;;;;;;
PROV1338;Eastern Desert;;;;;;;;;;;;;
PROV1344;Farafra;;;;;;;;;;;;;
PROV1356;Oued Righ;;;;;;;;;;;;;
PROV1357;Oujda;;;;;;;;;;;;;
PROV1358;Taza;;;;;;;;;;;;;
PROV1360;Nekor;;;;;;;;;;;;;
PROV1362;Tafilalt;;;;;;;;;;;;;
PROV1363;Draa River;;;;;;;;;;;;;
PROV1364;Tindouf;;;;;;;;;;;;;
PROV1365;Taoudenni;;;;;;;;;;;;;
PROV1366;Tasarahla;;;;;;;;;;;;;
PROV1367;Bir Moghrein;;;;;;;;;;;;;
PROV1368;Erg Amatlich;;;;;;;;;;;;;
PROV1369;Tagant Region;;;;;;;;;;;;;
PROV1370;Masina;;;;;;;;;;;;;
PROV1371;Takrur;;;;;;;;;;;;;
PROV1372;Silla;;;;;;;;;;;;;
PROV1373;Diafunu;;;;;;;;;;;;;
PROV1374;Diarra;;;;;;;;;;;;;
PROV1375;Sosso;;;;;;;;;;;;;
PROV1376;Awgham;;;;;;;;;;;;;
PROV1377;Méma;;;;;;;;;;;;;
PROV1378;Macina;;;;;;;;;;;;;
PROV1379;Jolof;;;;;;;;;;;;;
PROV1380;Kaabu;;;;;;;;;;;;;
PROV1381;Gajaaga;;;;;;;;;;;;;
PROV1382;Cayor;;;;;;;;;;;;;
PROV1383;Mali;;;;;;;;;;;;;
PROV1384;Bure;;;;;;;;;;;;;
PROV1385;Kankan;;;;;;;;;;;;;
PROV1386;Kita;;;;;;;;;;;;;
PROV1387;Sibiridugu;;;;;;;;;;;;;
PROV1388;Sikasso;;;;;;;;;;;;;
PROV1389;Kala;;;;;;;;;;;;;
PROV1390;Binduku;;;;;;;;;;;;;
PROV1391;Bobo-Dyulasso;;;;;;;;;;;;;
PROV1392;Yatenga;;;;;;;;;;;;;
PROV1393;Rizim;;;;;;;;;;;;;
PROV1394;Mabroûk;;;;;;;;;;;;;
PROV1395;Ouallene;;;;;;;;;;;;;
PROV1396;Tuat;;;;;;;;;;;;;
PROV1397;El Goléa;;;;;;;;;;;;;
PROV1398;Ghardaïa;;;;;;;;;;;;;
PROV1399;Ouargla;;;;;;;;;;;;;
PROV1400;Touggourt;;;;;;;;;;;;;
PROV1401;Nafusa Mountains;;;;;;;;;;;;;
PROV1404;Murzuk;;;;;;;;;;;;;
PROV1405;Zwila;;;;;;;;;;;;;
PROV1406;Tazirbu;;;;;;;;;;;;;
PROV1407;Germa;;;;;;;;;;;;;
PROV1408;Tumu;;;;;;;;;;;;;
PROV1409;Djado;;;;;;;;;;;;;
PROV1410;Azawagh;;;;;;;;;;;;;
PROV1411;Djanet;;;;;;;;;;;;;
PROV1412;Hoggar Mountains;;;;;;;;;;;;;
PROV1413;In Ziza;;;;;;;;;;;;;
PROV1414;Tenerife;;;;;;;;;;;;;
PROV1416;Fuerteventura;;;;;;;;;;;;;
PROV1417;Illizi;;;;;;;;;;;;;
PROV1418;Grand Erg Oriental;;;;;;;;;;;;;
PROV1419;Sahara;;;;;;;;;;;;;
PROV1420;South Sahara;;;;;;;;;;;;;
PROV1421;Ténéré;;;;;;;;;;;;;
PROV1422;South Ténéré;;;;;;;;;;;;;
PROV1423;Libyan Desert;;;;;;;;;;;;;
PROV1430;North Riding of Yorkshire;;;;;;;;;;;;;
PROV1431;East Riding of Yorkshire;;;;;;;;;;;;;
PROV1432;Isle of Wight;;;;;;;;;;;;;
PROV1434;Derry;;;;;;;;;;;;;
PROV1435;Armagh;;;;;;;;;;;;;
PROV1436;Fermanagh;;;;;;;;;;;;;
PROV1437;Monaghan;;;;;;;;;;;;;
PROV1438;Cavan;;;;;;;;;;;;;
PROV1439;Sligo;;;;;;;;;;;;;
PROV1441;Annaly;;;;;;;;;;;;;
PROV1443;Offaly;;;;;;;;;;;;;
PROV1445;Wicklow;;;;;;;;;;;;;
PROV1446;Carlow;;;;;;;;;;;;;
PROV1447;Laois;;;;;;;;;;;;;
PROV1449;Limerick;;;;;;;;;;;;;
PROV1450;Cork;;;;;;;;;;;;;
PROV1451;Caithness;;;;;;;;;;;;;
PROV1452;Nairn;;;;;;;;;;;;;
PROV1453;Inverness;;;;;;;;;;;;;
PROV1454;Lewis;;;;;;;;;;;;;
PROV1455;Uist;;;;;;;;;;;;;
PROV1456;Rùm;;;;;;;;;;;;;
PROV1459;Kintyre;;;;;;;;;;;;;
PROV1461;Aberdeen;;;;;;;;;;;;;
PROV1462;Kincardine;;;;;;;;;;;;;
PROV1463;Socotra;;;;;;;;;;;;;
PROV1464;Barth;;;;;;;;;;;;;
PROV1465;Dunbartonshire;;;;;;;;;;;;;
PROV1469;Wigtown;;;;;;;;;;;;;
PROV1471;Buellt;;;;;;;;;;;;;
PROV1472;Radnorshire;;;;;;;;;;;;;
PROV1473;Gower;;;;;;;;;;;;;
PROV1474;Munio;;;;;;;;;;;;;
PROV1475;Zamtam;;;;;;;;;;;;;
PROV1476;Borno;;;;;;;;;;;;;
PROV1477;Kaga;;;;;;;;;;;;;
PROV1478;Baguirmi;;;;;;;;;;;;;
PROV1479;Fitri;;;;;;;;;;;;;
PROV1480;Gasga;;;;;;;;;;;;;
PROV1481;Wadai;;;;;;;;;;;;;
PROV1482;Borkou;;;;;;;;;;;;;
PROV1483;Bayuda Desert;;;;;;;;;;;;;
PROV1484;Uri;;;;;;;;;;;;;
PROV1485;Kurdufan;;;;;;;;;;;;;
PROV1486;Volta Basin;;;;;;;;;;;;;
PROV1487;Central Africa;;;;;;;;;;;;;
PROV1488;Taqali;;;;;;;;;;;;;
PROV1489;Wolqayt;;;;;;;;;;;;;
PROV1490;Soba;;;;;;;;;;;;;
PROV1491;Alodia;;;;;;;;;;;;;
PROV1492;Butana;;;;;;;;;;;;;
PROV1493;Nubian Desert;;;;;;;;;;;;;
PROV1494;Abu Hamad;;;;;;;;;;;;;
PROV1495;Ghazali;;;;;;;;;;;;;
PROV1496;El Atrun;;;;;;;;;;;;;
PROV1497;Selima;;;;;;;;;;;;;
PROV1499;Semna;;;;;;;;;;;;;
PROV1502;Medri Bahri;;;;;;;;;;;;;
PROV1504;Libyan Desert;;;;;;;;;;;;;
PROV1505;Upper Atbarah River;;;;;;;;;;;;;
PROV1506;Tigray;;;;;;;;;;;;;
PROV1507;Marya;;;;;;;;;;;;;
PROV1508;Adulis;;;;;;;;;;;;;
PROV1509;Saho;;;;;;;;;;;;;
PROV1510;Enderta;;;;;;;;;;;;;
PROV1511;Lasta;;;;;;;;;;;;;
PROV1512;Semien;;;;;;;;;;;;;
PROV1513;Begemder;;;;;;;;;;;;;
PROV1514;Angot;;;;;;;;;;;;;
PROV1515;Gojjam;;;;;;;;;;;;;
PROV1516;Ifat;;;;;;;;;;;;;
PROV1517;Danakil;;;;;;;;;;;;;
PROV1518;Assab;;;;;;;;;;;;;
PROV1519;Mora;;;;;;;;;;;;;
PROV1520;Zeila;;;;;;;;;;;;;
PROV1521;Shewa;;;;;;;;;;;;;
PROV1523;Okic;;;;;;;;;;;;;
PROV1524;Vrbas;;;;;;;;;;;;;
